year	1997
imdb score	8.3
meta score	90
genre	Crime
genre	Drama
genre	Mystery
genre	Thriller
keyword	police
keyword	1950s
keyword	corruption
keyword	violence
keyword	murder
keyword	death
keyword	detective
keyword	shotgun
keyword	police corruption
keyword	diner
keyword	police vigilantism
keyword	drug dealing
keyword	man with glasses
keyword	mob hit
keyword	organized crime
keyword	ensemble cast
keyword	acronym in title
keyword	f word
keyword	voice over narration
keyword	cynicism
keyword	hollywood sign
keyword	rainstorm
keyword	ledge
keyword	impersonation
keyword	jail
keyword	wetting pants
keyword	femme fatale
keyword	marijuana
keyword	face slap
keyword	shot in the face
keyword	police chase
keyword	russian roulette
keyword	police detective
keyword	bodyguard
keyword	place name in title
keyword	gay slur
keyword	surprise after end credits
keyword	cartoon on tv
keyword	actor
keyword	restaurant
keyword	double cross
keyword	reference to veronica lake
keyword	mirror
keyword	pimp
keyword	neo noir
keyword	extramarital affair
keyword	frame up
keyword	protective male
keyword	christmas party
keyword	photographer
keyword	rape victim
keyword	drug overdose
keyword	police interrogation
keyword	call girl
keyword	white dress
keyword	blood spatter
keyword	revenge
keyword	autopsy
keyword	motel
keyword	secret
keyword	gun in mouth
keyword	scandal
keyword	fight
keyword	bad smell
keyword	los angeles california
keyword	elevator
keyword	famous score
keyword	comic relief
keyword	liquor store
keyword	redemption
keyword	alderman
keyword	pornographer
keyword	drink thrown into someone's face
keyword	knife in thigh
keyword	crime scene
keyword	evil man
keyword	loss of daughter
keyword	tragedy
keyword	racism
keyword	shootout
keyword	jewish mobster
keyword	interrogation
keyword	trespass
keyword	morgue
keyword	city name in title
keyword	crime boss
keyword	stabbed in the leg
keyword	closeted homosexual
keyword	police officer killed
keyword	prologue
keyword	two way mirror
keyword	reporter
keyword	toilet
keyword	surveillance
keyword	mansion
keyword	parking garage
keyword	celebrity look alike
keyword	rogue cop
keyword	criminal syndicate
keyword	police brutality
keyword	millionaire
keyword	may december romance
keyword	blackmail
keyword	hidden in a crawl space
keyword	killed in an elevator
keyword	smashing a window
keyword	corpse
keyword	drunkenness
keyword	arrest
keyword	bar
keyword	police officer
keyword	crotch grab
keyword	plastic surgery
keyword	tabloid
keyword	good cop bad cop
keyword	switchblade
keyword	police coverup
keyword	boxer
keyword	throat slitting
keyword	district attorney
keyword	bisexual
keyword	journalist
keyword	eyeglasses
keyword	shot in the back
keyword	shot to death
keyword	critically acclaimed
keyword	birthmark
keyword	racial slur
keyword	handcuffs
keyword	shot in the chest
keyword	female nudity
keyword	filmmaking
keyword	police raid
keyword	premarital sex
keyword	crawl space
keyword	mystery woman
keyword	domestic violence
keyword	flashback
keyword	scene during end credits
keyword	heroin
keyword	police protagonist
keyword	mass murder
keyword	man on the verge of tears
keyword	bandage
keyword	lapd
keyword	older woman younger man relationship
keyword	tv show in film
keyword	prostitute
