year	2003
imdb score	6.6
meta score	43
genre	Crime
genre	Drama
genre	Mystery
genre	Thriller
keyword	police
keyword	murder
keyword	robbery
keyword	police investigation
keyword	porn star
keyword	drugs
keyword	nightclub
keyword	biker
keyword	death
keyword	porn industry
keyword	heroin
keyword	detective
keyword	violence
keyword	cocaine
keyword	homicide
keyword	junkie
keyword	suspect
keyword	estranged wife
keyword	drug dealer
keyword	syringe
keyword	bare butt
keyword	immunity
keyword	underwear
keyword	door chain
keyword	crack pipe
keyword	hollywood sign
keyword	quaaludes
keyword	reference to lana turner
keyword	adult filmmaking
keyword	archive footage
keyword	kissing a dog
keyword	kicking someone
keyword	briefcase
keyword	accidental shooting
keyword	narcotics
keyword	hitting
keyword	blood spatter
keyword	financial problem
keyword	drug dealing
keyword	breaking a window
keyword	drug withdrawal
keyword	crime scene photograph
keyword	drug addiction
keyword	covered in blood
keyword	urination
keyword	nightclub owner
keyword	female in a shower
keyword	witness
keyword	crying
keyword	decadence
keyword	blood
keyword	flashback
keyword	murder witness
keyword	razor blade
keyword	one word title
keyword	prostitute
keyword	pasadena california
keyword	hypodermic needle
keyword	motel room
keyword	jewelry
keyword	boca raton florida
keyword	reference to barbara eden
keyword	injection
keyword	threat
keyword	dancer
keyword	brutality
keyword	yacht
keyword	interrogation
keyword	black and white scene
keyword	tattoo
keyword	shooting
keyword	sacramento california
keyword	woman in a bath
keyword	anger
keyword	pump action shotgun
keyword	tv reporter
keyword	beer
keyword	motel
keyword	tied up
keyword	bottom feeder
keyword	summer
keyword	thick accent
keyword	audio surveillance
keyword	bare chested male
keyword	star appears nude
keyword	split screen
keyword	armed robbery
keyword	abuse
keyword	older man younger woman relationship
keyword	watching tv
keyword	ends with text
keyword	kiss
keyword	rape
keyword	newscast
keyword	car
keyword	laurel canyon los angeles
keyword	cancer
keyword	multiple homicide
keyword	alligator
keyword	cruelty
keyword	stolen gun
keyword	rapist
keyword	humiliation
keyword	gun belt
keyword	pulling hair
keyword	drug deal
keyword	penis
keyword	movie marquee
keyword	chihuahua
keyword	criminal investigation
keyword	woman crying
keyword	panties
keyword	hitting a woman
keyword	rumor
keyword	snorting cocaine
keyword	hollywood california
keyword	nose
keyword	dog
keyword	shot in the back
keyword	gun nut
keyword	heroin addict
keyword	reference to sharon tate
keyword	dancing
keyword	ends with biographical notes
keyword	undressing
keyword	drug addict
keyword	what happened to epilogue
keyword	los angeles california
keyword	santa monica pier los angeles
keyword	suspicion
keyword	death threat
keyword	floor plan
keyword	tv news
keyword	man undressing a woman
keyword	wrath
keyword	gunshot
keyword	husband wife relationship
keyword	montage
keyword	antique gun
keyword	gun
keyword	dead body
keyword	cigarette smoking
keyword	drug use
keyword	loan
keyword	male rear nudity
keyword	wonderland avenue los angeles
keyword	pay phone
keyword	holly roller
keyword	drink
keyword	murder suspect
keyword	tied to a chair
keyword	beach
keyword	safe
keyword	crime boss
keyword	police station
keyword	prologue
keyword	torture
keyword	party
keyword	subjective camera
keyword	scene of the crime
keyword	year 1981
keyword	photograph
keyword	revenge
keyword	tears
keyword	sex
keyword	sex on a bathroom sink
keyword	thief
keyword	breast cancer
keyword	criminal retaliation
keyword	sex with minor
keyword	pistol
keyword	pills
keyword	nudity
keyword	bubble bath
keyword	boxer shorts
keyword	bath
keyword	money counting
keyword	kicking
keyword	true crime
keyword	female nudity
keyword	volkswagen bus
keyword	bashing in someone's skull
keyword	lens flare
