year	1997
imdb score	7.5
meta score	72
genre	Drama
keyword	storm
keyword	drink
keyword	ice
keyword	ice storm
keyword	thanksgiving
keyword	sexual experimentation
keyword	reading
keyword	drug use
keyword	watergate scandal
keyword	class
keyword	adultery
keyword	friend
keyword	girl
keyword	book
keyword	sex
keyword	teacher
keyword	precocious sex
keyword	first amendment
keyword	passing out
keyword	bed
keyword	sex talk
keyword	marital crisis
keyword	open marriage
keyword	social commentary
keyword	attraction
keyword	brother brother relationship
keyword	infidelity
keyword	mistress
keyword	toe socks
keyword	whip
keyword	samoa
keyword	electrocuted child
keyword	crying
keyword	classroom
keyword	sexual promiscuity
keyword	weather
keyword	teenage boy
keyword	magazine
keyword	hedonism
keyword	rocket
keyword	neighbor
keyword	boy
keyword	drunkenness
keyword	existentialism
keyword	parental neglect
keyword	surrogate brother
keyword	symbionese liberation army
keyword	sadness
keyword	wet dream
keyword	football
keyword	drugstore
keyword	band
keyword	virginity
keyword	commuter
keyword	american football
keyword	sleeping pill
keyword	couples group
keyword	reel to reel tape recorder
keyword	dinner
keyword	minister
keyword	frozen turkey
keyword	sexuality
keyword	politics
keyword	bedroom
keyword	thai stick
keyword	bicycle
keyword	marital problem
keyword	suburb
keyword	geometry
keyword	night
keyword	reference to notes from underground
keyword	turkey the bird
keyword	nixon mask
keyword	model airplane
keyword	snow
keyword	desire
keyword	tape recorder
keyword	sexual attraction
keyword	neglect
keyword	wine
keyword	telephone call
keyword	jeans
keyword	whitehead
keyword	living room
keyword	reference to dostoyevsky
keyword	underwear
keyword	bong
keyword	brother sister relationship
keyword	religion
keyword	year 1973
keyword	reference to john dean
keyword	towel stuffed under a door
keyword	grand central station manhattan new york city
keyword	upper class
keyword	church
keyword	reverend
keyword	marijuana
keyword	skin into jeans
keyword	kiss
keyword	reference to jesus christ superstar
keyword	cigarette smoking
keyword	shoplifting
keyword	house
keyword	explosion
keyword	party
keyword	book sale
keyword	burglary
keyword	school band
keyword	reference to philip roth
keyword	stripping
keyword	sexual awakening
keyword	marvel comic
keyword	aftershave lotion
keyword	ice cube
keyword	pharmacy
keyword	valium
keyword	recording
keyword	marriage
keyword	nocturnal emission
keyword	frustration
keyword	unfaithfulness
keyword	coming of age
keyword	adolescence
keyword	anarchy
keyword	teenage girl
keyword	sleet
keyword	mother daughter relationship
keyword	key party
keyword	grace
keyword	masturbation
keyword	skylight
keyword	assassination
keyword	silicon
keyword	extramarital affair
keyword	reference to spiro agnew
keyword	love
keyword	divorce
keyword	railway station
keyword	car
keyword	record player
keyword	new york city
keyword	friendship
