year	1981
imdb score	7.2
meta score	N/A
genre	Action
genre	Sci-Fi
keyword	snake
keyword	rescue
keyword	prison
keyword	escape
keyword	new york city
keyword	police
keyword	bridge
keyword	convict
keyword	war hero
keyword	u.s. president
keyword	future
keyword	hostage
keyword	blood
keyword	hero
keyword	pardon
keyword	taxi
keyword	cabbie
keyword	tracking device
keyword	warrior
keyword	taxi driver
keyword	police commissioner
keyword	shootout
keyword	revolver
keyword	man wearing wig
keyword	automatic weapon
keyword	injection
keyword	escape pod
keyword	attack on president
keyword	airforce one
keyword	crossbow
keyword	molotov cocktail
keyword	mixed martial arts
keyword	landmine
keyword	briefcase
keyword	fight to the death
keyword	punched in the stomach
keyword	rooftop
keyword	rescue mission
keyword	gang violence
keyword	fistfight
keyword	future shock
keyword	one against many
keyword	urban decay
keyword	m 16
keyword	baseball bat
keyword	stabbed in the forehead
keyword	hit by a car
keyword	one man army
keyword	stabbed in the head
keyword	stabbed in the chest
keyword	knocked out with a gun butt
keyword	shot to death
keyword	self sacrifice
keyword	cult film
keyword	helicopter
keyword	film starts with text
keyword	kicking in a door
keyword	severed finger
keyword	knife in the head
keyword	outlaw
keyword	hand to hand combat
keyword	chained to a wall
keyword	roadblock
keyword	crime boss
keyword	tough guy
keyword	shot in the leg
keyword	one day
keyword	machine gun
keyword	car accident
keyword	punched in the face
keyword	gun fu
keyword	climbing through a window
keyword	death of loved one
keyword	severed head
keyword	necklace bomb
keyword	railway station
keyword	uzi
keyword	city name in title
keyword	one eyed man
keyword	straight razor
keyword	club
keyword	shot in the chest
keyword	breaking through a wall
keyword	hijacking
keyword	explosion
keyword	action hero
keyword	audio cassette
keyword	prison escape
keyword	library
keyword	car chase
keyword	bare breasts
keyword	rooftop chase
keyword	electronic music score
keyword	leg wound
keyword	silencer
keyword	chase
keyword	famous score
keyword	music score composed by director
keyword	slum lord
keyword	race against time
keyword	tattoo
keyword	target shooting
keyword	double cross
keyword	assassination attempt
keyword	showdown
keyword	combat
keyword	martial arts
keyword	glider
keyword	climbing up a wall
keyword	stick fight
keyword	world trade center manhattan new york city
keyword	muscleman
keyword	modern gladiators
keyword	raft
keyword	central park manhattan new york city
keyword	foot chase
keyword	stabbing
keyword	violence
keyword	bare chested male
keyword	airplane accident
keyword	knife throwing
keyword	held at gunpoint
keyword	place name in title
keyword	exploding car
keyword	eye patch
keyword	six shooter
keyword	blonde
keyword	strongman
keyword	battle
keyword	tied to a chair
keyword	dystopia
keyword	wisecrack humor
keyword	anti hero
keyword	river
keyword	eyepatch
keyword	rape
keyword	train
keyword	head on a stake
keyword	quick draw
keyword	blade
keyword	ambush
keyword	speech
keyword	presumed dead
keyword	1990s
keyword	airplane crash
keyword	murder
keyword	political leader
keyword	cigarette smoking
keyword	map
keyword	falling through the floor
keyword	brawl
keyword	manhattan new york city
keyword	theater
keyword	pistol
keyword	loner
keyword	gunfight
keyword	recipient of several purple hearts
keyword	skyscraper
keyword	statue of liberty new york city
keyword	control center
keyword	independent film
keyword	surprise ending
cast	Kurt Russell	Snake Plissken
cast	Lee Van Cleef	Hauk
cast	Ernest Borgnine	Cabbie
cast	Donald Pleasence	President
cast	Isaac Hayes	The Duke
cast	Season Hubley	Girl in Chock Full O'Nuts
cast	Harry Dean Stanton	Brain
cast	Adrienne Barbeau	Maggie
cast	Tom Atkins	Rehme
cast	Charles Cyphers	Secretary of State
cast	Joe Unger	Taylor
cast	Frank Doubleday	Romero
cast	John Strobel	Cronenberg
cast	John Cothran	Gypsy #1
cast	Garrett Bergfeld	Gypsy #2
cast	Richard Cosentino	Gypsy Guard
cast	Robert John Metcalf	Gypsy #3
cast	Joel Bennett	Gypsy #4
cast	Vic Bullock	First Indian
cast	Clem Fox	Second Indian
cast	Tobar Mayo	Third Indian
cast	Nancy Stephens	Stewardess
cast	Steven M. Gagnon	Secret Service #1
cast	Steven Ford	Secret Service #2
cast	Michael Taylor	Secret Service #3
cast	Lonnie Wun	Red Bandana Gypsy
cast	Dale E. House	Helicopter Pilot #1
cast	David R. Patrick	Helicopter Pilot #2
cast	Bob Minor	Duty Sergeant
cast	Wally Taylor	Controller
cast	James O'Hagen	Computer Operator
cast	James Emery	Trooper
cast	Tom Lillard	Police Sergeant
cast	Borah Silver	Theater Manager
cast	Tony Papenfuss	Theater Assistant
cast	John Diehl	Punk
cast	Carmen Filpi	Bum
cast	George 'Buck' Flower	Drunk
cast	Clay Wright	Helicopter Pilot #3
cast	Al Cerullo	Helicopter Pilot #4
cast	Ox Baker	Slag
cast	Lowmoan Spectacular	Dancer
cast	Ronald E. House	Dancer
cast	Alan Shearman	Dancer
cast	Joseph A. Perrotti	Dancer
cast	Rodger Bumpass	Dancer
cast	Ron Vernan	Dancer
cast	Debra Hill	Computer
cast	Carla Barnett	Gypsy
cast	Kathleen Blanchard	Narrator - Opening scenes
cast	John Carpenter	Secret Service #2 / Helicopter Pilot / Violin Player
cast	Nick Castle	Pianist
cast	John Contini	Eye-Patch Prisoner
cast	Jamie Lee Curtis	Narrator / Computer
cast	David E. Harshbarger	Soldier / Bum in Theater
cast	Mark Stern	Guy in Chock Full O'Nuts
cast	Ken Tipton	
cast	Barron Winchester	Sewer Dweller
