year	1985
imdb score	5.9
meta score	N/A
genre	Action
genre	Crime
genre	Drama
genre	Thriller
keyword	police
keyword	gun
keyword	drugs
keyword	robot
keyword	rescue
keyword	partner
keyword	police officer
keyword	revenge
keyword	stabbed in the back
keyword	bar brawl
keyword	tough cop
keyword	fight
keyword	combat
keyword	zoo
keyword	drug addict
keyword	kicked in the face
keyword	shot to death
keyword	falling from height
keyword	shot in the back
keyword	switchblade
keyword	uzi
keyword	slow motion scene
keyword	violence
keyword	gun fu
keyword	bar
keyword	billiard ball
keyword	abandoned warehouse
keyword	gunfight
keyword	organized crime
keyword	fistfight
keyword	kidnapping
keyword	bar fight
keyword	car chase
keyword	taekwondo
keyword	shot in the leg
keyword	shot in the head
keyword	blood splatter
keyword	gun duel
keyword	fight on train roof
keyword	showdown
keyword	knife
keyword	blood
keyword	el train
keyword	dead boy
keyword	overturning car
keyword	held at gunpoint
keyword	limousine
keyword	disguise
keyword	police code of silence
keyword	broken arm
keyword	brutality
keyword	docks
keyword	chicago illinois
keyword	pool hall
keyword	punched in the nose
keyword	handgun
keyword	punched in the face
keyword	machine gun
keyword	long shot
keyword	trial
keyword	planting evidence
keyword	broken nose
keyword	explosion
keyword	chase
keyword	one against many
keyword	apartment
keyword	hitman
keyword	cemetery
keyword	hand to hand combat
keyword	explosion
keyword	kicking in a door
keyword	fight
keyword	bloodbath
keyword	undercover
keyword	gangster
keyword	shootout
keyword	kicked in the crotch
keyword	one man army
keyword	police car
keyword	gun kata
keyword	bullet ballet
keyword	drug addiction
keyword	corpse
keyword	gun battle
keyword	jumping into a river
keyword	police detective
keyword	gun sau
keyword	pistol
keyword	courtroom
keyword	bloodshed
keyword	revolver
keyword	bazooka
keyword	boat
keyword	tough guy
keyword	crime boss
keyword	stakeout
keyword	train station
keyword	morgue
keyword	exploding car
keyword	pay phone
keyword	shotgun
keyword	punched in the chest
keyword	f word
keyword	slow motion scene
keyword	gun
keyword	kicked in the chest
keyword	semiautomatic pistol
keyword	nosebleed
keyword	cocaine snorting
keyword	kicking
keyword	drug lord
keyword	shot in the chest
keyword	shootout
keyword	rogue cop
keyword	massacre
keyword	heist
keyword	library
keyword	jumping from height
keyword	gymnasium
keyword	rocket launcher
keyword	karate
keyword	martial arts
keyword	foot chase
keyword	death
keyword	derringer
keyword	pool cue
keyword	art gallery
keyword	bullet time
keyword	death of father
keyword	death of friend
keyword	death of mother
keyword	independent film
cast	Chuck Norris	Eddie Cusack
cast	Henry Silva	Luis Comacho
cast	Bert Remsen	Commander Kates
cast	Mike Genovese	Tony Luna
cast	Nathan Davis	Felix Scalese
cast	Ralph Foody	Det. Cragie
cast	Allen Hamilton	Ted Pirelli
cast	Ron Henriquez	Victor Comacho
cast	Joe Guzaldo	Det. Nick Kopalas
cast	Molly Hagan	Diana Luna
cast	Ron Dean	Det. Brennan
cast	Wilbert Bradley	Spider
cast	Dennis Farina	Det. Dorato
cast	Gene Barge	Det. Music
cast	Mario Nieves	Pompas
cast	Miguel Nino	Efren
cast	Ronnie Barron	Doc
cast	Joseph F. Kosala	Lieutenant Kobas
cast	Lou Damiani	Lou Gamiani
cast	Nydia Rodriguez Terracina	Partida
cast	Andre Marquis	Sanchez
cast	John Mahoney	'Prowler' Representative
cast	Dennis Cockrum	Hood in Tavern
cast	Zaid Farid	Hood in Tavern
cast	Howard Jackson	Officer Johnson
cast	Alex Stevens	Angel
cast	Don Pike	Hood on Yacht
cast	Les Podewell	Coroner
cast	Trish Schaefer	Molly Luna
cast	Martha Oton	Tony Luna's Mother
cast	Jack Kandel	Eenie Verona
cast	James Fierro	Vito
cast	Tom Letuli	Samo
cast	Jeff Hoke	Gallery Artist
cast	Gary Pike	Scalese's Driver
cast	Frank Strocchia	Police Gym Attendant
cast	Jack Decker	Dispatcher #1
cast	Sue Kelly	Dispatcher #2
cast	Michael E. Bradley	Dispatcher #3
cast	Sally Anne Waranch	Children's Counselor
cast	Jerry Tullos	Review Board Clerk
cast	Catalina Caceres	Grandmother at Hearing
cast	Shirley Kelly	Artist's Benefactor
cast	Angela Zimm	Gallery Person
cast	David Hernandez	Court Observer
cast	Ross L. Kulma	Tailor
cast	Robert Minkoff	Bit
cast	Robert Wall	Thug
