year	2012
imdb score	8.5
meta score	81
genre	Adventure
genre	Drama
genre	Western
keyword	slave
keyword	bounty hunter
keyword	plantation
keyword	rescue
keyword	dentist
keyword	winter
keyword	farm
keyword	freed slave
keyword	texas
keyword	escape
keyword	horse
keyword	shot in the chest
keyword	shot in the butt
keyword	reference to siegfried and brunhilde
keyword	kiss
keyword	fake identity
keyword	seeing father killed
keyword	exploding house
keyword	dead horse
keyword	skull
keyword	nudity
keyword	rope swing
keyword	character repeating someone else's dialogue
keyword	actor plays multiple roles
keyword	scenic beauty
keyword	racial slur
keyword	dual wield
keyword	director cameo
keyword	grave side ceremony
keyword	violence
keyword	ku klux klan
keyword	brother sister relationship
keyword	male in a bathtub
keyword	sex slave
keyword	beaten to death
keyword	quick draw
keyword	shot of tequilla
keyword	flogging scar
keyword	horse answers to its name
keyword	herd of bison
keyword	sheriff
keyword	crab walking
keyword	critically acclaimed
keyword	shooting a woman
keyword	covered in blood
keyword	saloon
keyword	male bonding
keyword	running away
keyword	camera shot of feet
keyword	shadow
keyword	explosion
keyword	woods
keyword	reference to alexandre dumas
keyword	19th century
keyword	racism
keyword	dinner party
keyword	deception
keyword	wanted poster
keyword	killing an animal
keyword	valet
keyword	topless female nudity
keyword	slave owner
keyword	year 1859
keyword	shot to death
keyword	exploding body
keyword	tennessee
keyword	shooting a police officer
keyword	violence
keyword	dynamite
keyword	bare fisted fight
keyword	riding at a gallop
keyword	shot in the shoulder
keyword	bloodbath
keyword	death of brother
keyword	subtitled scene
keyword	cameo appearance
keyword	revolver
keyword	shootout
keyword	shot in the head
keyword	chain gang
keyword	blood spatter
keyword	birch forest
keyword	horse drawn wagon
keyword	screaming in pain
keyword	blaxploitation
keyword	spaghetti western
keyword	cigarette holder
keyword	fistfight
keyword	snowshoe
keyword	reference to the three musketeers
keyword	sniper
keyword	written by director
keyword	herd of goats
keyword	clothes shopping
keyword	close up of eyes
keyword	street shootout
keyword	cotton field
keyword	bare knuckle fighting
keyword	fight
keyword	broken clavicle
keyword	forest
keyword	ethnic slur
keyword	hostage
keyword	bust of nefertiti
keyword	ball peen hammer
keyword	campfire
keyword	horse riding
keyword	blood on hand
keyword	bullwhip
keyword	scars on back
keyword	revenge
keyword	torch
keyword	u.s. marshal
keyword	derringer
keyword	male frontal nudity
keyword	gunfight
keyword	alias
keyword	female nudity
keyword	shooting practice
keyword	training
keyword	dog
keyword	1850s
keyword	blood
keyword	hiding place
keyword	riding bareback
keyword	shot in the forehead
keyword	funeral
keyword	slurping a drink with a straw
keyword	snow
keyword	star appears nude
keyword	gun duel
keyword	gore
keyword	scraping the head off a beer
keyword	kiss on both cheeks
keyword	reunited lovers
keyword	beer on tap
keyword	exploitation
keyword	herd of elk
keyword	ambush
keyword	hit with a hammer
keyword	broken leg
keyword	husband wife relationship
keyword	murder
keyword	male star appears nude
keyword	human branding
keyword	double barreled shotgun
keyword	blood on the floor
keyword	lighting a fuse
keyword	slavery
keyword	shot multiple times
keyword	long take
keyword	shot in the knee
keyword	letter
keyword	montage
keyword	flashback
keyword	two word title
keyword	tree swing
keyword	french maid costume
keyword	gambling
keyword	killed by a dog
keyword	male nudity
keyword	seeing one's breath
keyword	australian
keyword	german accent
keyword	f word
keyword	slave girl
keyword	knee capped
keyword	massacre
keyword	killer dog
keyword	torture
keyword	fire
keyword	blown off feet
keyword	beating
keyword	barn
keyword	target practice
keyword	fight to the death
keyword	hanging upside down naked
keyword	shot in the crotch
keyword	lens flare
keyword	hero kills a woman
keyword	dual role
keyword	held at gunpoint
keyword	actor playing multiple roles
keyword	torture victim
keyword	n word
keyword	shot in the back
keyword	whipping
keyword	canteen
keyword	blood on camera lens
keyword	bloody hand
keyword	brawl
keyword	mauling
keyword	rifle
keyword	slow motion scene
keyword	murder of a police officer
keyword	hooded rider
keyword	blood splatter
keyword	shot point blank with a shotgun
keyword	snowman
keyword	interrogation
keyword	bag over head
keyword	kissing
keyword	character says i love you
keyword	bound and gagged
keyword	bludgeoning
keyword	lantern
keyword	shot in the leg
keyword	bar
keyword	flogging a woman
keyword	warrant
keyword	murder of a nude man
keyword	setting the table
keyword	bare chested male
keyword	animal attack
keyword	sawed off shotgun
keyword	last man standing
keyword	german abroad
keyword	southern accent
keyword	small town
keyword	human in a cage
keyword	pistol
keyword	building a bird house
keyword	partnership
keyword	spelling one's name
keyword	fingers in ears
keyword	death of father
keyword	death of friend
keyword	character name in title
cast	Jamie Foxx	Django
cast	Christoph Waltz	Dr. King Schultz
cast	Leonardo DiCaprio	Calvin Candie
cast	Kerry Washington	Broomhilda von Shaft
cast	Samuel L. Jackson	Stephen
cast	Walton Goggins	Billy Crash
cast	Dennis Christopher	Leonide Moguy
cast	James Remar	Butch Pooch / Ace Speck
cast	David Steen	Mr. Stonesipher
cast	Dana Gourrier	Cora
cast	Nichole Galicia	Sheba
cast	Laura Cayouette	Lara Lee Candie-Fitzwilly
cast	Ato Essandoh	D'Artagnan
cast	Sammi Rotibi	Rodney
cast	Clay Donahue Fontenot	Big Fred's Opponent
cast	Escalante Lundy	Big Fred
cast	Miriam F. Glover	Betina
cast	Don Johnson	Big Daddy
cast	Franco Nero	Amerigo Vessepi
cast	James Russo	Dicky Speck
cast	Tom Wopat	U.S. Marshall Gill Tatum
cast	Don Stroud	Sheriff Bill Sharp
cast	Russ Tamblyn	Son of a Gunfighter
cast	Amber Tamblyn	Daughter of a Son of a Gunfighter
cast	Bruce Dern	Old Man Carrucan
cast	M.C. Gainey	Big John Brittle
cast	Cooper Huckabee	Lil Raj Brittle
cast	Doc Duhame	Ellis Brittle
cast	Jonah Hill	Bag Head #2
cast	Lee Horsley	Sheriff Gus
cast	Zoë Bell	Tracker
cast	Michael Bowen	Tracker
cast	Robert Carradine	Tracker
cast	Jake Garber	Tracker
cast	Ted Neeley	Tracker
cast	James Parks	Tracker
cast	Tom Savini	Tracker
cast	Michael Parks	The LeQuint Dickey Mining Co. Employee
cast	John Jarratt	The LeQuint Dickey Mining Co. Employee
cast	Quentin Tarantino	The LeQuint Dickey Mining Co. Employee
cast	Amari Cheatom	Roy
cast	Keith Jefferson	Pudgy Ralph
cast	Marcus Henderson	Slave on Chain Gang
cast	Lil Chuuch	Slave on Chain Gang
cast	Kinetic	Franklin
cast	Louise Stratten	Daughtrey Saloon Girl
cast	Kim Robillard	Saloon Keeper Pete
cast	Shana Stein	Daughtrey Bitty
cast	Shannon Hazlett	Daughtrey Saloon Girl
cast	Jack Lucarelli	Daughtrey Rifleman
cast	Victoria Thomas	Daughtrey Woman
cast	Sharon Pierre-Louis	Little Jody
cast	Christopher Berry	Willard
cast	Kim Collins	Randy
cast	Dane Rhodes	Tennessee Redfish
cast	J.D. Evermore	O.B.
cast	Rex Linn	Tennessee Harry
cast	Michael Bacall	Smitty Bacall
cast	Ronan Hice	
cast	Ned Bellamy	Wilson
cast	Dave Coennen	Mr. Wigglesworth
cast	Danièle Watts	Coco
cast	Jon Eyez	
cast	Omar J. Dorsey	Chicken Charlie
cast	Evan Parke	Baghead
cast	Craig Stark	Pedestrian and Tommy Gilles
cast	Brian Brown	Hoot Peters
cast	Ritchie Montgomery	Overseer Johnny Jerome
cast	Nicholas Dashnaw	Baghead
cast	Jarrod Bunch	Banjo
cast	Edrick Browne	Joshua
cast	Kerry Sims	
cast	Jamal Duff	Tatum
cast	Todd Allen	Dollar Bill
cast	Lewis Smith	Jinglebells Cody
cast	Keniaryn Mitchell	
