year	2009
imdb score	7.0
meta score	79
genre	Comedy
genre	Drama
keyword	divorce
keyword	house
keyword	student
keyword	lawyer
keyword	physics
keyword	minnesota
keyword	stoned
keyword	rabbi
keyword	bribe
keyword	mathematics
keyword	teacher
keyword	nose job
keyword	car crash
keyword	motel
keyword	jewish
keyword	death
keyword	bar mitzvah
keyword	car
keyword	paranoia
keyword	spoiled child
keyword	physical examination
keyword	toilet stall
keyword	boys' bathroom
keyword	canada
keyword	old testament
keyword	medical examination
keyword	man with glasses
keyword	inner title card
keyword	pastoral counseling
keyword	omen
keyword	walking on a roof
keyword	dutch angle
keyword	black comedy
keyword	unhappy marriage
keyword	olam haba
keyword	obscene finger gesture
keyword	shaving
keyword	attorney
keyword	shabbat
keyword	bordeaux the wine
keyword	brother sister relationship
keyword	killed in a car accident
keyword	classmate
keyword	rooftop
keyword	pot smoking
keyword	orthodox jew
keyword	parking lot
keyword	needing money
keyword	anonymous letter
keyword	mortality
keyword	accidental death
keyword	divorce lawyer
keyword	tv set
keyword	cafe
keyword	soup
keyword	lublin poland
keyword	toilet
keyword	nurse
keyword	1960s
keyword	rowboat
keyword	female nudity
keyword	eyeglasses
keyword	bus
keyword	underwear
keyword	american midwest
keyword	black bra
keyword	classroom
keyword	jewish theater
keyword	song
keyword	sodomy
keyword	husband wife relationship
keyword	midrash
keyword	loss of faith
keyword	drug debt
keyword	neurotic
keyword	rear end car accident
keyword	unemployment
keyword	restaurant
keyword	pushover
keyword	university
keyword	jew
keyword	jew gentile relationship
keyword	wedding ring
keyword	schrödinger's cat
keyword	marriage
keyword	menorah
keyword	goy
keyword	arrest
keyword	driving a car
keyword	drawing
keyword	nightmare
keyword	wine
keyword	swimming pool
keyword	telephone call
keyword	cot
keyword	earphones
keyword	stabbed in the chest
keyword	kabbalah
keyword	typhus
keyword	threat to sue
keyword	teacher student conference
keyword	mogen david wine
keyword	professor
keyword	drugs
keyword	physics student
keyword	kiddush cup
keyword	reference to god
keyword	university student
keyword	nasty neighbor
keyword	class
keyword	marital crisis
keyword	singing
keyword	wristwatch
keyword	dental nurse
keyword	mysticism
keyword	confusion
keyword	yarmulke
keyword	university professor
keyword	quantum physics
keyword	bathroom
keyword	letter
keyword	shiva
keyword	surrealism
keyword	plastic surgery
keyword	jewish humor
keyword	transistor radio
keyword	insecurity
keyword	neighbor
keyword	tornado
keyword	man hugging a man
keyword	yiddish
keyword	sex
keyword	boy with glasses
keyword	get the jewish ritualistic divorce
keyword	old man
keyword	brother brother relationship
keyword	dead deer
keyword	chase
keyword	record club
keyword	lawn
keyword	love triangle
keyword	crying
keyword	toothache
keyword	reference to jefferson airplane
keyword	reference to shem
keyword	reference to jimi hendrix
keyword	horse and cart
keyword	school bus
keyword	dybbuk
keyword	swimming
keyword	tsuris
keyword	gambling
keyword	lake
keyword	snowing
keyword	coffee
keyword	cigarette smoking
keyword	merkin wig
keyword	zohar
keyword	female neighbor
keyword	car accident
keyword	convenience store
keyword	ritual
keyword	prologue
keyword	torah study
keyword	uncertainty
keyword	subtitled scene
keyword	paradox
keyword	father daughter relationship
keyword	mazel tov
keyword	angst
keyword	defamation
keyword	notebook
keyword	voyeurism
keyword	tenure
keyword	talking to the dead
keyword	singer
keyword	policeman
keyword	cyst
keyword	golf club
keyword	ladder
keyword	bored in class
keyword	running
keyword	friend
keyword	changing a grade
keyword	suburbia
keyword	hebrew
keyword	hebrew school
keyword	funeral
keyword	ice tea
keyword	religion
keyword	doubt
keyword	overweight man
keyword	marital separation
keyword	agunah
keyword	marital breakup
keyword	leg brace
keyword	recording
keyword	heart attack
keyword	neighbor neighbor relationship
keyword	marijuana
keyword	uncle niece relationship
keyword	handcuffs
keyword	shot at the camera
keyword	tragic hero
keyword	teacher student relationship
keyword	office
keyword	physics teacher
keyword	listening to music
keyword	book of job
keyword	chalk
keyword	droshky
keyword	girl with glasses
keyword	picking a lock
keyword	immaturity
keyword	blackboard
keyword	synagogue
keyword	teenage boy
keyword	detective
keyword	columbia house record club
keyword	self repression
keyword	storytelling
keyword	year 1967
keyword	dreaming
keyword	psychedelic rock
keyword	culture clash
keyword	hunter
keyword	widower
keyword	morality
keyword	unsubtitled foreign language
keyword	mortgage
keyword	sleeping on a sofa
keyword	curse
keyword	small town
keyword	jacobs ladder
keyword	dysfunctional family
keyword	mother daughter relationship
keyword	jewish stereotype
keyword	south korean
keyword	fear
keyword	heisenberg uncertainty principle
keyword	repressed anger
keyword	card game
keyword	unpredictability
keyword	mathematics class
keyword	father son relationship
keyword	false friend
keyword	torah
keyword	playing catch
keyword	doctor
keyword	father daughter relationship
keyword	planned car accident
keyword	journey
keyword	firearm pointed at the camera
keyword	police
keyword	nude sunbathing
keyword	blood
keyword	dream
keyword	shooting
keyword	snow
keyword	neck cyst
keyword	uncle nephew relationship
keyword	tv antenna
keyword	cave
keyword	station wagon
keyword	watching tv
keyword	record player
keyword	dentist
keyword	midlife crisis
keyword	dark comedy
keyword	krakow poland
keyword	hashem
keyword	friendship
keyword	bully
keyword	bribery
keyword	gentile
keyword	probability map
keyword	shtetl
keyword	best friend
keyword	possession
keyword	family relationships
keyword	horse
keyword	mathematical equation
keyword	seduction
keyword	beach
keyword	pursuit
keyword	grade school
keyword	film within a film
keyword	cat
keyword	deer hunting
keyword	golf
keyword	ethnic stereotype
keyword	wanting a divorce
keyword	envelope full of money
keyword	dental receptionist
keyword	woman with glasses
