year	1990
imdb score	8.0
meta score	72
genre	Adventure
genre	Drama
genre	Romance
genre	Western
keyword	frontier
keyword	outpost
keyword	army
keyword	american civil war
keyword	hero
keyword	sioux tribe
keyword	wolf
keyword	controversy
keyword	orchestral music score
keyword	warrior
keyword	american indian
keyword	19th century
keyword	trading
keyword	shot to death
keyword	cult film
keyword	bow and arrow
keyword	buffalo
keyword	what happened to epilogue
keyword	sex
keyword	tennessee
keyword	kansas
keyword	premarital sex
keyword	cowboy shirt
keyword	field hospital
keyword	stampede
keyword	beating
keyword	club
keyword	cowboy boots
keyword	military officer
keyword	battlefield
keyword	cowboy hat
keyword	shootout
keyword	journal
keyword	south dakota
keyword	six shooter
keyword	repeating rifle
keyword	symphonic music score
keyword	bison
keyword	famous score
keyword	1840s
keyword	tomahawk
keyword	brutality
keyword	wetting pants
keyword	directed by star
keyword	epic
keyword	animal attack
keyword	tribal war
keyword	warrior race
keyword	leitmotif
keyword	knife fight
keyword	raid
keyword	ambush
keyword	coffee
keyword	courage
keyword	blockbuster
keyword	attack
keyword	hand to hand combat
keyword	horse
keyword	flintlock rifle
keyword	native american chief
keyword	flatulence
keyword	language barrier
keyword	suicide
keyword	prank
keyword	fainting
keyword	sword
keyword	spear
keyword	fort
keyword	1860s
keyword	shot with a bow and arrow
keyword	storytelling
keyword	battle
keyword	bonfire
keyword	self discovery
keyword	hunting
keyword	migration
keyword	culture clash
keyword	tough guy
keyword	assault
keyword	screenplay adapted by author
keyword	honor
keyword	translation
keyword	westward expansion
keyword	henry rifle
keyword	war paint
keyword	slow motion scene
keyword	murder
keyword	general
keyword	wedding
keyword	river battle
keyword	diary
keyword	killing a horse
keyword	pawnee tribe
keyword	massacre
keyword	marriage
keyword	directorial debut
keyword	lakota indian
keyword	male rear nudity
keyword	pawnee indian
keyword	animal abuse
keyword	gunfight
keyword	musket
keyword	carcass
keyword	scalping
keyword	great plains
keyword	spear throwing
keyword	revolver
keyword	male nudity
keyword	violence
keyword	bayonet
keyword	head butt
keyword	defecation
keyword	strangulation
keyword	nebraska
keyword	blood splatter
keyword	tough girl
keyword	rainstorm
keyword	animal in title
keyword	prisoner of war
keyword	campfire
keyword	flashback
keyword	carbine
keyword	voice over narration
keyword	cult film
keyword	cowboy
keyword	gift
keyword	friendship
keyword	name change
keyword	combat
keyword	skeleton
keyword	horse riding
keyword	rural setting
keyword	native american
keyword	rescue
keyword	knife
keyword	archery
keyword	soldier
keyword	trust
keyword	pistol
keyword	noble savage
keyword	widow
keyword	blood
keyword	western hero
keyword	war violence
keyword	independent film
keyword	based on novel
keyword	character name in title
keyword	title spoken by character
cast	Kevin Costner	Lieutenant Dunbar
cast	Mary McDonnell	Stands With A Fist
cast	Graham Greene	Kicking Bird
cast	Rodney A. Grant	Wind In His Hair
cast	Floyd 'Red Crow' Westerman	Ten Bears
cast	Tantoo Cardinal	Black Shawl
cast	Robert Pastorelli	Timmons
cast	Charles Rocket	Lieutenant Elgin
cast	Maury Chaykin	Major Fambrough
cast	Jimmy Herman	Stone Calf
cast	Nathan Lee Chasing His Horse	Smiles A Lot
cast	Michael Spears	Otter
cast	Jason R. Lone Hill	Worm
cast	Tony Pierce	Spivey
cast	Doris Leader Charge	Pretty Shield
cast	Tom Everett	Sergeant Pepper
cast	Larry Joshua	Sergeant Bauer
cast	Kirk Baltz	Edwards
cast	Wayne Grace	Major
cast	Donald Hotton	General Tide
cast	Annie Costner	Christine
cast	Conor Duffy	Willie
cast	Elisa Daniel	Christine's Mother
cast	Percy White Plume	Big Warrior
cast	John Tail	Escort Warrior
cast	Steve Reevis	Sioux #1 / Warrior #1
cast	Sheldon Peters Wolfchild	Sioux #2 / Warrior #2
cast	Wes Studi	Toughest Pawnee
cast	Buffalo Child	Pawnee #1
cast	Clayton Big Eagle	Pawnee #2
cast	Richard Leader Charge	Pawnee #3
cast	Redwing Ted Nez	Sioux Warrior
cast	Marvin Holy	Sioux Warrior
cast	Raymond Newholy	Sioux Courier
cast	David J. Fuller	Kicking Bird's Son
cast	Ryan White Bull	Kicking Bird's Eldest Son
cast	Otakuye Conroy	Kicking Bird's Daughter
cast	Maretta Big Crow	Village Mother
cast	Steven Chambers	Guard
cast	William H. Burton	General's Aide
cast	Bill W. Curry	Confederate Cavalryman
cast	Nick Thompson	Confederate Soldier
cast	Carter Hanner	Confederate Soldier
cast	Kent Hays	Wagon Driver
cast	Robert Goldman	Union Soldier
cast	Frank P. Costanza	Tucker
cast	James A. Mitchell	Ray
cast	R.L. Curtin	Ambush Wagon Driver
cast	Justin	Cisco
cast	Teddy	Two Socks - a Wolf
cast	Buck	Two Socks - a Wolf
cast	Michael Horton	Captain Cargill - extended version
cast	J. Wesley Adams	Settler
cast	Jim Wilson	Doctor
