year	2004
imdb score	7.6
meta score	71
genre	Crime
genre	Drama
genre	Thriller
keyword	one night
keyword	killer
keyword	airport
keyword	fbi
keyword	kill
keyword	hitman
keyword	contract killer
keyword	witness
keyword	hostage
keyword	killing
keyword	telephone
keyword	night shift
keyword	lie
keyword	prosecutor
keyword	detective
keyword	taxi driver
keyword	assassin
keyword	police
keyword	apartment
keyword	taxi
keyword	attorney
keyword	watching tv
keyword	stolen wallet
keyword	steering wheel
keyword	reference to charles darwin
keyword	drug lord
keyword	holding a gun to someone's head
keyword	corpse
keyword	impersonation
keyword	wearing sunglasses inside
keyword	one against many
keyword	jazz music
keyword	corrupt lawyer
keyword	handcuffed to a steering wheel
keyword	father son relationship
keyword	on the road
keyword	organized crime
keyword	suspense
keyword	elevator
keyword	reference to rwanda
keyword	police detective
keyword	los angeles california
keyword	throwing a chair through a window
keyword	psycho thriller
keyword	playing trumpet
keyword	storytelling
keyword	no opening credits
keyword	coincidence
keyword	musician
keyword	accomplice
keyword	jazz club
keyword	prosecuting attorney
keyword	crime boss
keyword	no title at beginning
keyword	mercilessness
keyword	knocking on a car window
keyword	fistfight
keyword	sick mother
keyword	claustrophobia
keyword	title at the end
keyword	hospital visit
keyword	subway chase
keyword	killing in self defense
keyword	male taxi driver
keyword	gas station
keyword	drug dealer
keyword	reckless driving
keyword	subway station
keyword	sandwich
keyword	knife
keyword	falling through a window
keyword	bar
keyword	laptop computer
keyword	night time
keyword	blockbuster
keyword	gray hair
keyword	pistol
keyword	shot to death
keyword	alley
keyword	dead body
keyword	sociopath
keyword	black american
keyword	shot in the leg
keyword	stabbed in the leg
keyword	beating
keyword	loneliness
keyword	wallet
keyword	mixed martial arts
keyword	overpass
keyword	mozambique drill
keyword	reference to santa claus
keyword	stairway
keyword	panic
keyword	danger
keyword	cell phone
keyword	character repeating someone else's dialogue
keyword	kicked in the face
keyword	blood
keyword	reference to sigmund freud
keyword	black musician
keyword	shot in the chest
keyword	frisking
keyword	martial arts
keyword	shooting
keyword	fight
keyword	talking in a taxi
keyword	drugs
keyword	night cityscape
keyword	african american
keyword	police surveillance
keyword	drug trade
keyword	mother son relationship
keyword	filling station
keyword	live jazz
keyword	blood on face
keyword	handcuffed to a car
keyword	running to escape
keyword	violence
keyword	semiautomatic pistol
keyword	main character shot
keyword	dispatcher
keyword	cold blooded killer
keyword	taxi ride
keyword	reference to humpty dumpty
keyword	california
keyword	murder witness
keyword	briefcase
keyword	reference to clarence darrow
keyword	armed robbery
keyword	dance club
keyword	overturned car
keyword	reference to shakespeare's macbeth
keyword	shot in the forehead
keyword	foot chase
keyword	reference to charlie parker
keyword	resisting arrest
keyword	video surveillance
keyword	reference to chet baker
