year	2005
imdb score	7.4
meta score	88
genre	Biography
genre	Crime
genre	Drama
keyword	book
keyword	writer
keyword	kansas
keyword	truman capote
keyword	execution
keyword	harper lee
keyword	holcomb kansas
keyword	blood
keyword	killer
keyword	friend
keyword	research
keyword	murder
keyword	homosexual
keyword	criminal
keyword	farmhouse
keyword	love
keyword	compassion
keyword	lawyer
keyword	interview
keyword	dead body
keyword	teenage girl
keyword	tied up
keyword	1950s
keyword	prairie
keyword	brother sister relationship
keyword	speech
keyword	black american
keyword	kansas supreme court
keyword	medical dictionary
keyword	coffin
keyword	painting
keyword	reference to breakfast at tiffany's the novel
keyword	theatre audience
keyword	wheat
keyword	cigarette smoking
keyword	liar
keyword	drawing
keyword	theatre
keyword	reference to in cold blood the book
keyword	telegram
keyword	jury
keyword	cherokee tribe
keyword	hunger strike
keyword	husband wife relationship
keyword	cherokee
keyword	harness
keyword	stepfather stepson relationship
keyword	blindfold
keyword	park
keyword	capital punishment
keyword	alcoholism
keyword	thank you speech
keyword	crying
keyword	trial
keyword	limp
keyword	shot to death
keyword	journalism
keyword	african american
keyword	camera
keyword	leg deformity
keyword	standing ovation
keyword	apology
keyword	gay couple
keyword	death of family
keyword	execution witness
keyword	police car
keyword	leg injury
keyword	body search
keyword	reference to richard avedon
keyword	new york city
keyword	methodist
keyword	noose
keyword	death of sister
keyword	photograph
keyword	robbery
keyword	violence
keyword	brooklyn new york city
keyword	grocery store
keyword	cafe
keyword	handcuffed
keyword	gallows
keyword	aspirin
keyword	reference to jesus christ
keyword	death row
keyword	shame
keyword	drunkenness
keyword	trust
keyword	eyeglasses
keyword	man with glasses
keyword	year 1960
keyword	multiple murder
keyword	effeminacy
keyword	friendship
keyword	newspaper clipping
keyword	hood
keyword	fort leavenworth kansas
keyword	child abandonment
keyword	bar
keyword	leavenworth kansas
keyword	prison warden
keyword	teenage boy
keyword	throat slitting
keyword	non fiction novel
keyword	suicide watch
keyword	police station
keyword	train
keyword	shotgun
keyword	reference to to kill a mockingbird the novel
keyword	safe
keyword	cell mate
keyword	multiple homicide
keyword	airplane
keyword	nursing
keyword	theft
keyword	corpse
keyword	letter
keyword	new orleans louisiana
keyword	boyfriend girlfriend relationship
keyword	tattoo
keyword	suicide of brother
keyword	stay of execution
keyword	lie
keyword	hug
keyword	manuscript
keyword	sketching
keyword	bribe
keyword	hanging
keyword	toy gun
keyword	shackles
keyword	jail cell
keyword	manipulation
keyword	no witnesses
keyword	rural setting
keyword	pay phone
keyword	shot in the head
keyword	gun
keyword	photo album
keyword	costa brava spain
keyword	scissors
keyword	court
keyword	thief
keyword	murder of mother
keyword	slow motion scene
keyword	boy
keyword	reading
keyword	false friend
keyword	kiss
keyword	family relationships
keyword	mother son relationship
keyword	execution by hanging
keyword	car rental
keyword	farm
keyword	legal appeal
keyword	prison
keyword	surrogate brother
keyword	writing
keyword	wheat field
keyword	one word title
keyword	pornography
keyword	detective
keyword	lisp
keyword	last breath
keyword	lord's prayer
keyword	bellcap
keyword	death
keyword	courtroom
keyword	guard
keyword	public reading
keyword	supreme court
keyword	racism
keyword	drinking
keyword	artist
keyword	force feeding
keyword	alabama
keyword	spain
keyword	author
keyword	tin cup
keyword	policeman
keyword	frisking
keyword	priest
keyword	reference to sears roebuck
keyword	christmas tree
keyword	publisher
keyword	reversing charges on a telephone call
keyword	spoon
keyword	new yorker magazine
keyword	feeding baby food
keyword	suicide of sister
keyword	new york times
keyword	photographer
keyword	prison cell
keyword	taxi
keyword	critically acclaimed
keyword	tears
keyword	death of brother
keyword	dressing gown
keyword	gore
keyword	rejected legal appeal
keyword	reward
keyword	eccentric
keyword	microphone
keyword	magazine
keyword	funeral home
keyword	reading newspaper
keyword	bag over head
keyword	salon
keyword	jail guard
keyword	american midwest
keyword	gay interest
keyword	high school
keyword	hotel
keyword	reference to walden
keyword	investigation
keyword	restaurant
keyword	1960s
keyword	christmas
keyword	native american
keyword	what happened to epilogue
keyword	party
keyword	gay lead character
keyword	research assistant
keyword	horn rimmed glasses
keyword	murder of family
keyword	taxi driver
keyword	police officer
keyword	sorrow
keyword	reference to elizabeth taylor
keyword	reference to henry david thoreau
keyword	leavenworth penitentiary
keyword	reference to henri matisse
keyword	limousine
keyword	reference to humphrey bogart
keyword	typewriter
keyword	police
keyword	pain
keyword	celebrity
keyword	year 1959
keyword	telephone call
keyword	cook
keyword	applause
keyword	american indian
keyword	murder of husband
keyword	newspaper
keyword	loneliness
keyword	diary
keyword	vanity
keyword	flowers
keyword	porter
keyword	sheriff
keyword	baby food
keyword	pretending to be someone's friend
keyword	student
keyword	police arrest
keyword	money
keyword	throat slitting
keyword	gay
keyword	neighbor
keyword	reporter
keyword	snow
keyword	rifle
keyword	reference to john huston
keyword	press conference
keyword	scrapbook
keyword	pillow
keyword	death by hanging
keyword	drink
keyword	prison guard
keyword	funeral parlor
