year	2001
imdb score	6.9
meta score	45
genre	Fantasy
genre	Mystery
genre	Romance
genre	Sci-Fi
genre	Thriller
keyword	party
keyword	dream
keyword	psychologist
keyword	publisher
keyword	love
keyword	wealth
keyword	reality
keyword	death
keyword	doctor
keyword	car accident
keyword	mask
keyword	murder
keyword	jail
keyword	author
keyword	nightmare
keyword	dancer
keyword	prosthetic
keyword	movie poster
keyword	tv talk show
keyword	reference to bjork
keyword	internet
keyword	flashback
keyword	family lawyer
keyword	court order
keyword	spanish american
keyword	no opening credits
keyword	jumping from height
keyword	reference to jules verne
keyword	cryonics
keyword	smothered by pillow
keyword	hallucination
keyword	falling leaves
keyword	rehearsal
keyword	man falling
keyword	contract
keyword	attempted murder
keyword	virtual reality
keyword	distrust
keyword	false memory
keyword	new york city
keyword	obsession
keyword	mind
keyword	paranoia
keyword	reference to joni mitchell
keyword	phobia
keyword	reckless driving
keyword	reference to vicki carr
keyword	rich snob
keyword	romantic rejection
keyword	bridge
keyword	remake
keyword	elevator
keyword	sex in bed
keyword	cell phone
keyword	times square manhattan new york city
keyword	jazz music
keyword	sketch pad
keyword	suicide by car
keyword	dancing
keyword	reference to claude monet
keyword	22nd century
keyword	martini
keyword	unrequited love
keyword	acrophobia
keyword	nudity
keyword	talking while driving
keyword	fear
keyword	dna
keyword	operating room
keyword	caricature
keyword	hospital
keyword	hologram
keyword	singer
keyword	afterlife
keyword	mistaken identity
keyword	love triangle
keyword	tequila
keyword	birthday party
keyword	central park, new york city
keyword	no title at beginning
keyword	skyscraper
keyword	police officer
keyword	reference to george harrison
keyword	plastic surgeon
keyword	flashback while falling
keyword	speeding car
keyword	reference to john lennon
keyword	physician
keyword	dream within a dream
keyword	reference to bob dylan
keyword	nonlinear time frame
keyword	remake of spanish film
keyword	repeated line
keyword	manhattan new york city
keyword	ambiguous ending
keyword	falsely accused
keyword	compact disc
keyword	headache
keyword	disfigured face
keyword	jumping off roof
keyword	mustang car
keyword	coma
keyword	artist
keyword	pet dog
keyword	infidelity
keyword	prison
keyword	reference to jeff buckley
keyword	character repeating someone else's dialogue
keyword	tied feet
keyword	plastic surgery
keyword	disfigurement
keyword	jealousy
keyword	montage of stills
keyword	tied up while barefoot
keyword	analyst
keyword	nightclub
keyword	bar
keyword	photograph
keyword	phantasmagoria
keyword	surrealism
keyword	urinal
keyword	amnesia
keyword	stalker
keyword	dark past
keyword	asylum
keyword	emotional roller coaster of a movie
keyword	aerial shot
keyword	cd
keyword	autumn
keyword	reference to frank sinatra
keyword	watching tv
keyword	reference to o j simpson
keyword	secret past
keyword	medication
keyword	freeze frame
keyword	thanksgiving day parade
keyword	suicidal
keyword	memory
keyword	board of directors
keyword	breasts
keyword	corporate take over
keyword	bartender
keyword	reference to paul mccartney
keyword	tenor sax
keyword	actor appears in original and remake
keyword	cgi
keyword	free fall
keyword	reference to the beatles
keyword	reference to bob dylan
keyword	isolation
keyword	reference to john coltrane
keyword	2150s
keyword	reconstructive surgery
keyword	lucid dream
keyword	death of father
keyword	title spoken by character
cast	Tom Cruise	David Aames
cast	Penélope Cruz	Sofia Serrano
cast	Cameron Diaz	Julie Gianni
cast	Kurt Russell	McCabe
cast	Jason Lee	Brian Shelby
