year	2012
imdb score	7.3
meta score	86
genre	Drama
genre	Fantasy
keyword	auroch
keyword	community
keyword	six year old
keyword	melting ice caps
keyword	bayou
keyword	lost mother
keyword	delta
keyword	prehistoric creature
keyword	ice
keyword	girl
keyword	tough love
keyword	illness
keyword	flood
keyword	children
keyword	little girl
keyword	diagnosis
keyword	grits
keyword	spitting out pill
keyword	throwing things
keyword	viking funeral
keyword	river
keyword	coughing blood
keyword	hospital gown
keyword	arm wrestling
keyword	fried alligator
keyword	apocalypse
keyword	catfish
keyword	voice over narration
keyword	african american
keyword	eating
keyword	missing mother
keyword	fly the insect
keyword	bird
keyword	baby
keyword	crawfish
keyword	deathbed
keyword	global warming
keyword	hospital
keyword	shack
keyword	dead bird
keyword	child abuse
keyword	alcoholic
keyword	chicken
keyword	beast in title
keyword	climate crisis
keyword	doctor
keyword	alcohol
keyword	dead animal
keyword	mud
keyword	boots
keyword	garden
keyword	natural disaster
keyword	end of the world
keyword	house on stilts
keyword	raft
keyword	five word title
keyword	storytelling
keyword	celebration
keyword	scream
keyword	caterpillar
keyword	killing an alligator
keyword	owl
keyword	bell ringing
keyword	single parent
keyword	dying father
keyword	rain
keyword	sparkler
keyword	black american
keyword	absent mother
keyword	shrimping
keyword	poverty
keyword	heartbeat
keyword	cataclysm
keyword	submerged
keyword	fishing
keyword	dog
keyword	father daughter relationship
keyword	hiding in a cardboard box
keyword	fishing with one's hands
keyword	kitchen
keyword	refugee camp
keyword	boat
keyword	child's drawing
keyword	bullhorn
keyword	fireworks
keyword	terminal illness
keyword	chihuahua
keyword	family relationships
keyword	village
keyword	storm
keyword	magical realism
keyword	shrimp
keyword	shotgun
keyword	alligator
keyword	animal
keyword	drawing
keyword	drunkenness
keyword	crying
keyword	helicopter
keyword	climate change
keyword	trailer
keyword	bus
keyword	running
keyword	explosive
keyword	fish
keyword	african american child
keyword	louisiana
keyword	evacuation
keyword	living outside society
keyword	child's point of view
keyword	drunkenness
keyword	crab
keyword	hurricane
keyword	teacher
keyword	kneeling
keyword	fishing net
keyword	beer
keyword	child protagonist
keyword	settlement
keyword	nightclub
keyword	southern u.s.
keyword	funeral pyre
keyword	dead alligator
keyword	goat
keyword	single father
keyword	helmet
keyword	collapse
keyword	remodernist
keyword	first person narration
keyword	search for mother
keyword	cat food
keyword	underwear
keyword	wild man
keyword	explosion
keyword	cardboard box
keyword	trip wire
keyword	hog
keyword	funeral
keyword	food
keyword	boar
keyword	heroine
keyword	blood
keyword	flooding
keyword	precociousness
keyword	hospital bracelet
keyword	party
keyword	pig
keyword	screaming
keyword	tattoo
keyword	dead cow
keyword	dead tree
keyword	swimming
keyword	alligator gar
keyword	defrost
keyword	hiding
keyword	face slap
keyword	cooking
keyword	levee
keyword	female protagonist
keyword	fire
keyword	mother daughter relationship
keyword	punched in the chest
keyword	salt water
keyword	sea level rise
keyword	motorboat
keyword	child drinking alcohol
keyword	dancing
keyword	jar
keyword	death of father
keyword	based on play
keyword	independent film
keyword	
cast	Quvenzhané Wallis	Hushpuppy
cast	Dwight Henry	Wink
cast	Levy Easterly	Jean Battiste
cast	Lowell Landes	Walrus
cast	Pamela Harper	Little Jo
cast	Gina Montana	Miss Bathsheba
cast	Amber Henry	LZA
cast	Jonshel Alexander	Joy Strong
cast	Nicholas Clark	Boy with Bell
cast	Joseph Brown	Winston
cast	Henry D. Coleman	Peter T
cast	Kaliana Brower	T-Lou
cast	Philip Lawrence	Dr. Maloney
cast	Hannah Holby	Open Arms Babysitter
cast	Jimmy Lee Moore	Sgt. Major
cast	Jovan Hathaway	The Cook
cast	Kendra Harris	Baby Hushpuppy
cast	Windle Bourg	Herself
cast	Marilyn Barbarin	Cabaret Singer
cast	Roxanna Francis	Barge Girl
cast	Jay Oliver	Hospital Patient
cast	Paisley Layne Zerangue	Rosasharn
