year	2002
imdb score	6.7
meta score	52
genre	Action
genre	Horror
genre	Sci-Fi
genre	Thriller
keyword	vampire
keyword	blade
keyword	reaper
keyword	warrior
keyword	mutation
keyword	murder
keyword	shot through the mouth
keyword	good versus evil
keyword	held captive
keyword	uzi
keyword	part of trilogy
keyword	machine gun
keyword	shot in the chest
keyword	burned alive
keyword	broken wrist
keyword	kicked in the face
keyword	held at gunpoint
keyword	master vampire
keyword	superhero
keyword	motorcycle crash
keyword	suicide
keyword	son murders father
keyword	action hero
keyword	vampire nation
keyword	wrist slitting
keyword	peep show
keyword	revenge
keyword	sequel
keyword	hit with a rifle butt
keyword	subtitled scene
keyword	subjective camera
keyword	razor blade
keyword	moral ambiguity
keyword	ring
keyword	thrown through a window
keyword	martial arts
keyword	broken sword
keyword	stabbed in the heart
keyword	based on comic book
keyword	injection
keyword	silver
keyword	violence
keyword	dissection
keyword	scalpel
keyword	infra red
keyword	character repeating someone else's dialogue
keyword	kicked in the stomach
keyword	shot in the forehead
keyword	rain
keyword	fight
keyword	martial artist
keyword	shot in the shoulder
keyword	split head
keyword	villain
keyword	voice over narration
keyword	blood splatter
keyword	showdown
keyword	broken arm
keyword	lawyer
keyword	bomb
keyword	marvel comics
keyword	bloodbath
keyword	vampire slayer
keyword	lifted by the throat
keyword	impalement
keyword	exploding body
keyword	falling off a ladder
keyword	severed head
keyword	katana sword
keyword	garrote
keyword	one man army
keyword	body in a trunk
keyword	cure
keyword	neck breaking
keyword	tragic villain
keyword	shot through the floor
keyword	marvel entertainment
keyword	shot in the back
keyword	part computer animation
keyword	sunrise
keyword	pistol
keyword	disarming someone
keyword	skull
keyword	grenade
keyword	helicopter
keyword	healing
keyword	father son relationship
keyword	stabbed in the head
keyword	shot through a door
keyword	shotgun
keyword	cartoon on tv
keyword	death by sunrise
keyword	samurai sword
keyword	shot in the leg
keyword	hero
keyword	sunlight
keyword	cigarette smoking
keyword	sword fight
keyword	stabbed in the crotch
keyword	tough guy
keyword	sword duel
keyword	virus
keyword	hapkido
keyword	hit in the crotch
keyword	shot to death
keyword	2000s
keyword	mixed martial arts
keyword	head butt
keyword	sequel to cult favorite
keyword	scar
keyword	pheromones
keyword	punched in the face
keyword	bitten in the throat
keyword	security system
keyword	katana
keyword	biotechnology
keyword	eaten alive
keyword	father figure
keyword	martial arts master
keyword	silver bullet
keyword	reference to cinderella
keyword	prague czech republic
keyword	father daughter relationship
keyword	genetic engineering
keyword	tough guy voice
keyword	blood
keyword	tragic hero
keyword	slow motion scene
keyword	torso cut in half
keyword	blood bank
keyword	m 16
keyword	dna testing
keyword	second part
keyword	lasersight
keyword	bereavement
keyword	secret headquarters
keyword	dark hero
keyword	evil man
keyword	fighting
keyword	genetic enhancement
keyword	falling from height
keyword	one against many
keyword	hand to hand combat
keyword	stabbed in the forehead
keyword	supernatural power
keyword	decapitation
keyword	daywalker
keyword	fistfight
keyword	racial slur
keyword	security breach
keyword	london england
keyword	vampire vs vampire
keyword	throat ripping
keyword	ancient vampire
keyword	night vision goggles
keyword	ultraviolet light
keyword	duel
keyword	hit by a van
keyword	burnt face
keyword	gore
keyword	sliced in two
keyword	english subtitles in original
keyword	eye gouging
keyword	bitten in the neck
keyword	vampire hunter
keyword	stabbed in the side
keyword	surveillance camera
keyword	pump action shotgun
keyword	nightclub
keyword	undead
keyword	skeleton
keyword	covered in blood
keyword	stabbed in the chest
keyword	cult director
keyword	chase
keyword	death
keyword	hit with a hammer
keyword	sewer
keyword	prague
keyword	brawl
keyword	automatic pistol
keyword	tattoo
keyword	traitor
keyword	flashback
keyword	stabbed to death
keyword	head cut in half
keyword	foot chase
keyword	character name in title
keyword	surprise ending
keyword	
cast	Wesley Snipes	Blade
cast	Kris Kristofferson	Whistler
cast	Ron Perlman	Reinhardt
cast	Leonor Varela	Nyssa
cast	Norman Reedus	Scud
cast	Thomas Kretschmann	Damaskinos
cast	Luke Goss	Nomak
cast	Matt Schulze	Chupa
cast	Danny John-Jules	Asad
cast	Donnie Yen	Snowman
cast	Karel Roden	Kounen
cast	Marit Velle Kile	Verlaine
cast	Tony Curran	Priest
cast	Daz Crawford	Lighthammer
cast	Santiago Segura	Rush
cast	Samuel Le	Jigsaw
cast	Marek Vasut	Golem
cast	Pete Lee-Wilson	Blood Bank Doctor / Reaper
cast	Paul Kasey	Blood Bank Guard / Reaper
cast	Andrea Miltner	Blood Bank Nurse
cast	Ladislav Beran	Drug Dealer
cast	Jirí Maria Sieber	Blood Bank Guard
cast	Bridge Markland	Vampire with Exposed Spine
cast	Jamie Wilson	Reaper
cast	Stuart Luis	Reaper
cast	Ladislav Mohyla	Reaper
cast	Jan Malík	Reaper
cast	Jan Révai	Reaper
cast	Mário Wild	Reaper
cast	Tomás Böhm	Reaper
cast	Zdenek Bubák	Reaper
cast	Jan Loukota	Reaper
cast	Jan Bursa	Reaper
cast	Petr Krusalnicky	Reaper
cast	Jaroslav Misek	Reaper
cast	Karel Vávrovec	St. Cloud
cast	Jaroslav Peterka	Choad
cast	Milos Kulhavy	Little G
cast	Ivan Mares	Tea Bag
cast	Lennox Brown	Man in London Porno Shop
cast	André Hyde-Braithwaite	Young Blade
cast	Pavel Cajzl	Moscow Vampire
cast	John Salvitti	Moscow Vampire Attacking Blade
cast	Rey-Phillip Santos	Bandaged Reaper
cast	Kenji Tanigaki	Moscow Vampire Attacking Blade
cast	Michael Woods	Moscow Vampire Attacking Blade
