year	2011
imdb score	7.8
meta score	72
genre	Comedy
genre	Drama
keyword	cancer
keyword	best friend
keyword	doctor
keyword	therapist
keyword	spinal cancer
keyword	back pain
keyword	painter
keyword	patient
keyword	psychologist
keyword	chemotherapy
keyword	anesthesia
keyword	young doctor
keyword	crying
keyword	thunder
keyword	vomiting in toilet
keyword	traffic light
keyword	toilet bowl
keyword	23rd psalm
keyword	seattle washington
keyword	honking a horn
keyword	friendship between men
keyword	obscene gesture
keyword	shampoo
keyword	tears
keyword	mother son relationship
keyword	reference to jesus christ
keyword	reference to star trek
keyword	wristwatch
keyword	website designer
keyword	pet adoption
keyword	baseball cap
keyword	punctuation in title
keyword	organ donor
keyword	watching a movie on tv
keyword	volcano eruption
keyword	optimism
keyword	biting fingernails
keyword	dog food
keyword	mardi gras
keyword	father son relationship
keyword	distorted image
keyword	jeep
keyword	hospital
keyword	female doctor
keyword	prostate cancer
keyword	sex
keyword	character says i love you
keyword	black american
keyword	operating room
keyword	q tip
keyword	acceptance of death
keyword	telephone number
keyword	burial
keyword	reference to brooks brothers
keyword	pity sex
keyword	throwing a knife
keyword	twenty something
keyword	reference to skeletor
keyword	bottled water
keyword	medicinal marijuana
keyword	genetic mutation
keyword	first date
keyword	trash bin
keyword	mural
keyword	side boob
keyword	repetition in title
keyword	relaxation exercise
keyword	slash in title
keyword	pipe smoking
keyword	memory
keyword	struggling artist
keyword	coughing
keyword	shallowness
keyword	hot dog
keyword	dog licking another dog's testicles
keyword	animal in cast credits
keyword	looking at self in mirror
keyword	camera phone
keyword	urination
keyword	car radio
keyword	battery razor
keyword	driving the wrong way on a one way road
keyword	overhead shot
keyword	art exhibition
keyword	female nudity
keyword	death
keyword	cheating girlfriend
keyword	shaved head
keyword	kitchen
keyword	betting odds
keyword	driving without a license
keyword	coffin
keyword	boyfriend girlfriend relationship
keyword	dog
keyword	kiss
keyword	birthday
keyword	stocking cap
keyword	hawaii
keyword	green tea
keyword	anger
keyword	sense of smell
keyword	volcano
keyword	washing hands
keyword	spinal column
keyword	night sweat
keyword	metastasis
keyword	prom night
keyword	alienation
keyword	sea otter
keyword	cell phone
keyword	woman with glasses
keyword	back scar
keyword	shwannoma neurofibrosarcoma
keyword	van
keyword	trust
keyword	listening to music on a car radio
keyword	book
keyword	older man younger man relationship
keyword	reference to pamela brown the author
keyword	neurosurgeon
keyword	apology
keyword	stoned
keyword	hypodermic needle
keyword	injection
keyword	reference to rite aid
keyword	loneliness
keyword	reference to lance armstrong
keyword	nervous breakdown
keyword	brushing teeth
keyword	penis
keyword	canada
keyword	earphones
keyword	man with glasses
keyword	exhaustion
keyword	celebration of life party
keyword	throwing eggs
keyword	throwing an axe
keyword	hospital room
keyword	pot smoking
keyword	alzheimer's disease
keyword	answering machine
keyword	new age music
keyword	f word
keyword	pancake
keyword	art gallery
keyword	party
keyword	feeding a dog
keyword	fellatio
keyword	marijuana
keyword	cellphone photo
keyword	watching tv
keyword	tumor
keyword	telephone call
keyword	reference to mikhail gorbachev
keyword	break up
keyword	reference to make a wish foundation
keyword	happy birthday
keyword	cold the temperature
keyword	reference to stephen colbert
keyword	hearse
keyword	reference to facing cancer together the book
keyword	abandoned by girlfriend
keyword	migraine
keyword	lymphoma
keyword	reference to swiffer
keyword	doting mother
keyword	macaroon
keyword	social worker
keyword	worrying
keyword	funeral
keyword	yeast infection
keyword	terminal cancer
keyword	research
keyword	cancer patient
keyword	bookstore clerk
keyword	sleeping on a couch
keyword	taxi
keyword	cleavage
keyword	listening to music
keyword	macaroni and cheese
keyword	woman on top
keyword	reckless driving
keyword	husband wife relationship
keyword	bandage
keyword	painting
