year	1992
imdb score	7.0
meta score	N/A
genre	Action
genre	Fantasy
keyword	penguin
keyword	gotham
keyword	businessman
keyword	villain
keyword	deformed
keyword	sewer
keyword	hero
keyword	richard nixon
keyword	microwave oven
keyword	public address system
keyword	rooftop
keyword	watching news on tv
keyword	super villainess
keyword	insanity
keyword	gadget car
keyword	crime spree
keyword	cat woman
keyword	badge
keyword	fatal attraction
keyword	second part
keyword	character appears on front page of a newspaper
keyword	sparks
keyword	elevator
keyword	tragedy
keyword	short man
keyword	concept car
keyword	leaving message on answering machine
keyword	terrorism
keyword	head butt
keyword	1990s
keyword	umbrella
keyword	shredded paper
keyword	placard
keyword	latex catsuit
keyword	stray cat
keyword	fish
keyword	first amendment
keyword	champagne
keyword	giving a speech
keyword	eating raw fish
keyword	cult film
keyword	shootout
keyword	bat signal
keyword	gun
keyword	stuffed animal
keyword	salmon
keyword	meowing
keyword	machine gun
keyword	gatling gun
keyword	spurting blood
keyword	visiting mother's grave
keyword	tough girl
keyword	traveling through a sewer
keyword	pulling a chair out from under someone
keyword	monkey
keyword	kneed in the face
keyword	one man army
keyword	crossbow
keyword	unicycle
keyword	white hair
keyword	evil circus
keyword	ginger cat
keyword	gravestone
keyword	millionaire
keyword	bleeding nose
keyword	gadget
keyword	shredded document
keyword	exploding building
keyword	big nose
keyword	cover up
keyword	reference to muhammad ali
keyword	lifting a male into the air
keyword	pushed through a window
keyword	rooftop view
keyword	sword
keyword	leather
keyword	hallucination
keyword	falling from height
keyword	quill
keyword	spiral staircase
keyword	reading aloud
keyword	based on comic
keyword	reference to richard nixon
keyword	deformity
keyword	deception
keyword	image consultant
keyword	foot chase
keyword	tragic hero
keyword	zapped with a taser
keyword	police chase
keyword	garbage disposal
keyword	brawl
keyword	mayoral bid
keyword	masked vigilante
keyword	jujitsu
keyword	woman kills a man
keyword	femme fatale
keyword	hit by a car
keyword	violence
keyword	pollution
keyword	jumping off a bridge
keyword	revolver
keyword	pushed out of window
keyword	wilhelm scream
keyword	blonde
keyword	two word title
keyword	dc comics
keyword	bulletproof vest
keyword	biting someone's nose
keyword	robbery
keyword	gas explosion
keyword	haunted by the past
keyword	stick fight
keyword	newspaper archive
keyword	psychopath
keyword	blood
keyword	shredder
keyword	mutant
keyword	top hat
keyword	environment
keyword	squad car
keyword	snowing
keyword	falling from a ledge
keyword	bloody nose
keyword	father son relationship
keyword	taser
keyword	deformed baby
keyword	microwave
keyword	grenade
keyword	scratches on face
keyword	hate
keyword	applause
keyword	superheroine
keyword	night time
keyword	licking someone's face
keyword	vigilante
keyword	character appears in newspaper
keyword	remote control vehicle
keyword	kicked in the face
keyword	reference to the reichstag fire
keyword	department store
keyword	answering machine
keyword	martial arts
keyword	hall of records
keyword	rooftop fight
keyword	urban gothic
keyword	super villain
keyword	santa costume
keyword	merry christmas
keyword	action hero
keyword	explosion
keyword	organized crime
keyword	freak
keyword	throwing a chair
keyword	fictional city
keyword	black cat
keyword	bird cage
keyword	christmas
keyword	lifting an adult into the air
keyword	dog
keyword	one against many
keyword	recording the villain
keyword	vichyssoise
keyword	bomb
keyword	picture in newspaper
keyword	framed for a crime
keyword	unmasking
keyword	mayoral campaign
keyword	rocket
keyword	single woman
keyword	sequel
keyword	nine lives
keyword	child abandonment
keyword	mayoral candidate
keyword	comic book hero
keyword	tabby cat
keyword	action heroine
keyword	zoo
keyword	subjective camera
keyword	father's grave
keyword	mistletoe
keyword	electrocution
keyword	camera flash
keyword	exploding body
keyword	snow
keyword	tragic villain
keyword	cat
keyword	villainess
keyword	attempted murder
keyword	answering machine message
keyword	blank bullet
keyword	superhero
keyword	man with glasses
keyword	black humor
keyword	hand to hand combat
keyword	jumping into a river
keyword	double life
keyword	tough guy
keyword	knife
keyword	stylized violence
keyword	conference table
keyword	band aid on head
keyword	sewing machine
keyword	whip
keyword	charred body
keyword	woman with glasses
keyword	kneeling
keyword	character says honey i'm home
keyword	thrown into a river
keyword	good versus evil
keyword	thrown through a window
keyword	based on comic book
keyword	fireplace
keyword	psychotic
keyword	mask
keyword	pushed off a building
keyword	death by electrocution
keyword	shot in the chest
keyword	bo staff
keyword	city night scape
keyword	magnate
keyword	car horn
keyword	heroine
keyword	toxic waste
keyword	electrocution
