year	1953
imdb score	7.8
meta score	N/A
genre	Drama
genre	Romance
genre	War
keyword	captain
keyword	boxing
keyword	hawaii
keyword	pearl harbor
keyword	love
keyword	sergeant
keyword	stockade
keyword	friendship
keyword	boxer
keyword	marriage
keyword	death
keyword	revenge
keyword	private
keyword	bugler
keyword	friend
keyword	bombing
keyword	barracks
keyword	gun
keyword	infidelity
keyword	passing out
keyword	colonel
keyword	song
keyword	corruption
keyword	gunfire
keyword	digging
keyword	locker
keyword	marching
keyword	waitress
keyword	american flag
keyword	fight
keyword	reference to gimbel's department store
keyword	prostitute
keyword	burial
keyword	undressing
keyword	extramarital affair
keyword	piano
keyword	kissing
keyword	1940s
keyword	bar fight
keyword	strafing
keyword	husband wife relationship
keyword	bar
keyword	tragic event
keyword	billiards
keyword	musician
keyword	miscarriage
keyword	arlington cemetery
keyword	u.s. army
keyword	ammunition
keyword	reference to robert e. lee
keyword	piano player
keyword	blindness
keyword	scofield barracks
keyword	rifle
keyword	hawaiian music
keyword	hostess
keyword	stabbing
keyword	gym
keyword	wound
keyword	torture
keyword	pregnancy
keyword	banjo
keyword	army captain
keyword	tears
keyword	boxing ring
keyword	alcohol
keyword	cot
keyword	rooftop
keyword	childlessness
keyword	bugle corps
keyword	rain
keyword	female in a swimsuit
keyword	uniform
keyword	throwing olives like dice
keyword	washing pots and pans
keyword	soldier
keyword	air raid
keyword	officer
keyword	man in a swimsuit
keyword	swimming
keyword	convertible
keyword	punishment
keyword	mouthpiece
keyword	falling down stairs
keyword	throwing flowers into the water
keyword	beating
keyword	crying man
keyword	woman smoker
keyword	man wearing a towel
keyword	escape
keyword	divorce
keyword	photograph
keyword	december 7 1941
keyword	drunk soldier
keyword	military
keyword	mp
keyword	fistfight
keyword	movie star
keyword	archive footage
keyword	marital infidelity
keyword	jeep
keyword	knife
keyword	accidental death
keyword	listening to a radio
keyword	drill
keyword	peer pressure
keyword	cigarette smoking
keyword	year 1941
keyword	italian american
keyword	swimsuit
keyword	battle
keyword	ship
keyword	drunkenness
keyword	reference to mussolini
keyword	pre world war two
keyword	sitting in the middle of a road
keyword	u.s. soldier
keyword	fire
keyword	u.s. military
keyword	unfaithfulness
keyword	gay subtext
keyword	harassment
keyword	running
keyword	billy club
keyword	book
keyword	dead soldier
keyword	sunday
keyword	dysfunctional marriage
keyword	military police
keyword	dancer
keyword	adultery
keyword	beer bottle
keyword	pay day
keyword	beach
keyword	towel
keyword	switchblade
keyword	airplane shot down
keyword	prostitution
keyword	sex
keyword	blockbuster
keyword	dining hall
keyword	cruelty
keyword	bare fisted fight
keyword	sexuality
keyword	jukebox
keyword	lei
keyword	promiscuous past
keyword	kissing on the beach
keyword	national book award
keyword	tryst
keyword	members only club
keyword	marriage proposal
keyword	fistfight
keyword	wheeler airfield
keyword	stabbed to death
keyword	absent without leave
keyword	italian slur
keyword	knife fight
keyword	radio news
keyword	blindness caused by boxing
keyword	guard
keyword	shovel
keyword	helmet
keyword	dying
keyword	royal hawaiian hotel
keyword	airplane
keyword	beer
keyword	murder
