year	1992
imdb score	6.0
meta score	N/A
genre	Drama
genre	Music
genre	Romance
genre	Thriller
keyword	bodyguard
keyword	singer
keyword	pop singer
keyword	stalker
keyword	secret service agent
keyword	home
keyword	entourage
keyword	manager
keyword	car driving
keyword	joy
keyword	repression
keyword	black singer
keyword	brunette
keyword	domestic violence
keyword	darkness
keyword	unrequited love
keyword	song
keyword	gloves
keyword	masked man
keyword	seat
keyword	street
keyword	fireworks
keyword	unfaithfulness
keyword	manipulation
keyword	disturbed individual
keyword	running
keyword	dancing
keyword	star
keyword	music concert
keyword	broken glass
keyword	love song
keyword	cult film
keyword	kitchen
keyword	crowd
keyword	diva
keyword	adultery
keyword	black gloves
keyword	interracial love
keyword	kicking
keyword	suicide attempt
keyword	crying
keyword	room
keyword	swimming pool
keyword	stripping
keyword	mental illness
keyword	devastation
keyword	african american
keyword	interracial romance
keyword	stairs
keyword	sadness
keyword	audience
keyword	exhibitionist
keyword	guilt
keyword	murder witness
keyword	black man
keyword	caress
keyword	interracial couple
keyword	kiss
keyword	dark secret
keyword	brawl
keyword	embarrassment
keyword	passion
keyword	singing
keyword	sensuality
keyword	screaming
keyword	fame
keyword	oscar
keyword	attraction
keyword	forbidden love
keyword	fan mail
keyword	academy award
keyword	white male black female relationship
keyword	sarcasm
keyword	hallucination
keyword	bedroom
keyword	sexuality
keyword	romantic obsession
keyword	betrayal
keyword	disappointment
keyword	redemption
keyword	technician
keyword	panic
keyword	jacket
keyword	blockbuster
keyword	mysterious events
keyword	stockings
keyword	falling in love
keyword	car
keyword	award winner
keyword	suit
keyword	murder
keyword	interracial affair
keyword	psychotic
keyword	fear
keyword	ethnicity
keyword	seduction
keyword	reference to alexander graham bell
keyword	sexual obsession
keyword	curtain
keyword	love
keyword	woman in jeopardy
keyword	sister sister relationship
keyword	investigation
keyword	nightclub
keyword	sexual desire
keyword	gun
keyword	mysterious man
keyword	witness
keyword	extramarital affair
keyword	plane
keyword	friendship
keyword	restaurant
keyword	bed
keyword	interracial relationship
keyword	award
keyword	silencer
keyword	sexual repression
keyword	house
keyword	music show
keyword	infidelity
keyword	lady
keyword	concert
keyword	humiliation
keyword	shot to death
keyword	ambulance
keyword	melodrama
keyword	lingerie
keyword	premiere
keyword	african american music
keyword	menace
keyword	blood
keyword	masked killer
keyword	drink
keyword	fondling
keyword	lake
keyword	jealousy
keyword	blood spatter
keyword	desire
keyword	bra
keyword	oscars ceremony
keyword	music video
keyword	fanatic
keyword	explosion
keyword	short hair
keyword	black white relations
keyword	long hair
keyword	black american
keyword	footprint in the snow
keyword	death
keyword	rage
keyword	dress
keyword	cult film
keyword	african american woman
keyword	battle of the sexes
keyword	dancer
keyword	shootout
keyword	assassination
keyword	falling from height
keyword	performer
keyword	exhibitionism
keyword	karate
keyword	tuxedo
keyword	limousine
keyword	1990s
keyword	katana sword
keyword	head scarf
keyword	desperation
keyword	lost love
keyword	bar
keyword	night
keyword	orange juice
keyword	los angeles california
keyword	blouse
keyword	victim
keyword	pillow
keyword	drinking
keyword	repressed love
keyword	death threat
keyword	violence
keyword	danger
keyword	obsession
