year	1988
imdb score	7.7
meta score	83
genre	Animation
genre	Comedy
genre	Crime
genre	Family
genre	Fantasy
keyword	rabbit
keyword	detective
keyword	roger rabbit
keyword	murder
keyword	maroon cartoon
keyword	1940s
keyword	private detective
keyword	alcoholic
keyword	cartoon rabbit
keyword	flattened like pancake
keyword	filmmaking
keyword	pacific electric
keyword	tommy gun
keyword	frame up
keyword	reference to minnie mouse
keyword	year 1947
keyword	anthropomorphic shoe
keyword	character shaped hole
keyword	character turns green
keyword	rotoscoping
keyword	electric shock
keyword	sparkling dress
keyword	inadvertent knife throwing act
keyword	anthropomorphic bullet
keyword	tweety bird
keyword	surrealism
keyword	adult as child
keyword	falling from height
keyword	large breasts
keyword	character inflates
keyword	motion picture industry
keyword	bubbles from mouth
keyword	cult film
keyword	massive breasts
keyword	marc anthony and pussyfoot
keyword	party gloves
keyword	playing piano with feet
keyword	betty boop
keyword	soul leaves body
keyword	cartoon mouse
keyword	eyes pop out of head
keyword	slipping on bar of soap
keyword	national city lines
keyword	cartoon duck
keyword	fingernails on chalkboard
keyword	cleavage
keyword	phosphene as cartoon satellites
keyword	crossover
keyword	reference to porky pig
keyword	breasts bouncing
keyword	yosemite sam
keyword	lifting a male into the air
keyword	part animation
keyword	character interacts with iris shot
keyword	reference to daffy duck
keyword	awareness that one is a cartoon character
keyword	spiraling eyes
keyword	goofy the character
keyword	makeshift parachute
keyword	murder of brother
keyword	anthropomorphic rabbit
keyword	hit in the crotch
keyword	tie
keyword	neo noir
keyword	mouse
keyword	sexy woman
keyword	cartoon pig
keyword	run over by steamroller
keyword	strapless dress
keyword	film within a film
keyword	movie studio
keyword	actor
keyword	foghorn leghorn
keyword	rooster
keyword	cat
keyword	sylvester the cat
keyword	live action and animation
keyword	animal in title
keyword	delayed gravity
keyword	movie reality crossover
keyword	trolley
keyword	pussyfoot
keyword	reference to bugs bunny
keyword	anthropomorphic car
keyword	character calls female "sir"
keyword	anthropomorphism
keyword	hyperbolic physical distortion
keyword	shot in the back
keyword	hollywood california
keyword	red shoes
keyword	record player
keyword	cartoon rooster
keyword	cult film
keyword	cartoon cat
keyword	character deflates
keyword	pig
keyword	physical distortion in elevator
keyword	animal name in title
keyword	cartoon dog
keyword	anthropomorphic building
keyword	red eyes
keyword	historical fiction
keyword	fugitive
keyword	character's mouth fills the screen
keyword	investigation
keyword	anthropomorphic animal
keyword	blown up like balloon
keyword	stop motion
keyword	singer
keyword	autonomous shadow
keyword	film industry
keyword	chicken
keyword	booby trap
keyword	skeleton visible during electrocution
keyword	villain
keyword	slipping on a banana peel
keyword	lifting someone into the air
keyword	disappearing ink
keyword	cartoon bird
keyword	dead brother
keyword	given the hook
keyword	hungarian rhapsody by liszt
keyword	reference to shirley temple
keyword	reference to frank sinatra
keyword	miscarriage of justice
keyword	blockbuster
keyword	virtual set
keyword	seeing birds
keyword	corruption
keyword	newsreel
keyword	talking animal
keyword	murphy bed
keyword	no opening credits
keyword	dog
keyword	springs on feet
keyword	anthropomorphic clothing
keyword	woody woodpecker
keyword	segregation
keyword	seeing stars
keyword	duck
keyword	marc anthony
keyword	banana skin
keyword	breaking the fourth wall via iris shot
keyword	opera gloves
keyword	slapstick comedy
keyword	red dress
keyword	irreverence
keyword	false accusation
keyword	femme fatale
keyword	anthropomorphic gun
keyword	portable hole
keyword	character's eyes fill the screen
keyword	breaking the fourth wall
keyword	grabbed by lapels
keyword	bird
keyword	cartoon chicken
keyword	anthropomorphic lightning
keyword	woodpecker
keyword	husband wife relationship
keyword	anthropomorphic sun
keyword	missing last will
keyword	talking car
keyword	handcuffs
keyword	cartoon reality crossover
keyword	reference to little bo peep
keyword	kiss leaves lipstick
keyword	pattycake game
keyword	racism
keyword	kiss as physical object
keyword	conspiracy
keyword	visual pun
keyword	acme brand
keyword	pants falling down
keyword	parallel universe
keyword	satire
keyword	shave and a haircut
keyword	prank
keyword	based on novel
keyword	character name in title
keyword	surprise ending
cast	Bob Hoskins	Eddie Valiant
cast	Christopher Lloyd	Judge Doom
cast	Joanna Cassidy	Dolores
cast	Charles Fleischer	Roger Rabbit / Benny The Cab / Greasy / Psycho
cast	Stubby Kaye	Marvin Acme
cast	Alan Tilvern	R.K. Maroon
cast	Richard LeParmentier	Lt. Santino
cast	Lou Hirsch	Baby Herman
cast	Betsy Brantley	Jessica's Performance Model
cast	Joel Silver	Raoul
cast	Paul Springer	Augie
cast	Richard Ridings	Angelo
cast	Edwin Craig	Arthritic Cowboy
cast	Lindsay Holiday	Soldier
cast	Mike Edmonds	Stretch
cast	Morgan Deare	Editor / Gorilla
cast	Danny Capri	Kid #1
cast	Christopher Hollosy	Kid #2
cast	John-Paul Sipla	Kid #3
cast	Laura Frances	Blonde Starlet
cast	Joel Cutrara	Forensic #1
cast	Billy J. Mitchell	Forensic #2
cast	Eric B. Sindon	Mailman
cast	Ed Herlihy	Newscaster
cast	James O'Connell	Conductor
cast	Eugene Guirterrez	Teddy Valiant
cast	April Winchell	Mrs. Herman
cast	Mae Questel	Betty Boop
cast	Mel Blanc	Daffy Duck / Tweety Bird / Bugs Bunny / Sylvester / Porky Pig
cast	Tony Anselmo	Donald Duck
cast	Mary T. Radford	Hippo
cast	Joe Alaskey	Yosemite Sam / Foghorn Leghorn
cast	David L. Lander	Smart Ass
cast	Fred Newman	Stupid
cast	June Foray	Wheezy / Lena Hyena
cast	Russi Taylor	Birds / Minnie Mouse
cast	Les Perkins	Toad
cast	Richard Williams	Droopy
cast	Wayne Allwine	Mickey Mouse
cast	Pat Buttram	Bullet #1
cast	Jim Cummings	Bullet #2
cast	Jim Gallant	Bullet #3
cast	Frank Sinatra	Singing Sword
cast	Tony Pope	Goofy / Wolf
cast	Peter Westy	Pinocchio
cast	Cherry Davis	Woody Woodpecker
cast	Jack Angel	Additional Voices
cast	Jeff Arbaugh	Mime
cast	Nancy Cartwright	Dipped Shoe
cast	Sadie Corre	Ink and Paint Club Patron
cast	Christine Hewett	Ink and Paint Club Patron
cast	Kit Hillier	Ink and Paint Club Patron
cast	Derek Lyons	Drunk in Bar
cast	Philip O'Brien	Earl
cast	Ken Ralston	Judge Doom when he runs away in Toontown
cast	Kathleen Turner	Jessica Rabbit
cast	Frank Welker	Dumbo / others
