year	2009
imdb score	6.4
meta score	24
genre	Action
genre	Comedy
genre	Crime
genre	Drama
genre	Thriller
keyword	priest
keyword	ireland
keyword	sheep
keyword	justice
keyword	knocked out with a gun butt
keyword	bullet time
keyword	bullet ballet
keyword	corpse
keyword	stuttering
keyword	violence
keyword	slow motion scene
keyword	bad taste humour
keyword	crucifix
keyword	writing on someone
keyword	pistol
keyword	rope
keyword	gay slur
keyword	freight elevator
keyword	sardonic
keyword	hands tied behind back
keyword	headphones
keyword	prison
keyword	sequel
keyword	coins on eyes
keyword	police
keyword	warehouse
keyword	brother brother relationship
keyword	arms dealer
keyword	bilingualism
keyword	double barreled shotgun
keyword	revolver
keyword	racial slur
keyword	shot in the throat
keyword	shot in the forehead
keyword	throat slitting
keyword	shot in the hand
keyword	greenhouse
keyword	irish
keyword	faked death
keyword	ship
keyword	finger gun
keyword	gun
keyword	bare chested male
keyword	rosary
keyword	male rear nudity
keyword	tomato
keyword	murdered priest
keyword	falling from height
keyword	russian roulette
keyword	tattoo
keyword	weapons cache
keyword	italian
keyword	massage
keyword	subtitled scene
keyword	heroin
keyword	falling through a glass roof
keyword	flock of sheep
keyword	hit with a hammer
keyword	police tape
keyword	bar
keyword	shot in the arm
keyword	friendship
keyword	massage parlor
keyword	shrimp cocktail
keyword	dream sequence
keyword	beaten to death
keyword	confessional
keyword	scream
keyword	sequel to cult film
keyword	tanning bed
keyword	feet
keyword	drug lab
keyword	boston massachusetts
keyword	fantasy sequence
keyword	silencer
keyword	rogue agent
keyword	critically bashed
keyword	prisoner
keyword	younger version of character
keyword	genuflecting
keyword	machine gun
keyword	blood splatter
keyword	american flag
keyword	gore
keyword	gun battle
keyword	panic room
keyword	black comedy
keyword	1950s
keyword	leg brace
keyword	presumed dead
keyword	second part
keyword	tanning salon
keyword	sunglasses
keyword	forklift
keyword	shot in the chest
keyword	shot in the leg
keyword	pistol whip
keyword	vigilante
keyword	police station
keyword	shot in the head
keyword	pool table
keyword	shot in the back
keyword	gun duel
keyword	shotgun
keyword	volkswagen beetle
keyword	held at gunpoint
keyword	spanish
keyword	gunfight
keyword	twirling gun
keyword	assassin
keyword	handgun
keyword	new york city
keyword	mafia
keyword	betrayal
keyword	visible narrator
keyword	fbi agent
keyword	chewing gum
keyword	revenge
keyword	organized crime
keyword	scene of the crime
keyword	narrated by character
keyword	cigarette smoking
keyword	flashback
keyword	surgery
keyword	shot in the shoulder
keyword	shot multiple times
keyword	male frontal nudity
keyword	shot to death
keyword	police officer killed
keyword	crashing through a window
keyword	irish catholic
keyword	arrest
keyword	arsenal
keyword	nonlinear timeline
keyword	blood
keyword	copycat murder
keyword	church
keyword	threatened with a knife
keyword	shot in the stomach
keyword	bartender
keyword	newscast
keyword	switch
keyword	candle
keyword	jumping through a window
keyword	soiling pants
keyword	texan accent
keyword	breath freshener
keyword	blood splatter
keyword	janitor
keyword	shootout
keyword	handcuffs
keyword	grave
keyword	heightism
keyword	police detective
keyword	duct tape over mouth
keyword	hockey arena
keyword	homophobia
keyword	father son relationship
keyword	cameo
keyword	cult film
keyword	stabbed in the back
keyword	sliding down a wire
keyword	shot through a wall
keyword	earplug
keyword	returning character killed off
keyword	duct tape
keyword	death of friend
keyword	death of father
keyword	number in title
keyword	
cast	Sean Patrick Flanery	Connor MacManus
cast	Norman Reedus	Murphy MacManus
cast	Billy Connolly	Poppa
cast	Clifton Collins Jr.	Romeo
cast	Julie Benz	Special Agent Eunice Bloom
cast	Bob Marley	Greenly
cast	Brian Mahoney	Duffy
cast	David Ferry	Dolly
cast	David Della Rocco	Rocco
cast	Peter Fonda	The Roman
cast	Daniel DeSanto	Crew Cut
cast	Gerard Parkes	Doc
cast	Matthew Lemche	Noah
cast	Robert Mauriell	Louie
cast	Judd Nelson	Concezio Yakavetta
cast	Robb Wells	Jimmy the Gofer
cast	Paul Johansson	Kuntsler
cast	Pedro Salvín	Uncle Cesar
cast	Richard Fitzpatrick	Police Chief
cast	Dwayne McLean	Father McKinney
cast	Tom Barnett	Irish Gun Dealer
cast	Bob Rubin	Gorgeous George
cast	Mairtin O'Carrigan	Father Sibeal
cast	Sweeney MacArthur	Jacob McManus
cast	Aaron Berg	Jo Jo Rhama
cast	Joris Jarsky	Lloyd
cast	Zachary Bennett	Roy
cast	Erika Bruun-Andersen	Massage Therapist
cast	Matthew Chaffee	Officer Chaffey
cast	Carlo Berardinucci	50's Mafioso
cast	Joe Parro	50's Mafioso
cast	Joseph Di Mambro	50's Thug
cast	Philip Bucceri	50's Thug
cast	Tony Munch	50's Thug
cast	Matthew G. Taylor	Giant
cast	Paul De La Rosa	Cab Driver
cast	Paulino Nunes	Capo
cast	A. Frank Ruffo	Capo
cast	Stefano DiMatteo	Capo
cast	Marco Bianco	Capo
cast	Paul Rapovski	Capo
cast	Santino Buda	Capo
cast	Jeremy Wright	Dock Worker
cast	Darryl Flatman	G-Man
cast	Darryl Pring	Hot Dog Vendor
cast	Rolando Alvarez Giacoman	Mexican Seaman
cast	Brad Davis	North Side Bruglione
cast	Ermes Blarasin	North Side Bruglione
cast	Flint Eagle	North Side Bruglione
cast	Brian Frank	North Side Bruglione
cast	Steve 'Shack' Shackleton	North Side Bruglione
cast	Brendan Wall	North Side Bruglione
cast	Shamus Fynes	Police Officer
cast	Louis Di Bianco	Patronazzi
cast	Rufus Crawford	Pedestrian
cast	George Nickolas K.	Pedestrian
cast	Howard Hoover	Reporter #1
cast	Joey Amorosino	Reporter #2
cast	Mark Stables	Prison Guard
cast	Jerry Azzopardi	FBI Agent
cast	Brendan Carmody	Thug in the Woods
cast	Scott Savitz	Street Interviewee
cast	Paul Joyce	Street Interviewee
cast	John Herman	Street Interviewee
cast	Kara Apostolica	Street Interviewee
cast	Kimberly Tuscano	Street Interviewee
cast	Willem Dafoe	Paul Smecker
cast	Alan Duggan	Thug
cast	Adam Enricco	Church Patron
cast	Tig Fong	Asian Gangster #1
cast	Hartley Gorenstein	50's Mobster
cast	Patrick Kerton	Roughneck #2
cast	Martin Kessler	Protester
cast	Patrick Mark	Thug
