year	2008
imdb score	7.7
meta score	84
genre	Biography
genre	Drama
genre	History
keyword	gay
keyword	gay rights
keyword	activist
keyword	bar
keyword	politician
keyword	campaign manager
keyword	california
keyword	singer
keyword	flashback
keyword	new york city
keyword	election
keyword	birthday
keyword	40th birthday
keyword	camera
keyword	gay activist
keyword	oath of office
keyword	pacific heights san francisco
keyword	jew
keyword	tape recorder
keyword	reference to ronald reagan
keyword	pie in face
keyword	singing
keyword	multiple tv screens
keyword	civil rights
keyword	crying
keyword	lawyer
keyword	character says i love you
keyword	nudity
keyword	insurance
keyword	oklahoma
keyword	bigot
keyword	frosting
keyword	hate crime
keyword	coors beer
keyword	minnesota
keyword	restaurant
keyword	reference to barcelona spain
keyword	gay interest
keyword	fear
keyword	gay bar
keyword	mayor
keyword	revolution
keyword	political candidate
keyword	business association
keyword	market street san francisco
keyword	men's bathroom
keyword	policeman
keyword	camera store
keyword	morality
keyword	police harassment
keyword	suicide threat
keyword	baby
keyword	nun
keyword	kitchen
keyword	san francisco california
keyword	newspaper article
keyword	city hall
keyword	reference to puccini
keyword	ghetto
keyword	jewish
keyword	sacramento california
keyword	teamster
keyword	whistle
keyword	balloon
keyword	year 1975
keyword	39 year old
keyword	lesbian
keyword	newspaper headline
keyword	dancing
keyword	megaphone
keyword	demonstration
keyword	hopelessness
keyword	blood
keyword	eyeglasses
keyword	gay slur
keyword	nude swimming
keyword	irish catholic
keyword	fast motion scene
keyword	year 1977
keyword	anger
keyword	hippie
keyword	businessman
keyword	typewriter
keyword	18 year old
keyword	reference to mayor richard daley
keyword	narration from the grave
keyword	mental health clinic
keyword	telephone call
keyword	golden gate bridge san francisco
keyword	1970s
keyword	bigotry
keyword	irish american
keyword	polk street san francisco
keyword	suicide by hanging
keyword	male male kiss
keyword	discrimination
keyword	urinating in a pool
keyword	speech
keyword	gay parade
keyword	recording
keyword	st. paul minnesota
keyword	mentor protégé relationship
keyword	gay pickup
keyword	jealousy
keyword	black american
keyword	head wound
keyword	violence
keyword	neighborhood
keyword	hate crime
keyword	looking out a window
keyword	homosexuality
keyword	great american insurance company
keyword	police
keyword	happy birthday to you
keyword	lesbian interest
keyword	wichita kansas
keyword	dinner
keyword	democracy
keyword	boyfriend boyfriend relationship
keyword	cooking
keyword	year 1978
keyword	older man younger man relationship
keyword	reference to francisco franco
keyword	what happened to epilogue
keyword	paddy wagon
keyword	drawing
keyword	candle
keyword	watching tv
keyword	gay relationship
keyword	gay sex
keyword	christian fundamentalism
keyword	year 1970
keyword	gay activism
keyword	police raid
keyword	city government
keyword	friendship
keyword	social activism
keyword	slow motion
keyword	mediation
keyword	politics
keyword	right to privacy
keyword	split screen
keyword	kissing
keyword	inauguration
keyword	the advocate the newspaper
keyword	may december romance
keyword	metal detector
keyword	hypocrite
keyword	beer
keyword	taking a picture
keyword	wisconsin
keyword	voice over narration
keyword	sit ups
keyword	baptism
keyword	listening to opera
keyword	listening to music
keyword	male prostitute
keyword	protest
keyword	fired from the job
keyword	hope
keyword	gay kiss
