year	1997
imdb score	7.2
meta score	51
genre	Action
genre	Sci-Fi
keyword	military
keyword	future
keyword	federation
keyword	alien
keyword	battle
keyword	high school
keyword	soldier
keyword	pilot
keyword	jealousy
keyword	insect
keyword	infantry
keyword	citizenship
keyword	asteroid
keyword	fascism
keyword	exploding body
keyword	number game
keyword	space travel
keyword	shot to death
keyword	person on fire
keyword	sliding down stairs
keyword	fort
keyword	blood
keyword	accidental killing
keyword	premarital sex
keyword	part computer animation
keyword	self sacrifice
keyword	mass destruction
keyword	training
keyword	dystopia
keyword	media
keyword	military base
keyword	floating in space
keyword	filmed killing
keyword	sucking brains
keyword	future war
keyword	sexual tension
keyword	army
keyword	teacher student relationship
keyword	aviation
keyword	vomit
keyword	sergeant
keyword	covered in blood
keyword	colony
keyword	punched in the face
keyword	shot in the back
keyword	telepathy
keyword	drawing
keyword	death of female soldier
keyword	outer space
keyword	heroine dies
keyword	tent
keyword	redhead
keyword	tragic event
keyword	stabbed in the leg
keyword	stabbed in the back
keyword	stabbed in the shoulder
keyword	spaceship
keyword	body torn apart
keyword	severed hand
keyword	death
keyword	satire
keyword	rivalry
keyword	whipping
keyword	reporter
keyword	boyfriend girlfriend relationship
keyword	impalement
keyword	fire breathing
keyword	conundrum
keyword	beating
keyword	violin
keyword	box office flop
keyword	space station
keyword	23rd century
keyword	green blood
keyword	blood on back
keyword	bare chested male bondage
keyword	amputee
keyword	leg bitten off
keyword	shot in the forehead
keyword	fictional war
keyword	torso cut in half
keyword	woman punching a man
keyword	missile
keyword	machine gun
keyword	broken arm
keyword	meteor
keyword	shower
keyword	killing an animal
keyword	unisex bathroom
keyword	propaganda
keyword	discipline
keyword	giant insect
keyword	woman in uniform
keyword	knife throwing
keyword	black comedy
keyword	character repeating someone else's dialogue
keyword	severed leg
keyword	unrequited love
keyword	alien planet
keyword	robot hand
keyword	lieutenant
keyword	blood spatter
keyword	unisex shower
keyword	monster
keyword	boot camp
keyword	split screen
keyword	dismemberment
keyword	bare chested male
keyword	mutilation
keyword	math whiz
keyword	first of series
keyword	hole in the head
keyword	no opening credits
keyword	friendship
keyword	stabbed to death
keyword	dancing
keyword	father son relationship
keyword	rocket launcher
keyword	decapitation
keyword	casper wyoming
keyword	military scientist
keyword	dissection
keyword	corporal punishment
keyword	concentration
keyword	massacre
keyword	falling from height
keyword	eating brains
keyword	gore
keyword	shotgun
keyword	topless female nudity
keyword	murder
keyword	nuclear explosion
keyword	cult film
keyword	buenos aires argentina
keyword	alien invasion
keyword	mercy killing
keyword	space war
keyword	drill instructor
keyword	female rear nudity
keyword	party
keyword	spacecraft
keyword	video message
keyword	shot in the chest
keyword	blood on camera lens
keyword	corpse
keyword	butt slap
keyword	death sentence
keyword	news report
keyword	american football
keyword	laser tag
keyword	explosion
keyword	severed arm
keyword	stabbed in the hand
keyword	courtroom
keyword	character says i love you
keyword	nonlinear timeline
keyword	severed head
keyword	mother son relationship
keyword	crushed to death
keyword	creature
keyword	male rear nudity
keyword	psychic
keyword	nuclear weapons
keyword	space western
keyword	funeral
keyword	exploding ship
keyword	burned alive
keyword	female soldier
keyword	starship
keyword	shot in the eye
keyword	stabbed in the chest
keyword	death of loved one
keyword	test fight
keyword	private
keyword	colonel
keyword	death of friend
keyword	death of mother
keyword	death of father
keyword	based on book
keyword	based on novel
cast	Casper Van Dien	Johnny Rico
cast	Dina Meyer	Dizzy Flores
cast	Denise Richards	Lt. Carmen Ibanez
cast	Jake Busey	Ace Levy
cast	Neil Patrick Harris	Carl Jenkins
cast	Clancy Brown	Sgt. Zim
cast	Seth Gilliam	Sugar Watkins
cast	Patrick Muldoon	Zander Barcalow
cast	Michael Ironside	Jean Rasczak
cast	Rue McClanahan	Biology Teacher
cast	Marshall Bell	General Owen
cast	Eric Bruskotter	Breckinridge
cast	Matt Levin	Kitten Smith
cast	Blake Lindsley	Katrina
cast	Anthony Ruivivar	Shujimi
cast	Brenda Strong	Captain Deladier
cast	Dean Norris	Commanding Officer
cast	Christopher Curry	Mr. Rico
cast	Lenore Kasdorf	Mrs. Rico
cast	Tami-Adrian George	Djana'D
cast	Teo	Corporal Bronski
cast	Steven Ford	Lt. Willy
cast	Ungela Brockman	Corporal Birdie
cast	Curnal Achilles Aulisio	Sgt. Gillespie
cast	Greg Travis	Net Correspondent
cast	Bruce Gray	Sky Marshall Dienes
cast	Denise Dowse	Sky Marshall Meru
cast	John Cunningham	Fed Net Announcer
cast	Julianna McCarthy	Expert
cast	Timothy McNeil	Expert
cast	Robert David Hall	Recruiting Sergeant
cast	Brad Kane	Lanny
cast	Amy Smart	Pilot Cadet Stack Lumbreiser
cast	Timothy Omundson	Psychic
cast	Patrick Bishop	Engineering Officer
cast	Hunter Bodine	Young Cap Trooper
cast	Travis Lowen	Little Boy Trooper
cast	Patrick Wolff	Late Cadet
cast	Mara Duronslet	Communications Officer
cast	Dale Dye	General
cast	Mike Stokey	Officer with Morita
cast	Tyrone Tann	Student
cast	Matt Entriken	Marco
cast	Eric DaRe	Medic
cast	Ronald L. Botchan	Jumpball Referee
cast	Walter Adrian	Judge
cast	Stephanie Erb	Young Mother
cast	Alexi Lakatos	Stomping Kid
cast	Nathaniel Marshall	Stomping Kid
cast	Austin Sanderford	Stomping Kid
cast	Rhiannon Vigil	Stomping Kid
cast	Mylin Brooks	Female Trooper
cast	Armand Darrius	Male Trooper
cast	Kai Lennox	Male Trooper
cast	Dawn E. Anderson	Female Trooper
cast	David Beckett	Businessman
cast	William Bradley	MI trooper
cast	Jason Thomas Campbell	Squad Leader
cast	Jon Davison	Buenos Aires Survivor
cast	R. Lee Ermey	Voice heard on speaker when troopers were receiving gear for battle
cast	Mohammad Faisal	Trooper
cast	Farnaz	Female Trooper
cast	Michael Gerald	Football Quarterback
cast	Antonio Magrane	Academy Student
cast	Steve Mora	Male Trooper
cast	Brooke Morales	Cheerleader
cast	Jim Morse	Male Trooper
cast	Cole Nelson	Football Player
cast	Edward Neumeier	Defendant
cast	Ryan O'Quinn	Jumpball Player
cast	Dan Olivo	Academy Soilder
cast	Julie Pinson	Female Trooper
cast	Zoë Poledouris	School Prom Lead Singer
cast	Mary Ann Schmidt	Female Trooper
cast	Tony Scoville	Extra
cast	Julia Self	Female Trooper
cast	Parry Shen	Student
cast	K. Harrison Sweeney	Cpl. Allen
cast	Brian Tochi	Male Trooper
cast	Michael A. Valenzano	Trooper
cast	Cari Vega	Student / Female Trooper
cast	Justin Ward	Medic
