year	1996
imdb score	6.3
meta score	47
genre	Drama
genre	Thriller
keyword	car
keyword	sex
keyword	car accident
keyword	car crash
keyword	prostitute
keyword	sexuality
keyword	semen
keyword	danger
keyword	infidelity
keyword	marriage
keyword	accident victim
keyword	sex standing up
keyword	hand job
keyword	one word title
keyword	alienated sexuality
keyword	panties
keyword	gore
keyword	bare chested male
keyword	traffic
keyword	vulva
keyword	labia
keyword	airplane
keyword	rough sex
keyword	apocalypse
keyword	desire
keyword	degeneration
keyword	kissing
keyword	silk stockings
keyword	sexual perversion
keyword	topless female nudity
keyword	no panties
keyword	box office flop
keyword	pubic hair
keyword	polymorphous perversity
keyword	suicidal tendency
keyword	madness
keyword	hairy chest
keyword	sex in chair
keyword	attraction
keyword	stockings
keyword	lesbian kiss
keyword	cult director
keyword	debauchery
keyword	sexual violence
keyword	sadist
keyword	blurred boundaries
keyword	scar
keyword	binoculars
keyword	deviant sex
keyword	pessimism
keyword	convertible
keyword	painful sex
keyword	tattooing
keyword	insanity
keyword	thong
keyword	corruption
keyword	degradation
keyword	car salesman
keyword	sadomasochism
keyword	coitus
keyword	gay
keyword	leg
keyword	perversion
keyword	automobile sex
keyword	anal sex
keyword	controversy
keyword	hangar
keyword	erotica
keyword	sex in public
keyword	sexual obsession
keyword	oral sex
keyword	trophy wife
keyword	airport
keyword	sex talk
keyword	s&m
keyword	sex in car
keyword	female nudity
keyword	cigarette smoking
keyword	girl in panties
keyword	wound sex
keyword	fingering
keyword	pain
keyword	sexual desire
keyword	masochist
keyword	dysfunctional marriage
keyword	reference to grace kelly
keyword	lust
keyword	spooning sexual position
keyword	gay kiss
keyword	violence
keyword	handicap sex
keyword	tattoo
keyword	mutual consent
keyword	leg spreading
keyword	sex degenerate
keyword	bitterness
keyword	unfaithful husband
keyword	masochism
keyword	lesbianism
keyword	female genitalia
keyword	lesbian
keyword	bare breasts
keyword	mini skirt
keyword	balcony
keyword	female doctor
keyword	death
keyword	edge play
keyword	female frontal nudity
keyword	homosexual
keyword	automobile
keyword	promiscuous woman
keyword	nudity
keyword	lingerie
keyword	sexual cruelty
keyword	dog
keyword	sexual attraction
keyword	female rear nudity
keyword	loss of husband
keyword	reference to james dean
keyword	surrealism
keyword	lift skirt
keyword	sexual sadism
keyword	porsche
keyword	fondling
keyword	violent sex
keyword	unfaithfulness
keyword	staged car crash
keyword	stock market crash
keyword	pervert
keyword	unusual sex acts
keyword	female pubic hair
keyword	cleavage
keyword	spooning
keyword	voyeurism
keyword	reckless driving
keyword	outdoor sex
keyword	german shepherd
keyword	extramarital affair
keyword	hospital
keyword	movie set
keyword	bisexuality
keyword	perversity
keyword	unfaithful wife
keyword	scantily clad female
keyword	burning car
keyword	vagina
keyword	movie producer
keyword	car wash
keyword	obsession
keyword	adultery
keyword	black panties
keyword	car wreck
keyword	depravity
keyword	sadism
keyword	bisexual
keyword	husband wife relationship
keyword	fetish
keyword	cane
keyword	based on novel
keyword	independent film
keyword	actor shares first name with character
keyword	title spoken by character
cast	James Spader	James Ballard
cast	Holly Hunter	Helen Remington
cast	Elias Koteas	Vaughan
cast	Deborah Kara Unger	Catherine Ballard
cast	Rosanna Arquette	Gabrielle
cast	Peter MacNeill	Colin Seagrave
cast	Yolande Julian	Airport Hooker
cast	Cheryl Swarts	Vera Seagrave
cast	Judah Katz	Salesman
cast	Nicky Guadagni	Tattooist
cast	Ronn Sarosiak	A.D.
cast	Boyd Banks	Grip
cast	Markus Parilo	Man in Hanger
cast	Alice Poon	Camera Girl
cast	John Stoneham Jr.	Trask
cast	David Cronenberg	Auto Wreck Salesman
cast	Jordan-Patrick Marcantonio	Man in Tattoo Parlor
