year	2002
imdb score	7.5
meta score	72
genre	Crime
genre	Drama
genre	History
keyword	butcher
keyword	new york city
keyword	revenge
keyword	violence
keyword	pickpocket
keyword	corruption
keyword	army
keyword	riot
keyword	immigrant
keyword	horace greeley
keyword	funeral
keyword	irish catholic
keyword	no opening credits
keyword	betrayal
keyword	torture
keyword	stabbing
keyword	shot in the back
keyword	stabbed in the side
keyword	assassination
keyword	twin towers
keyword	loss of father
keyword	warring gangs
keyword	ethnic slur
keyword	place name in title
keyword	sex scene
keyword	animal abuse
keyword	billiards
keyword	thrown through a window
keyword	shot in the head
keyword	eye gouging
keyword	fog
keyword	knife throwing
keyword	city name in title
keyword	premarital sex
keyword	jealousy
keyword	bludgeoning
keyword	shaving
keyword	trolley
keyword	blood on shirt
keyword	rabbit
keyword	disfigurement
keyword	epic
keyword	knife fight
keyword	bible
keyword	american flag
keyword	female nudity
keyword	exploding building
keyword	shooting
keyword	severed ear
keyword	bird cage
keyword	tammany hall
keyword	medallion
keyword	prostitution
keyword	stabbed in the face
keyword	stabbed to death
keyword	police officer killed
keyword	orphan
keyword	hit in the crotch
keyword	irish immigrant
keyword	construction site
keyword	carcass
keyword	looting
keyword	prologue
keyword	sheriff
keyword	boss tweed
keyword	19th century
keyword	garrote
keyword	father son relationship
keyword	meat
keyword	tavern
keyword	religious bigotry
keyword	stabbed in the chest
keyword	broken leg
keyword	music box
keyword	theater
keyword	person on fire
keyword	military draft
keyword	xenophobia
keyword	stabbed in the arm
keyword	coffin
keyword	stabbed in the stomach
keyword	shot in the shoulder
keyword	five points new york
keyword	gang violence
keyword	pocket watch
keyword	meat cleaver
keyword	police officer
keyword	flashback
keyword	voice over narration
keyword	army vs civilians
keyword	reformatory
keyword	shot in the neck
keyword	chase
keyword	stabbed in the back
keyword	transvestism
keyword	firearm
keyword	slow motion
keyword	evil man
keyword	hanging
keyword	amazing grace hymn
keyword	gunfire
keyword	reference to p.t. barnum
keyword	throat slitting
keyword	1840s
keyword	world trade center manhattan new york city
keyword	gang warfare
keyword	locket
keyword	racial slur
keyword	phineas taylor barnum
keyword	thrown from a boat
keyword	pig
keyword	play
keyword	fireworks
keyword	tunnel
keyword	theft
keyword	racism
keyword	1860s
keyword	razor
keyword	rescue
keyword	face slap
keyword	political campaign
keyword	dancing
keyword	american civil war
keyword	no title at beginning
keyword	speech
keyword	shot to death
keyword	corpse
keyword	ship
keyword	cemetery
keyword	gore
keyword	knife
keyword	head butt
keyword	mirror
keyword	tenement
keyword	boxing
keyword	prayer
keyword	gangster
keyword	scar
keyword	punched in the face
