year	2003
imdb score	7.7
meta score	55
genre	Action
genre	Drama
genre	History
genre	War
keyword	samurai
keyword	emperor
keyword	japan
keyword	honor
keyword	1870s
keyword	captain
keyword	battle
keyword	american civil war
keyword	defeat
keyword	japanese
keyword	warrior
keyword	civil war
keyword	samurai warrior
keyword	code of honor
keyword	battlefield
keyword	rebellion
keyword	cutting hair
keyword	boy
keyword	theatre production
keyword	death of brother
keyword	pacific ocean
keyword	tribe
keyword	dojo
keyword	suicidal tendency
keyword	severed hand
keyword	centennial
keyword	shot to death
keyword	rain
keyword	coolie
keyword	binoculars
keyword	linguist
keyword	reference to george armstrong custer
keyword	warlord
keyword	shot in the forehead
keyword	patriot
keyword	spear
keyword	rifle
keyword	genocide
keyword	machine gun
keyword	bokken
keyword	inter cultural
keyword	shot in the arm
keyword	knife in back
keyword	shot in the eye
keyword	wisdom
keyword	19th century
keyword	sword
keyword	dishonor
keyword	spirituality
keyword	held captive
keyword	blood
keyword	stabbed in the chest
keyword	slow motion scene
keyword	neck breaking
keyword	u.s. president
keyword	shot in the head
keyword	attack
keyword	japanese emperor
keyword	sword fight
keyword	bet
keyword	cherry blossom
keyword	heritage
keyword	military staff
keyword	cannon
keyword	thrown from a horse
keyword	gatling gun
keyword	destiny
keyword	stabbed in the shoulder
keyword	last stand
keyword	1800s
keyword	forest
keyword	hatred
keyword	drugged drink
keyword	calligraphy
keyword	duty
keyword	premonition
keyword	prayer
keyword	knife throwing
keyword	savage
keyword	crying
keyword	stabbed in the arm
keyword	ninja
keyword	reverse footage
keyword	sergeant
keyword	surrender
keyword	traitor
keyword	bath
keyword	martial arts
keyword	journal
keyword	hair knot
keyword	character repeating someone else's dialogue
keyword	living god
keyword	suicide
keyword	gore
keyword	beheading
keyword	unreliable narrator
keyword	lance
keyword	foreigner
keyword	year 1876
keyword	prisoner
keyword	bayonet
keyword	shot through the chest
keyword	flash forward
keyword	woods
keyword	minister
keyword	dark hero
keyword	loss of brother
keyword	council
keyword	imagination
keyword	fired from the job
keyword	shame
keyword	village
keyword	shot in the back
keyword	colonel
keyword	severed head
keyword	idealism
keyword	spitting blood
keyword	japanese empire
keyword	tears
keyword	stabbed in the back
keyword	knife
keyword	samurai sword
keyword	secret past
keyword	friendship
keyword	spring the season
keyword	horse
keyword	shot in the shoulder
keyword	drunkenness
keyword	san francisco california
keyword	tokyo japan
keyword	u.s. army
keyword	redemption
keyword	armor
keyword	kicked in the face
keyword	combat
keyword	sideshow
keyword	translator
keyword	irony
keyword	military discipline
keyword	drink
keyword	remorse
keyword	general
keyword	troubled mind
keyword	scalp
keyword	camera
keyword	stabbed in the stomach
keyword	saké
keyword	stabbed in the side
keyword	temple
keyword	military training
keyword	bravery
keyword	death of loved one
keyword	friend
keyword	tragic event
keyword	politics
keyword	sabre
keyword	japanese american history
keyword	child murder
keyword	railroad
keyword	friendly fire
keyword	slaughter
keyword	war hero
keyword	katana sword
keyword	held at gunpoint
keyword	destruction
keyword	japanese flag
keyword	delegation
keyword	falling off a roof
keyword	reference to battle of thermopylae
keyword	legendary
keyword	execution
keyword	japanese army
keyword	tragic past
keyword	native american
keyword	fear
keyword	gun
keyword	death
keyword	prostitute
keyword	lieutenant colonel
keyword	torture
keyword	stabbed in the neck
keyword	karma
keyword	shot in the leg
keyword	stitches
keyword	blood splatter
keyword	rickshaw
keyword	shootout
keyword	shotgun
keyword	father son relationship
keyword	u.s. japanese relations
keyword	katana
keyword	regiment
keyword	soldier
keyword	fire
keyword	stabbing
keyword	blood on camera lens
keyword	reference to god
keyword	hand to hand combat
keyword	stabbed in the throat
keyword	meditation
keyword	buddhist
keyword	threatened with a knife
keyword	tiger
keyword	compassion
keyword	stabbed to death
keyword	hand cut off
keyword	arrogance
keyword	winchester rifle
keyword	cavalry charge
keyword	revenge
keyword	scalping
keyword	murder
keyword	violence
keyword	sacrifice
keyword	warrior race
keyword	japanese culture
keyword	palace
keyword	head cut off
keyword	self sacrifice
keyword	medal of honor
keyword	bow and arrow
