year	2001
imdb score	5.5
meta score	N/A
genre	Comedy
keyword	camp
keyword	summer
keyword	college
keyword	summer camp
keyword	female removes her dress
keyword	nature
keyword	female female kiss
keyword	teenage romance
keyword	coming of age
keyword	panties pulled down
keyword	friend
keyword	sex
keyword	hook up
keyword	mini skirt
keyword	body paint
keyword	fart joke
keyword	guitar playing
keyword	menstruation
keyword	wager
keyword	camper
keyword	eccentric
keyword	boy
keyword	loss of virginity
keyword	blonde
keyword	condom
keyword	female frontal nudity
keyword	voyeurism
keyword	back rub
keyword	cigarette smoking
keyword	football
keyword	announcer
keyword	outcast
keyword	cafeteria
keyword	menstrual blood
keyword	first sex
keyword	sexual awakening
keyword	massage
keyword	lesbian kiss
keyword	love triangle
keyword	crotch grab
keyword	counsellor
keyword	bikini
keyword	scantily clad female
keyword	gay kiss
keyword	sexual attraction
keyword	flag
keyword	doubt
keyword	gum
keyword	white panties
keyword	love
keyword	loser
keyword	toasting marshmallows
keyword	swimming
keyword	friendship
keyword	bathing suit
keyword	crying child
keyword	woods
keyword	teenage girl in swimwear
keyword	black comedy
keyword	frog
keyword	falling in love
keyword	chase
keyword	flirt
keyword	child in peril
keyword	crush
keyword	teenager
keyword	guitar
keyword	nude
keyword	struck by lightning
keyword	teenager
keyword	voyeur
keyword	scavenger hunt
keyword	water balloon
keyword	morning swim
keyword	crying
keyword	mount rushmore
keyword	making out
keyword	food fight
keyword	nipples
keyword	homosexual
keyword	mess hall
keyword	girl
keyword	unrequited love
keyword	group hug
keyword	teenager
keyword	bonfire
keyword	overweight child
keyword	cleavage
keyword	flag pole
keyword	running
keyword	dancing
keyword	dating
keyword	female nudity
keyword	teenage boy
keyword	gay
keyword	lesbianism
keyword	girl in panties
keyword	porn magazine
keyword	canoe
keyword	breasts
keyword	bus
keyword	singing
keyword	bare chested male
keyword	rainstorm
keyword	virginity
keyword	campfire
keyword	contraceptive
keyword	deer
keyword	nerd
keyword	attempted suicide
keyword	topless female nudity
keyword	dance
keyword	photograph
keyword	self discovery
keyword	teenage girl
keyword	dining hall
keyword	teasing
keyword	kiss
keyword	skinny dipping
keyword	chewing gum
keyword	female removes her clothes
keyword	teen romance
keyword	camp counselor
keyword	panties
keyword	nudity
keyword	flirting
keyword	naivety
keyword	bet
keyword	bare breasts
keyword	lesbian
keyword	boyfriend girlfriend relationship
keyword	virgin
keyword	hand on crotch
keyword	nude girl
keyword	french kiss
keyword	summer job
keyword	fingering
keyword	rise and shine
keyword	cabin
keyword	prank
keyword	lake
keyword	hurricane
keyword	epileptic seizure
keyword	nipples visible through clothing
keyword	lightning
keyword	teen angst
keyword	cook
keyword	independent film
cast	Brad Renfro	Wichita
cast	Dominique Swain	Wendy
cast	Keram Malicki-Sánchez	Jasper
cast	Emily Bergl	Talia
cast	Jordan Bridges	Adam
cast	Jaime King	Pixel
cast	Justin Long	Donald
cast	Peter Stormare	Oberon
cast	Graham Frye	Charlie The Cook
cast	Ryan Adams	Bad Boy Billy
cast	Ashley Banks	Nasty Natalie
cast	Monica Hewes	Millie
cast	Trevor Christensen	Wichitaesque Wes
cast	Elizabeth Dray	Hayley
cast	Xavier Hernandez	Upper Income Lawrence
cast	Margaret Ivey	Muttering Molly
cast	Alison Johnson	Sheila the Sleepwalker
cast	Daniel Kumatz	Red-Capped Rick
cast	Amir Lamei	Sammy the Street Kid
cast	Rachel Leming	Bombshell Yvette
cast	Keeley Locke	Amorous Amber
cast	Cliff Moore	Don't Touch Me Todd
cast	Candi Pranke	Bombshell Barbie
cast	Dustin Rubin	Quirky Quentin
cast	Ryan Triebold	Golden Boy Gus
cast	Kiara Tucker	Epileptic Eve
cast	Bradley Waters	Terrible Twin #2
cast	Mathew Waters	Terrible Twin #1
cast	Joe Worthen	T-Shirt Tommy
cast	Trista Michelle LaPrade	
cast	Lauren Schaffel	
cast	Amber Wallace	Wendy Girl
