year	2009
imdb score	4.9
meta score	34
genre	Adventure
genre	Comedy
keyword	sodom
keyword	tribe
keyword	hunter
keyword	hunter gatherer
keyword	forbidden fruit
keyword	cain and abel
keyword	high priest
keyword	abraham
keyword	princess
keyword	whip
keyword	biblical satire
keyword	horniness
keyword	excrement
keyword	torch
keyword	big man
keyword	thrown from height
keyword	gay priest
keyword	anachronism
keyword	modern stone age humor
keyword	gross out humor
keyword	mule
keyword	spear
keyword	cameo
keyword	cult film
keyword	cart
keyword	stupidity
keyword	head bashed in
keyword	prehistoric times
keyword	cow
keyword	rebellion
keyword	spitting
keyword	dungeon
keyword	camel
keyword	bible story
keyword	skewed history
keyword	human sacrifice
keyword	hit on the head
keyword	circumcision ritual
keyword	on the road
keyword	usurper
keyword	virgin
keyword	cougar
keyword	attempted sacrifice
keyword	struck by lightning
keyword	stepfather stepdaughter relationship
keyword	premarital sex
keyword	barfing
keyword	friendship between men
keyword	plot hole
keyword	living statue
keyword	self righteousness
keyword	strong man
keyword	incest joke
keyword	shackled
keyword	jew
keyword	dancing
keyword	camp
keyword	groping
keyword	rain
keyword	seer
keyword	smashed skull
keyword	urination
keyword	attempted filicide
keyword	battle
keyword	choke hold
keyword	male male hug
keyword	enslavement
keyword	friends falling out
keyword	biblical reference
keyword	body paint
keyword	burn marks
keyword	bull
keyword	eunuch
keyword	farmer
keyword	bow
keyword	toga party
keyword	stoning
keyword	bloopers during credits
keyword	sword
keyword	jump in timeline
keyword	banishment
keyword	pipe smoking
keyword	lesbian
keyword	long haired male
keyword	leader
keyword	female slave
keyword	whipping
keyword	box office flop
keyword	applause
keyword	loss of virginity
keyword	brother brother relationship
keyword	killing an animal
keyword	painted face
keyword	desert
keyword	fratricide
keyword	arrow
keyword	animal attack
keyword	stepfather
keyword	holy fool
keyword	drugs
keyword	wheel
keyword	oil
keyword	gladiator
keyword	brother murders brother
keyword	hanging upside down
keyword	knocked out
keyword	chosen one
keyword	human statue
keyword	father son relationship
keyword	man punches a woman
keyword	fire
keyword	shaman
keyword	unrequited love
keyword	snake
keyword	flatulence
keyword	betrayal
keyword	aggression
keyword	axe
keyword	muscular
keyword	excrement eating
keyword	year in title
keyword	fat man
keyword	entrails
keyword	cave woman
keyword	village
keyword	accidental death
keyword	handshake
keyword	manhunt
keyword	hairy palms
keyword	soldier
keyword	beard
keyword	regicide
keyword	garden of eden
keyword	reference to adam and eve
keyword	feast
keyword	wrath of god
keyword	person on fire
keyword	death of brother
keyword	king
keyword	virgin sacrifice
keyword	golden man
keyword	male virgin
keyword	hug
keyword	herd
keyword	tiger
keyword	golden apple
keyword	murderer
keyword	director cameo
keyword	boar
keyword	helmet
keyword	clapping
keyword	burned alive
