year	1999
imdb score	7.5
meta score	58
genre	Biography
genre	Comedy
genre	Drama
keyword	andy kaufman
keyword	comedian
keyword	eccentric
keyword	wrestling
keyword	wrestler
keyword	topless female nudity
keyword	showgirl
keyword	lounge singer
keyword	grief
keyword	reference to mr. bear
keyword	headdress
keyword	nightclub
keyword	yoga
keyword	canned laughter
keyword	bar of soap
keyword	neck brace
keyword	turtle wax
keyword	busboy
keyword	bar
keyword	american broadcasting company
keyword	happening the theatre event
keyword	monologue
keyword	new york city
keyword	sexism
keyword	illness
keyword	practical joke
keyword	neck injury
keyword	underwear
keyword	popcorn
keyword	arizona state university
keyword	drug humor
keyword	panties
keyword	improvisation
keyword	theatrical agent
keyword	brother brother relationship
keyword	prank
keyword	strauss also sprach zarathustra
keyword	spaghetti
keyword	marriage
keyword	guitarist
keyword	the comedy store
keyword	alternative medicine
keyword	reference to the great gatsby the novel
keyword	long island new york
keyword	performance art
keyword	enigma
keyword	brothel
keyword	auto mechanic
keyword	chemotherapy
keyword	medical clinic
keyword	makeup
keyword	lithuania
keyword	actor playing multiple roles
keyword	faking own death
keyword	stand up comedy
keyword	watching a movie
keyword	reference to häagen dazs
keyword	camera
keyword	writer
keyword	theatre audience
keyword	brother sister relationship
keyword	whorehouse
keyword	reference to elvis presley
keyword	joke
keyword	meditation
keyword	funeral
keyword	telling a joke
keyword	insanity
keyword	cult film
keyword	home movie
keyword	reference to f. scott fitzgerald
keyword	transcendental meditation
keyword	national broadcasting company
keyword	red lobster
keyword	reference to pac man
keyword	enlightenment
keyword	song
keyword	sexist
keyword	gymnasium
keyword	christmas
keyword	bongo drum
keyword	cake
keyword	reference to merv griffin
keyword	theatrical manager
keyword	record player
keyword	funny accent
keyword	split personality
keyword	death
keyword	boy
keyword	friend
keyword	tv studio audience
keyword	caspian sea
keyword	actor playing himself
keyword	philippines
keyword	doctor
keyword	bowling alley
keyword	cancer
keyword	memphis tennessee
keyword	hollywood california
keyword	american south
keyword	bathroom
keyword	tv show
keyword	carnegie hall manhattan new york city
keyword	studio lot
keyword	performance artist
keyword	filmmaking
keyword	collaborator
keyword	fired from the job
keyword	comedy club
keyword	stand up comedian
keyword	booing
keyword	band
keyword	reference to jimmy carter
keyword	reference to david letterman
keyword	female nudity
keyword	licking
keyword	fake moustache
keyword	nudity
keyword	great neck long island new york
keyword	sissy
keyword	boyfriend girlfriend relationship
keyword	actor
keyword	hobby horse
keyword	polish
keyword	guitar
keyword	auditorium
keyword	toilet paper
keyword	setting a theatre on fire
keyword	friendship
keyword	sketch comedy
keyword	college
keyword	ambiguity
keyword	singing
keyword	aspirin
keyword	fight
keyword	poor white trash
keyword	pretending
keyword	father son relationship
keyword	success
keyword	prostitute
keyword	rockettes
keyword	reference to mighty mouse
keyword	manhattan new york city
keyword	cafe
keyword	mormon tabernacle choir
keyword	bare breasts
keyword	erection
keyword	puppet
keyword	drummer
keyword	referee
keyword	microphone
keyword	weightlifting
keyword	husband wife relationship
keyword	sitcom
keyword	wig
keyword	prostitution
keyword	singer
keyword	coffin
keyword	improvisational comedy
keyword	watching tv
keyword	insult
keyword	iconoclast
keyword	recording
keyword	confrontation
keyword	title based on song
keyword	broken neck
keyword	reference to howdy doody
keyword	spirituality
keyword	holistic medicine
keyword	neck cyst
keyword	photographer
keyword	tv commercial
keyword	restaurant
keyword	wrestling match
keyword	cyst
keyword	mother son relationship
keyword	guru
keyword	family relationships
keyword	reference to santa claus
keyword	lung cancer
keyword	film projector
keyword	psychopath
cast	Jim Carrey	Andy Kaufman
cast	Gerry Becker	Stanley Kaufman - Andy's Father
cast	Greyson Erik Pendry	Little Michael Kaufman
cast	Brittany Colonna	Baby Carol Kaufman
cast	Leslie Lyles	Janice Kaufman - Andy's Mother
cast	Bobby Boriello	Little Andy Kaufman
cast	George Shapiro	Mr. Besserman
cast	Danny DeVito	George Shapiro
cast	Budd Friedman	Budd Friedman
cast	Tom Dreesen	Wiseass Comic
cast	Thomas Armbruster	Improv Piano Player
cast	Pamela Abdy	Diane Barnett
cast	Wendy Polland	Little Wendy
cast	Cash Oshman	Yogi
cast	Matt Price	Meditation Student
cast	Christina Cabot	Meditation Student
cast	Richard Belzer	Richard Belzer
cast	Melanie Vesey	Carol Kaufman
cast	Michael Kelly	Michael Kaufman
cast	Miles Chapin	SNL Assistant
cast	Isadore Rosenfeld	NBC Executive
cast	Vincent Schiavelli	Maynard Smith - ABC Executive
cast	Molly Schaffer	Maynard Smith's Assistant
cast	Howard West	ABC Executive
cast	Greg Travis	ABC Executive
cast	Maureen Mueller	ABC Executive
cast	Philip Perlman	Mama Rivoli's Angry Guy
cast	Jessica Devlin	Mama Rivoli's Diner
cast	Jeff Thomas	Andy's Stand-In
cast	Peter Bonerz	Ed. Weinberger - 'Taxi' Producer
cast	Howard Keystone	Taxi Marching Man
cast	Howdy Doody	Howdy Doody
cast	Brent Briscoe	Heavyset Technician
cast	Ray Bokhour	Blue Collar Guy
cast	Patton Oswalt	Blue Collar Guy
cast	Caroline Gibson	Sorority Girl
cast	Conrad Roberts	College Promoter
cast	Jeff Zabel	College Student
cast	Marilyn Sokol	Madame
cast	Angela Jones	Hooker
cast	Krystina Carson	Hooker
cast	Gerry Robert Byrne	Taxi AD / Stage Manager
cast	Mark Davenport	LA Times Reporter
cast	Bert F. Balsam	'Taxi' Security Guard
cast	Lonnie Hamilton	Taxi Security Guard
cast	Ron Sanchez	Taxi Security Guard
cast	Billy D. Lucas	Taxi Security Guard
cast	Patricia Scanlon	Ed Weinberger's Secretary
cast	Max Alexander	Harrah's Booker
cast	Ed Mitchell	Harrah's Conductor
cast	Reiko Aylesworth	Mimi
cast	Michael Villani	Merv Griffin
cast	Courtney Love	Lynne Margulies
cast	Maria Elena Maglaris	Irate Merv Spectator
