year	1997
imdb score	7.4
meta score	62
genre	Drama
genre	Mystery
genre	Sci-Fi
genre	Thriller
keyword	science
keyword	alien
keyword	radio
keyword	scientist
keyword	astronomer
keyword	astronomy
keyword	vega
keyword	first contact
keyword	intelligence
keyword	military
keyword	star
keyword	faith
keyword	plans for alien technology
keyword	cover up
keyword	alien contact
keyword	outer space
keyword	research
keyword	tragedy
keyword	death in childbirth
keyword	congressional hearing
keyword	hieroglyphics
keyword	universe
keyword	father daughter relationship
keyword	child prodigy
keyword	sabotage
keyword	extra terrestrial
keyword	intrigue
keyword	news report
keyword	ham radio
keyword	religion versus science
keyword	occam's razor
keyword	airwaves
keyword	wealth
keyword	laptop
keyword	physics
keyword	character repeating someone else's dialogue
keyword	radio telescope dish
keyword	virtuality
keyword	television broadcast
keyword	top secret
keyword	altered version of studio logo
keyword	dying
keyword	no opening credits
keyword	one night stand
keyword	unhappy childhood
keyword	telescope
keyword	flashback
keyword	launching pad
keyword	presidential advisor
keyword	seti
keyword	benefactor
keyword	orphan
keyword	time portal
keyword	financier
keyword	time lapse photography
keyword	philosophy
keyword	eccentric
keyword	mathematics
keyword	wormhole
keyword	harmonics
keyword	helicopter
keyword	reference to god
keyword	gender clash
keyword	cosmic zoom
keyword	suicide
keyword	bomb
keyword	time ride
keyword	prime numbers
keyword	space station
keyword	interstellar communication
keyword	mir space station
keyword	hokkaido
keyword	dream
keyword	alien intelligence
keyword	career
keyword	religion
keyword	atheist
keyword	amateur radio
keyword	time travel
keyword	u.s. president
keyword	space capsule
keyword	alien technology
keyword	star gazing
keyword	spirituality
keyword	zero gravity
keyword	hitler
keyword	spacesuit
keyword	digital data
keyword	bill clinton
keyword	heroine
keyword	surveillance camera
keyword	isolation
keyword	new mexico
keyword	puerto rico
keyword	flash forward
keyword	sect
keyword	radio program
keyword	nasa
keyword	hope
keyword	following a dream
keyword	female protagonist
keyword	beach
keyword	spiritual advisor
keyword	fanatic
keyword	sacrifice
keyword	television show
keyword	speed of light
keyword	death
keyword	millennium
keyword	video footage
keyword	neo nazism
keyword	time machine
keyword	code
keyword	bravery
keyword	radio telescope
keyword	blindness
keyword	radio broadcast
keyword	olympic games
keyword	expectation
keyword	religious fundamentalist
keyword	construction
keyword	suicide pill
keyword	space travel
keyword	death of father
keyword	death of mother
keyword	based on novel
keyword	title spoken by character
keyword	surprise ending
cast	Jena Malone	Young Ellie
cast	David Morse	Ted Arroway
cast	Jodie Foster	Eleanor Arroway
cast	Geoffrey Blake	Fisher
cast	William Fichtner	Kent
cast	Sami Chester	Vernon
cast	Timothy McNeil	Davio
cast	Laura Elena Surillo	Cantina Woman
cast	Matthew McConaughey	Palmer Joss
cast	Tom Skerritt	David Drumlin
cast	Henry Strozier	Minister
cast	Michael Chaban	Hadden Suit
cast	Max Martini	Willie
cast	Larry King	Larry King
cast	Thomas Garner	Ian Broderick
cast	Conroy Chino	KOB-TV Reporter
cast	Dan Gifford	Jeremy Roth
cast	James Woods	Michael Kitz
cast	Vance Valencia	Senator Valencia
cast	Angela Bassett	Rachel Constantine
cast	Donna Kelley	Donna Kelley
cast	Leon Harris	Leon Harris
cast	Claire Shipman	Claire Shipman
cast	Behrooz Afrakhan	Middle Eastern Anchor
cast	Saemi Nakamura	Japanese Anchor
cast	Maria Celeste Arraras	Latina Anchor
cast	Tabitha Soren	Tabitha Soren
cast	Geraldo Rivera	Geraldo Rivera
cast	Ian Whitcomb	British Anchor
