year	1994
imdb score	7.6
meta score	59
genre	Horror
genre	Romance
keyword	vampire
keyword	night
keyword	plantation
keyword	death
keyword	little girl
keyword	betrayal
keyword	blood
keyword	orphan
keyword	interview
keyword	18th century
keyword	louisiana
keyword	undead
keyword	audio cassette
keyword	dangerous friend
keyword	bed
keyword	breasts
keyword	candelabra
keyword	reflection
keyword	playing cards
keyword	poodle
keyword	crying
keyword	dead child
keyword	ritual
keyword	escape
keyword	piano
keyword	child murder
keyword	stairs
keyword	cemetery
keyword	mind reading
keyword	1790s
keyword	decapitation
keyword	theatre audience
keyword	yelling
keyword	marquee
keyword	teeth
keyword	anger
keyword	siren
keyword	pianist
keyword	burial at sea
keyword	sliced in two
keyword	swamp
keyword	revenge
keyword	mississippi river
keyword	america
keyword	violence
keyword	stage show
keyword	american abroad
keyword	tree
keyword	lifting male in air
keyword	france
keyword	theater audience
keyword	gloves
keyword	neck breaking
keyword	golden gate bridge
keyword	vagina
keyword	animal
keyword	murder of family
keyword	audience
keyword	scythe
keyword	singing
keyword	fear
keyword	lifting someone into the air
keyword	curtain
keyword	table
keyword	twilight
keyword	boy
keyword	vampire driving a car
keyword	prostitute
keyword	house fire
keyword	artist
keyword	rat
keyword	weapon
keyword	watching a movie
keyword	guilt
keyword	police car
keyword	blockbuster
keyword	candle
keyword	dancing
keyword	horse and carriage
keyword	rain
keyword	doll
keyword	gothic
keyword	child vampire
keyword	lifting female in air
keyword	corpse
keyword	murder
keyword	mirror
keyword	voice over narration
keyword	automobile
keyword	sailing ship
keyword	dress
keyword	liquid
keyword	danger
keyword	chandelier
keyword	character's point of view camera shot
keyword	sun
keyword	rite
keyword	sitting
keyword	helicopter
keyword	fire
keyword	woman's neck broken
keyword	paris france
keyword	san francisco california
keyword	new orleans louisiana
keyword	tape recorder
keyword	good versus evil
keyword	supernatural power
keyword	library
keyword	slavery
keyword	slow motion
keyword	actor
keyword	nudity
keyword	monster as victim
keyword	voodoo
keyword	laughing
keyword	gore
keyword	coffin
keyword	theatre
keyword	theater curtain
keyword	pleading
keyword	immortality
keyword	water
keyword	running
keyword	20th century
keyword	plague
keyword	shadow
keyword	rescue
keyword	horse
keyword	black comedy
keyword	pubic hair
keyword	screaming
keyword	buttocks
keyword	hat
keyword	american
keyword	girl in danger
keyword	slave
keyword	darkness
keyword	mask
keyword	lifting an adult into the air
keyword	carrying someone
keyword	destiny
keyword	cinema
keyword	torch
keyword	custom
keyword	pistol
keyword	dark hero
keyword	1870s
keyword	grand guignol
keyword	costume
keyword	cult film
keyword	car
keyword	19th century
keyword	based on novel
keyword	surprise ending
cast	Brad Pitt	Louis de Pointe du Lac
cast	Christian Slater	Daniel Malloy
cast	Virginia McCollam	Whore on Waterfront
cast	John McConnell	Gambler
cast	Tom Cruise	Lestat de Lioncourt
cast	Mike Seelig	Pimp
cast	Bellina Logan	Tavern Girl
cast	Thandie Newton	Yvette
cast	Lyla Hay Owen	Widow St. Clair
cast	Lee E. Scharfstein	Widow's Lover
cast	Indra Ové	New Orleans Whore
cast	Helen McCrory	2nd Whore
cast	Monte Montague	Plague Victim Bearer
cast	Kirsten Dunst	Claudia
cast	Nathalie Bloch-Lainé	Maid
cast	Jeanette Kontomitras	Woman in Square
cast	Roger Lloyd Pack	Piano Teacher
cast	George Kelly	Dollmaker
cast	Stephen Rea	Santiago
cast	Antonio Banderas	Armand
cast	Nicole DuBois	Creole Woman
cast	Micha Bergese	Paris Vampire
cast	Rory Edwards	Paris Vampire
cast	Marcel Iures	Paris Vampire
cast	Susan Lynch	Paris Vampire
cast	Louise Salter	Paris Vampire
cast	Matthew Sim	Paris Vampire
cast	François Testory	Paris Vampire
cast	Andrew Tiernan	Paris Vampire
cast	Simon Tyrrell	Paris Vampire
cast	George Antoni	Paris Vampire
cast	Sara Stockbridge	Estelle
cast	Laure Marsac	Mortal Woman on Stage
cast	Katia Caballero	Woman in Audience
cast	Louis Lewis-Smith	Mortal Boy
cast	Domiziana Giordano	Madeleine
cast	Reese Foster	Pall Bearer
cast	Ben Gardiner	Bum
cast	Doron Jacobs	Mortal Ticket Collector
cast	Danny Kamin	Carlos, Plantation Overseer
cast	Gustavo I. Ortiz	American Soldier
cast	John Risso	Comedia troupe actor
cast	Greta Valenti	Girl in Alley
cast	Robert 'Bobby Z' Zajonc	News Anchor
