year	2005
imdb score	7.7
meta score	68
genre	Action
genre	Adventure
genre	Fantasy
genre	Sci-Fi
keyword	chancellor
keyword	general
keyword	jedi knight
keyword	rescue
keyword	battle
keyword	dying in childbirth
keyword	vision
keyword	childbirth
keyword	fight
keyword	planet
keyword	lightsaber
keyword	nightmare
keyword	lava
keyword	death star
keyword	birth
keyword	star wars
keyword	evil robot
keyword	death in childbirth
keyword	shot in the chest
keyword	suffering
keyword	burned alive
keyword	lifting a female into the air
keyword	stabbed in the back
keyword	combat
keyword	disciple
keyword	space battle
keyword	dream
keyword	sequel
keyword	tragedy
keyword	adoption
keyword	expectant mother
keyword	wilhelm scream
keyword	abusive husband
keyword	character says i love you
keyword	queen
keyword	human alien
keyword	action hero
keyword	loss of friend
keyword	murder
keyword	ledge
keyword	stabbed in chest
keyword	surgery
keyword	exploding ship
keyword	no opening credits
keyword	mass murder
keyword	alien race
keyword	violence
keyword	hatred
keyword	temptation
keyword	tragic villain
keyword	funeral procession
keyword	space travel
keyword	epic
keyword	severed leg
keyword	kicked in the chest
keyword	sole black character dies cliche
keyword	laser pistol
keyword	warrior race
keyword	senate
keyword	galactic war
keyword	choking someone
keyword	saga
keyword	force lightning
keyword	warp speed
keyword	desert
keyword	roman numbered sequel
keyword	kicked in the butt
keyword	dream sequence
keyword	falling from height
keyword	alien language
keyword	end of trilogy
keyword	messiah
keyword	blood
keyword	buzz droid
keyword	space war
keyword	disguise
keyword	friends become enemies
keyword	prequel
keyword	laser gun
keyword	robot
keyword	sword duel
keyword	marital abuse
keyword	robot vs. robot
keyword	allegory of multiple historical events.
keyword	betrayal
keyword	emperor
keyword	farm
keyword	pregnancy
keyword	bolt upright after nightmare
keyword	giving birth
keyword	numbered sequel
keyword	character says i hate you
keyword	wuxia fiction
keyword	personality change
keyword	warrior
keyword	giant lizard
keyword	murder of a child
keyword	compassion
keyword	orchestral music score
keyword	jedi youngling
keyword	eight word title
keyword	christ figure
keyword	colon in title
keyword	showdown
keyword	symphonic music score
keyword	force choke
keyword	alien
keyword	downfall
keyword	birth of twins
keyword	treason
keyword	subjective camera
keyword	decapitation
keyword	disfigurement
keyword	volcano
keyword	hero
keyword	third part
keyword	end of war
keyword	sword fight
keyword	elevator shaft
keyword	mechanical hand
keyword	husband wife relationship
keyword	torture
keyword	triple child murder
keyword	expectant father
keyword	moral corruption
keyword	borderline personality disorder
keyword	monster as victim
keyword	computer
keyword	alien space craft
keyword	man on fire
keyword	lifting someone into the air
keyword	leitmotif
keyword	invented language
keyword	domestic violence
keyword	dismemberment
keyword	twin
keyword	senator
keyword	torso cut in half
keyword	shot in the back
keyword	alien civilization
keyword	premonition
keyword	alien contact
keyword	wookiee
keyword	space opera
keyword	funeral
keyword	marriage
keyword	hologram
keyword	sword and sorcery
keyword	hangar
keyword	shot to death
keyword	shootout
keyword	humiliation
keyword	kung fu
keyword	father misses the birth of his child
keyword	melodrama
keyword	cult figure
keyword	part computer animation
keyword	space shuttle
keyword	punctuation in title
keyword	kendo
keyword	remorse
keyword	prosthetic limb
keyword	soldier
keyword	doctor
keyword	opening action scene
keyword	character's point of view camera shot
keyword	chosen one
keyword	destiny
keyword	spacecraft
keyword	cult film
keyword	hand to hand combat
keyword	armor
keyword	tragic event
keyword	twins separated at birth
keyword	gunfight
keyword	severed hand
keyword	returning character killed off
keyword	grabbed by the throat
keyword	mentor
keyword	pregnant wife
keyword	roman numeral in title
keyword	fictional war
keyword	temple
keyword	severed arm
keyword	elongated cry of no
keyword	loss of wife
keyword	martial arts
keyword	shame
keyword	outer space
keyword	alien technology
keyword	blockbuster
keyword	disarming someone
keyword	secret marriage
keyword	crushed to death
keyword	elevator
keyword	good versus evil
keyword	telekinesis
keyword	spaceship
keyword	dead children
keyword	electrocution
keyword	severed head
keyword	disfigured face
keyword	hyphen in title
keyword	woman in labor
keyword	person on fire
keyword	number in title
cast	Ewan McGregor	Obi-Wan Kenobi
cast	Natalie Portman	Padmé
cast	Hayden Christensen	Anakin Skywalker
cast	Ian McDiarmid	Supreme Chancellor Palpatine
cast	Samuel L. Jackson	Mace Windu
cast	Jimmy Smits	Senator Bail Organa
cast	Frank Oz	Yoda
cast	Anthony Daniels	C-3PO
cast	Christopher Lee	Count Dooku
cast	Keisha Castle-Hughes	Queen of Naboo
cast	Silas Carson	Ki-Adi-Mundi / Nute Gunray
cast	Jay Laga'aia	Captain Typho
cast	Bruce Spence	Tion Medon
cast	Wayne Pygram	Governor WilhuffTarkin
cast	Temuera Morrison	Commander Cody
cast	David Bowers	Mas Amedda
cast	Oliver Ford Davies	Sio Bibble
cast	Ahmed Best	Jar Jar Binks
cast	Rohan Nichol	Captain Raymus Antilles
cast	Jeremy Bulloch	Captain Colton
cast	Amanda Lucas	Terr Taneel
cast	Kenny Baker	R2-D2
cast	Matt Sloan	Plo Koon
cast	Peter Mayhew	Chewbacca
cast	Rebecca Jackson Mendoza	Queen of Alderaan
cast	Joel Edgerton	Owen Lars
cast	Bonnie Piesse	Beru Lars
cast	Jett Lucas	Zett Jukassa
cast	Tux Akindoyeni	Agen Kolar
cast	Matt Rowan	Senator Orn Free Taa
cast	Kenji Oates	Saesee Tiin
cast	Amy Allen	Aayla Secura
cast	Bodie Taylor	Clone Trooper
cast	Graeme Blundell	Ruwee Naberrie
cast	Trisha Noble	Jobal Naberrie
cast	Claudia Karvan	Sola Naberrie
cast	Keira Wingate	Ryoo Naberrie
cast	Hayley Mooy	Pooja Naberrie
cast	Sandi Finlay	Sly Moore
cast	Katie Lucas	Chi Eekway
cast	Genevieve O'Reilly	Mon Mothma
cast	Warren Owens	Fang Zar
cast	Kee Chan	Malé-Dee
cast	Rena Owen	Nee Alavar
cast	Christopher Kirby	Giddean Danu
cast	Matthew Wood	General Grievous
cast	Kristy Wright	Moteé
cast	Coinneach Alexander	Whie
cast	Mousy McCallum	Bene
cast	Michael Kingma	Wookiee
cast	Axel Dench	Wookiee
cast	Steven Foy	Wookiee
cast	Julian Khazzouh	Wookiee
cast	James Rowland	Wookiee
cast	David Stiff	Wookiee
cast	Robert Cope	Wookiee
cast	David Acord	GH-7 Medical Droid
cast	Jerome Blake	Mas Amedda
cast	Robert M. Bouffard	Clone Trooper
cast	Jill Brooks	Opera House Patron
cast	Gene Bryant	Darth Vader
cast	Dominique Chionchio	Jedi Knight
cast	Rob Coleman	Opera House Patron
cast	Ben Cooke	Kit Fisto
cast	Fay David	Luminara Unduli
cast	Paul Davies	Meena Tills, Mon Calamari Senator
cast	Caroline de Souza Correa	Bail Organa's Aide #1
cast	Eliana Dona	Hand Maiden
cast	Malcolm Eager	Naboo Officer
cast	Nina Fallon	Stass Allie
cast	Lawrence Foster	Blue Senate Guard
cast	Chantal Freer	Elle
cast	Tim Gibbons	Aqualish Senator
cast	Nick Gillard	Cin Drallig
cast	Roger Guyett	Opera House Patron
cast	Philip Harvey	Female Nikto
cast	Pablo Hidalgo	Janu Godalhi
cast	Scott Hinds	Nien Nunb
cast	James Earl Jones	Darth Vader
cast	Goran D. Kleut	Lampay Fay
cast	John Knoll	Fire Ship Pilot
cast	Janet Lewin	Opera House Patron
cast	Bai Ling	Senator Bana Breemu
cast	George Lucas	Baron Papanoida
cast	Dean Mitchell	Cellheim Anujo
cast	Paul Nicholson	Senator Po Nudo
cast	Denise Ream	Opera House Patron
cast	Hamish Roxburgh	Naboo Guard
cast	Mike Savva	Jedi Knight
cast	Jacqui Louez Schoorl	Senator
cast	Lisa Shaunessy	Senator
cast	Orli Shoshan	Shaak Ti
cast	John Sigurdson	Runway Worker
