year	1997
imdb score	6.9
meta score	73
genre	Crime
genre	Mystery
genre	Thriller
keyword	diner
keyword	desert
keyword	jeep
keyword	highway
keyword	ransom
keyword	truck driver
keyword	truck
keyword	missing wife
keyword	duct tape over mouth
keyword	plan gone wrong
keyword	exploding car
keyword	vomit
keyword	hit by a falling object
keyword	physical abuse
keyword	crashing through a gate
keyword	psycho thriller
keyword	chain
keyword	conspiracy
keyword	redneck
keyword	jack knifed truck
keyword	cell phone
keyword	held at gunpoint
keyword	taking the law into one's own hands
keyword	revenge
keyword	swiss army knife
keyword	illegal business
keyword	carjacking
keyword	contest
keyword	stolen vehicle
keyword	auto theft
keyword	water in face
keyword	sociopath
keyword	binoculars
keyword	sadist
keyword	pay phone
keyword	abduction
keyword	emotional abuse
keyword	violence
keyword	hit by a truck
keyword	car floating in a river
keyword	person in a car trunk
keyword	cleaning a car
keyword	padlock
keyword	shootout
keyword	desperation
keyword	gun
keyword	driving in the wrong direction
keyword	land rover
keyword	organized crime
keyword	extortion
keyword	railroad crossing
keyword	18 wheeler
keyword	stabbed in the neck
keyword	car falls into water
keyword	cat and mouse
keyword	psycho
keyword	maniac
keyword	foot chase
keyword	hiding in a bathroom
keyword	fall to death
keyword	junk food
keyword	gang
keyword	cowboy hat
keyword	temper
keyword	kidnapping
keyword	near miss
keyword	deranged
keyword	1990s
keyword	mexican standoff
keyword	menace
keyword	aerial shot
keyword	tension
keyword	falling from height
keyword	bank
keyword	donut
keyword	murder
keyword	stupid victim
keyword	strangulation
keyword	car chase
keyword	car explosion
keyword	isolation
keyword	stolen goods
keyword	psycho killer
keyword	truck stop
keyword	southern accent
keyword	gunfire
keyword	hit with a gun butt
keyword	psychopath
keyword	deeply disturbed person
keyword	duel
keyword	fat guy
keyword	husband wife relationship
keyword	lie
keyword	neo noir
keyword	female victim
keyword	bound with duct tape
keyword	car crash
keyword	sweat
keyword	taunting
keyword	stolen license plate
keyword	dumb police
keyword	on the road
keyword	packaged doughnut
keyword	overturning car
keyword	money transfer
keyword	bank account
keyword	captive
keyword	chase
keyword	cooler
keyword	fight to the death
keyword	shotgun
keyword	stalking
keyword	crushed to death
keyword	beating
keyword	river
keyword	sleeping in a car
keyword	swimming underwater
keyword	deception
keyword	tied up
keyword	suspense
keyword	barn
keyword	automobile accident
keyword	intimidation
keyword	escape
keyword	letter opener
keyword	psychotic
keyword	one day
keyword	shot in the chest
keyword	child with a gun
keyword	manipulation
keyword	showdown
keyword	heat
keyword	serial killer
keyword	police
keyword	vacation
keyword	murderer duo
keyword	pokies
keyword	anger
keyword	mercilessness
keyword	woman in jeopardy
keyword	hostage
keyword	psychological torture
keyword	beat with a chain
keyword	one word title
keyword	missing person
keyword	duct tape
keyword	kicked in the face
keyword	car breakdown
keyword	mysterious stranger
keyword	escape attempt
keyword	confrontation
keyword	paranoia
keyword	rural setting
keyword	crushed by a car
keyword	police chase
keyword	playing dumb
cast	Kurt Russell	Jeffrey 'Jeff' Taylor
cast	J.T. Walsh	Warren 'Red' Barr
cast	Kathleen Quinlan	Amy Taylor
cast	M.C. Gainey	Earl
cast	Jack Noseworthy	Billy
cast	Rex Linn	Sheriff Boyd
cast	Ritch Brinkley	Al
cast	Moira Sinise	Arleen Barr
cast	Kim Robillard	Deputy Len Carver
cast	Thomas Kopache	Calhoun
cast	Jack McGee	Bartender at Belle's Diner
cast	Vincent Berry	Deke Barr
cast	Helen Duffy	Flo
cast	Ancel Cook	Barfly at Belle's Diner
cast	Gene Hartline	Tow Truck Driver
cast	Steve Waddington	Cowboy In Bank
cast	Rick Sanders	Truck Stop Trucker
cast	Alitzah	Spanish Girl
