year	2006
imdb score	7.1
meta score	52
genre	Drama
keyword	abuse
keyword	sexual abuse
keyword	farming
keyword	love
keyword	blues music
keyword	slut
keyword	chained
keyword	anxiety
keyword	nymphomaniac
keyword	musician
keyword	marriage
keyword	shorts
keyword	coughing
keyword	bra
keyword	obscene finger gesture
keyword	sexual promiscuity
keyword	interracial sex
keyword	hot pants
keyword	drugs
keyword	capture
keyword	tennessee
keyword	bar
keyword	surrogate niece
keyword	dress
keyword	public nudity
keyword	minister
keyword	mini dress
keyword	friend
keyword	lust
keyword	leg spreading
keyword	film starts with sex
keyword	three word title
keyword	race relations
keyword	singer
keyword	nymphomania
keyword	grocery store
keyword	flashback
keyword	restaurant
keyword	reform
keyword	bathtub
keyword	hymn
keyword	promiscuous woman
keyword	fondling
keyword	auto mechanic
keyword	racial slur
keyword	rose garden
keyword	u.s. soldier
keyword	copulation
keyword	female nudity
keyword	sex addict
keyword	girl in panties
keyword	boyfriend girlfriend relationship
keyword	dancer
keyword	singing
keyword	nude girl
keyword	public sex
keyword	recovering alcoholic
keyword	party
keyword	woman in a bathtub
keyword	supermarket
keyword	nipples visible through clothing
keyword	cigarette lighter
keyword	coffee
keyword	bride and groom
keyword	anxiety disorder
keyword	heavy machinery
keyword	watchdog
keyword	trailer home
keyword	southern gothic
keyword	guard dog
keyword	vomit
keyword	sexual hysteria
keyword	broken bottle
keyword	illness
keyword	blues singer
keyword	concert
keyword	drug dealer
keyword	american south
keyword	deception
keyword	kiss
keyword	child abuse
keyword	left for dead
keyword	motel
keyword	animal in title
keyword	cleavage
keyword	bloody nose
keyword	female frontal nudity
keyword	african american
keyword	captive
keyword	tattoo
keyword	drinking
keyword	gun
keyword	nervous breakdown
keyword	cousin cousin relationship
keyword	sex
keyword	unwanted kiss
keyword	telephone call
keyword	chain
keyword	tomato processing plant
keyword	crying
keyword	curse
keyword	rifle
keyword	rural setting
keyword	healing
keyword	pool hall
keyword	slow motion scene
keyword	spitting into someone's face
keyword	prayer
keyword	reverend
keyword	dancing
keyword	mother daughter relationship
keyword	freedom
keyword	wickedness
keyword	blood
keyword	exploitation
keyword	boy
keyword	holding hands
keyword	montage
keyword	father figure
keyword	child molestation
keyword	insanity
keyword	garden
keyword	multiple lovers
keyword	cowboy boots
keyword	dog
keyword	pickup truck
keyword	tractor
keyword	scantily clad female
keyword	color in title
keyword	underwear
keyword	church choir
keyword	flower garden
keyword	u.s. army
keyword	beer
keyword	pharmacist
keyword	tears
keyword	moonshine
keyword	coitus
keyword	vegetable farm
keyword	hallucination
keyword	food
keyword	bartender
keyword	guitar
keyword	rear entry sex
keyword	saying grace
keyword	small town
keyword	panties
keyword	ice bath
keyword	archive footage
keyword	church
keyword	stomach
keyword	threatened with a broken bottle
keyword	barber shop
keyword	faith
keyword	prostitute
keyword	white panties
keyword	redemption
keyword	band
keyword	attempted rape
keyword	bus
keyword	abortion
keyword	drink
keyword	breasts
keyword	rose
keyword	pimp
keyword	kicking
keyword	bare breasts
keyword	fever
keyword	salvation
keyword	wristwatch
keyword	garage
keyword	preacher
keyword	drug use
keyword	farmer
keyword	southern accent
keyword	seduction
keyword	song
keyword	nudity
keyword	pregnancy
keyword	pharmacy
keyword	zippo lighter
keyword	virgin
keyword	rough sex
keyword	radiator
keyword	black man white woman relationship
keyword	panic attack
keyword	drugstore
keyword	black american
keyword	black eye
keyword	storm
keyword	friendship
keyword	farmhouse
keyword	no panties
keyword	wedding
keyword	drunkenness
keyword	nude
keyword	corn on the cob
keyword	temptation
keyword	wedding dress
keyword	cigarette smoking
keyword	beating
keyword	anxiety attack
keyword	chained to a radiator
keyword	guitarist
keyword	sex talk
keyword	husband wife relationship
keyword	ex husband ex wife relationship
keyword	undressing
keyword	trauma
keyword	nightmare
keyword	poor white trash
keyword	wound
keyword	female rear nudity
keyword	unfaithful girlfriend
keyword	cafe
keyword	prologue
keyword	bath
keyword	eating
keyword	first sexual experience
keyword	kitchen
keyword	fight
keyword	bible
keyword	marijuana
keyword	thunderstorm
keyword	anger
keyword	loss of virginity
keyword	topless female nudity
keyword	clothing store
keyword	title spoken by character
keyword	
cast	Samuel L. Jackson	Lazarus
cast	Christina Ricci	Rae
cast	Justin Timberlake	Ronnie
cast	S. Epatha Merkerson	Angela
cast	John Cothran	Reverend R. L.
cast	David Banner	Tehronne
cast	Michael Raymond-James	Gill
cast	Adriane Lenox	Rose Woods
cast	Kim Richards	Sandy
cast	Neimus K. Williams	Lincoln
cast	Leonard L. Thomas	Deke Woods
cast	Ruby Wilson	Mayella
cast	Claude Phillips	Bojo
cast	Amy Lavere	Jesse
cast	Clare Grant	Kell
cast	Jeff Pope	Batson
cast	Charles 'Skip' Pitts	Charlie
cast	Willie Hall	Pinetop
cast	John Malloy	Gene
cast	T.C. Sharpe	Archie
cast	John Still	Herman
cast	Jared Hopkins	Auto Worker
cast	Tosh Newman	Conner
cast	Cody Block	Bryan
cast	Benjamin Rednour	Guardsman
cast	Carnell Pepper	Melvin
cast	David Chapman	Red
cast	Jo Lynne Palmer	Ella Mae
cast	Raymond Neal	Hershel
cast	John Pickle	Arty
cast	Kim Justis	Waitress
cast	Cedric Burnside	Himself
cast	Kenny Brown	Himself
cast	Josh Driver	Himself
cast	Son House	Himself
