year	2001
imdb score	6.2
meta score	59
genre	Comedy
genre	Romance
keyword	blonde
keyword	law
keyword	sorority
keyword	harvard
keyword	law school
keyword	fraternity
keyword	trial
keyword	roommate
keyword	murder
keyword	lawyer
keyword	professor
keyword	law student
keyword	college
keyword	fashion
keyword	what happened to epilogue
keyword	aerobics
keyword	harvard law school
keyword	mistaken motive
keyword	reference to ricky martin
keyword	sexual harassment
keyword	boston massachusetts
keyword	reference to britney spears
keyword	black female judge
keyword	smart blonde
keyword	california
keyword	shower
keyword	girl power
keyword	fish out of water
keyword	chihuahua
keyword	manicurist
keyword	intern
keyword	spa
keyword	blonde stereotype
keyword	vegetarian
keyword	product placement
keyword	dog
keyword	2000s
keyword	enlightenment
keyword	female protagonist
keyword	beauty salon
keyword	ex boyfriend ex girlfriend relationship
keyword	broken engagement
keyword	trust
keyword	los angeles california
keyword	wolf whistle
keyword	courtroom
keyword	teen movie
keyword	cultural conflict
keyword	prison
keyword	client
keyword	delivery man
keyword	based on novel
cast	Reese Witherspoon	Elle Woods
cast	Luke Wilson	Emmett
cast	Selma Blair	Vivian Kensington
cast	Matthew Davis	Warner
cast	Victor Garber	Professor Callahan
cast	Jennifer Coolidge	Paulette
cast	Holland Taylor	Professor Stromwell
cast	Ali Larter	Brooke Taylor Windham
cast	Jessica Cauffiel	Margot
cast	Alanna Ubach	Serena
cast	Oz Perkins	Dorky David Kidney
cast	Linda Cardellini	Chutney
cast	Bruce Thomas	UPS Guy
cast	Meredith Scott Lynn	Enid
cast	Raquel Welch	Mrs. Windham Vandermark
cast	Samantha Lemole	Claire
cast	Kelly Nyks	Arrogant Aaron
cast	Ted Kairys	Gerard
cast	Michael B. Silver	Bobby
cast	Kimberly McCullough	Amy
cast	Shannon O'Hurley	DA Joyce Rafferty
cast	Greg Serano	Enrique
cast	Francesca P. Roberts	Marina R. Bickford
cast	Lisa Arch	Boutique Saleswoman
cast	Natalie Barish	Old Lady at Manicurist
cast	Cici Lau	LA Nail Technician
cast	Allyce Beasley	CULA Advisor
cast	Kevin Cooney	Head of Admissions
cast	Ted Rooney	Admissions Guy
cast	David Moreland	Admissions Guy
cast	Wayne Federman	Admissions Guy
cast	James Read	Elle's Father
cast	Tane McClure	Elle's Mother
cast	Niklaus Lange	Annoyed 2L
cast	Doug Spinuzza	Intense Ivan Berliner
cast	Lisa K. Wyatt	Jail House Guard
cast	Jason Christopher	Chuck
cast	Corinne Reilly	Reporter
cast	Victoria Mahoney	Reporter
cast	Lacey Beeman	Nervous 1L Girl
cast	Melissa Anne Young	Blonde Cheerleader
cast	Brody Hutzler	Grant
cast	Chaney Kley	Brandon
cast	John Cantwell	Maurice
cast	Ondrea De Vincentis	Callahan's Assistant
cast	Terence Michael	Desk Clerk
cast	Nectar Rose	Freshman Girl
cast	Jodi Harris	Another Sister
cast	Patricia Kimes	Blonde Biker
cast	Sasha Barrese	Another Girl
cast	Kelly Driscoll	Blonde Card Carrier
cast	Elizabeth Matthews	Sorority Girl
cast	Kennedy Stone	Sorority Girl
cast	Moonie	Bruiser
cast	Lily	Rufus
cast	Gary Ambrosia	Angry Harvard Student
cast	Joan Blair	Prisoner
cast	Ali Chen	Manicurist
cast	Gary Castro Churchwell	Harvard Law Student
cast	Curt Clendenin	College Classmate
cast	Joe Dolan	Courtroom Attendee
cast	Melanie H. Gassaway	Sorority sister
cast	Mark Heidelberger	Harvard Law Student
cast	Richard Hillman	College Student
cast	Seth Adam Jones	Rowdy Student
cast	John Kapelos	Dewey Newcombe
cast	Dean Mason	Prison Guard
cast	Beverly Polcyn	Old Dancer at Beauty Salon
cast	Scott Ryan Whinery	Bespectacled Boy
cast	Dylan White	Reporter
cast	Jenna Z. Wilson	Prisoner
