year	1995
imdb score	6.0
meta score	N/A
genre	Horror
genre	Mystery
genre	Thriller
keyword	cult
keyword	private investigator
keyword	resurrection
keyword	illusionist
keyword	fanatic
keyword	occult
keyword	optical illusion
keyword	theatre
keyword	unholy resurrection
keyword	bare breasts
keyword	private detective
keyword	faked death
keyword	warped vision
keyword	tarot
keyword	magician
keyword	swimming pool
keyword	death by sword
keyword	breaking through a door
keyword	corpse
keyword	nipples visible through clothing
keyword	los angeles california
keyword	nun
keyword	back from the dead
keyword	male full frontal nudity
keyword	shotgun
keyword	flashlight
keyword	death by impalement
keyword	bandaged hand
keyword	magic
keyword	male rear nudity
keyword	crushed to death
keyword	rain
keyword	performer
keyword	female rear nudity
keyword	heavy rain
keyword	skinned alive
keyword	bare chested male
keyword	stabbed in the chest
keyword	hologram
keyword	impaled by pipe
keyword	plaid jacket
keyword	revelation
keyword	torture
keyword	infidelity
keyword	pistol
keyword	boxer shorts
keyword	sword through stomach
keyword	finger in mouth
keyword	tarot card
keyword	briefs
keyword	levitating
keyword	motel
keyword	killed with a sword
keyword	jaw ripped off
keyword	hell
keyword	stabbed in the leg
keyword	hit by a car
keyword	self mutilation
keyword	demonic possession
keyword	fortune teller
keyword	male wearing thong
keyword	broken glass
keyword	male frontal nudity
keyword	skeleton
keyword	grave
keyword	shot in the back
keyword	man wearing a wig
keyword	tattoo
keyword	hairy chest
keyword	kiss
keyword	impalement
keyword	broken back
keyword	levitation
keyword	sword
keyword	death
keyword	undershirt
keyword	cutting hair
keyword	fortune telling
keyword	murder
keyword	child uses a gun
keyword	stabbed in the back
keyword	climbing a fence
keyword	thong
keyword	underwear
keyword	detective
keyword	dead body
keyword	female frontal nudity
keyword	eyes different color
keyword	falling through the floor
keyword	blood
keyword	beaten to death
keyword	gun
keyword	stabbed with a sword
keyword	shot in the forehead
keyword	burial ground
keyword	police tape
keyword	insanity
keyword	adaptation directed by original author
keyword	bikini
keyword	trapdoor
keyword	falling from height
keyword	cigarette smoking
keyword	blood splatter
keyword	police station
keyword	bar
keyword	male wearing a thong
keyword	burnt body
keyword	gore
keyword	postal worker
keyword	dream sequence
keyword	held at gunpoint
keyword	knife
keyword	drunkenness
keyword	snake
keyword	bound and gagged
keyword	male nudity
keyword	mass murder
keyword	topless female nudity
keyword	blood on face
keyword	evil man
keyword	gunshot
keyword	adultery
keyword	demon
keyword	coffin
keyword	shot in the head
keyword	funeral
keyword	pantages theatre los angeles
keyword	baboon
keyword	person on fire
keyword	lava
keyword	sex
keyword	female nudity
keyword	hallucination
keyword	woman crying
keyword	biting hand
keyword	envelope full of money
keyword	stabbed in the arm
keyword	surprise ending
cast	Scott Bakula	Harry D'Amour
cast	Kevin J. O'Connor	Philip Swann
cast	Joseph Latimore	Caspar Quaid
cast	Sheila Tousey	Jennifer Desiderio
cast	Susan Traylor	Maureen Pimm
cast	Ashley Tesoro	Young Dorothea
cast	Michael Angelo Stuno	Lead Male Cultist
cast	Barbara Patrick	Lead Female Cultist
cast	J. Trevor Edmond	Young Butterfield
cast	Wayne Grace	Loomis
cast	Mikey LeBeau	Exorcised Boy
cast	Daniel von Bargen	Nix
cast	Johnny Venocur	Tapert
cast	Jordan Marder	Ray Miller
cast	Barry Del Sherman	Butterfield
cast	Famke Janssen	Dorothea Swann
cast	Joel Swetow	Valentin
cast	Billy McComb	Walter Wilder
cast	Vincent Schiavelli	Vinovich
cast	Lorin Stewart	Billy Who
cast	Barry Shabaka Henley	Dr. Toffler
cast	Bergen Williams	Nurse
cast	Carrie Ann Inaba	Dancer
cast	Luca Tommassini	Dancer
cast	G. Larry Butler	Bar patron
cast	T.S. Hunter	Theatre Patron
cast	Sebastian La Cause	Dancer
cast	Crystal Lujan	Cult Member
cast	Alan McFarland	Cultist
cast	Joanna Sanchez	Clemenzia
cast	Erol Sarabi	Boy Servant
cast	Jimmy Shaw	Hotel Bellboy
cast	Troy Titus-Adams	
cast	Sean Clark	Theatre Patron
cast	Ken Davitian	Swann Audience Member
cast	Del Howison	Bar Patron
cast	Lucinda Lewis	Wealthy Theater Patron
cast	Blaine Mitchell	Extra
cast	Christian Leopold Shea	Swann Audience Member
cast	Danny Woodburn	Forensic Photographer
