year	2003
imdb score	7.5
meta score	31
genre	Crime
genre	Drama
genre	Thriller
keyword	death
keyword	death row
keyword	capital punishment
keyword	activist
keyword	murder
keyword	reporter
keyword	texas
keyword	professor
keyword	philosophy
keyword	rape
keyword	flashback
keyword	intern
keyword	guilt
keyword	execution
keyword	interview
keyword	journalist
keyword	injection
keyword	telephone call
keyword	spain
keyword	rainstorm
keyword	abandoned swimming pool
keyword	dead woman on the floor
keyword	sexism
keyword	husband wife relationship
keyword	limousine
keyword	prison
keyword	paranoia
keyword	ambition
keyword	scratch
keyword	upskirt
keyword	bite mark
keyword	reference to franz kafka
keyword	crying
keyword	defense lawyer
keyword	female rear nudity
keyword	rough sex
keyword	e mail
keyword	opera production
keyword	feeding a fish
keyword	tv reporter
keyword	athenian law
keyword	reference to aristotle
keyword	rain
keyword	gas station
keyword	reference to jesus christ
keyword	hospital
keyword	boy
keyword	crime scene
keyword	mexico
keyword	graveyard
keyword	black panties
keyword	bare breasts
keyword	republican party
keyword	nude woman murdered
keyword	political protest
keyword	suffocation
keyword	photographer
keyword	presbyterian
keyword	political correctness
keyword	group therapy
keyword	chase
keyword	writer
keyword	barefoot
keyword	video footage
keyword	female frontal nudity
keyword	deception
keyword	austin texas
keyword	mail
keyword	suspense
keyword	photograph
keyword	magazine
keyword	barbecue
keyword	jail
keyword	listening to opera
keyword	dying
keyword	homelessness
keyword	tripod
keyword	tears
keyword	snow
keyword	conspiracy
keyword	assisted suicide
keyword	parking violation
keyword	university of texas austin
keyword	stuffed animal
keyword	leukemia
keyword	waitress
keyword	rape accusation
keyword	duct tape
keyword	infidelity
keyword	last meal
keyword	foreskin
keyword	video camera
keyword	fired from the job
keyword	director cameo
keyword	pay phone
keyword	car rental
keyword	drink
keyword	obscene finger gesture
keyword	sex in a bathroom
keyword	child custody
keyword	innocence
keyword	theatre audience
keyword	italy
keyword	philosophy professor
keyword	huntsville texas
keyword	texas death row
keyword	scotch whiskey
keyword	lifting skirt
keyword	watching an opera
keyword	sex with student
keyword	bible belt
keyword	suicide
keyword	family relationships
keyword	debate
keyword	lawyer
keyword	book
keyword	female nudity
keyword	magazine article
keyword	cigarette smoking
keyword	car chase
keyword	reference to william bennett
keyword	restaurant
keyword	scantily clad female
keyword	kiddie porn
keyword	condom
keyword	houston texas
keyword	reference to plato
keyword	reference to judas
keyword	diner
keyword	cafe
keyword	hate
keyword	lethal injection
keyword	speed dialing
keyword	panties
keyword	governor
keyword	committing suicide while naked
keyword	new york city
keyword	alcoholics anonymous
keyword	doggystyle sex
keyword	goth girl
keyword	extramarital affair
keyword	reference to radio shack the store
keyword	contempt of court
keyword	political activist
keyword	tv news
keyword	crime reenactment
keyword	limerick
keyword	chain gang
keyword	tupperware
keyword	passion
keyword	ego
keyword	watching tv
keyword	reference to the bible
keyword	highway rest stop
keyword	reference to socrates
keyword	filling station
keyword	false accusation
keyword	race against time
keyword	reference to deuteronomy
keyword	intellectual
keyword	suicide disguised as murder
keyword	newsmagazine
keyword	sabbatical
keyword	church
keyword	college professor
keyword	destruction of property
keyword	handcuffs
keyword	adultery
keyword	car trouble
keyword	motel
keyword	being followed
keyword	topless female nudity
keyword	bound and gagged
keyword	rapist
keyword	police
keyword	box office flop
keyword	unfaithfulness
keyword	rear entry sex
keyword	men's bathroom
keyword	cabin
keyword	vcr
keyword	graduate student
keyword	drinking
keyword	helicopter
keyword	zebra figurine
keyword	bag over head
keyword	camera
keyword	key
keyword	father son relationship
keyword	dna
keyword	bartender
keyword	reference to adolf hitler
keyword	suicide by asphyxiation
keyword	fingerprints
keyword	alcoholic relapse
keyword	bruise
keyword	nudity
keyword	bar
keyword	job interview
keyword	legal appeal
keyword	circumcision
keyword	duct tape over mouth
keyword	divorce
keyword	rhodes scholar
keyword	running
keyword	texas department of corrections
keyword	televised debate
keyword	reference to gandhi
keyword	policeman
keyword	computer
keyword	drunkenness
keyword	party
keyword	dead woman
keyword	following someone
keyword	ex husband ex wife relationship
keyword	wrongful conviction
keyword	unemployment
keyword	daydream
keyword	cemetery
keyword	charged with rape
keyword	marital separation
keyword	sex
keyword	naked dead woman
keyword	shower
keyword	martyr
keyword	train
keyword	pickup truck
keyword	videotape
keyword	college
keyword	death penalty
keyword	alcoholic
keyword	swimming pool
keyword	semen
keyword	liberal
keyword	babysitter
keyword	character name in title
keyword	surprise ending
keyword	
cast	Kate Winslet	Bitsey Bloom
cast	Cleo King	Barbara Kreuster
cast	Constance Jones	Reporter A.J. Roberts
cast	Kevin Spacey	David Gale
cast	Laura Linney	Constance Harraway
cast	Lee Ritchey	Joe Mullarkey
cast	Gabriel Mann	Zack Stemmons
cast	Matt Craven	Dusty Wright
cast	Brandy Little	Motel Waitress
cast	Cindy Waite	Margie
cast	Jim Beaver	Duke Grover
cast	Leon Rippy	Braxton Belyeu
cast	Jesse De Luna	Supervising Guard
cast	Vernon Grote	Door Guard
cast	Rhona Mitra	Berlin
cast	Kimberly Tortorice	Grad Student
cast	Katie Lott	Berlin's Classmate
cast	Noah Truesdale	Jamie Gale
cast	Larissa Wolcott	Jo Edna the Babysitter
cast	Chuck Cureau	Greer
cast	Sean Hennigan	Ross
cast	Charles Sanders	John
cast	Mike Fontaine	TV Assistant Director
cast	Marco Perella	TV Host
cast	Michael Crabtree	Governor Hardin
cast	Julio Cedillo	Officer Ramirez
cast	Chris Meister	Officer Hasermann
cast	Melissa McCarthy	Nico the Goth Girl
cast	Elizabeth Gast	Sharon Gale
cast	Cliff Stephens	University President
cast	Chris Drewy	Radio Shed Executive
cast	Jeff Gibbs	Josh
cast	Katina Potts	Rosie
cast	Katherine James	Beth
cast	James Huston	DeathWatch Chief / TV Reporter
cast	Cindy Michelle	Constance's Doctor
cast	Chris Warner	Hospital Orderly
cast	Jennifer Dorsey	College Girl
cast	Maurice Moore	Belyeu's Clerk
cast	Brenda Sendejo	Belyeu's Assistant
cast	Julia Lashae	New Homeowner
cast	Rick Morrow	Section 1835 Guard
cast	Matthew Posey	Inmate Cook
cast	Julia Kay-Laskowski	TV Soprano
cast	Donald Braswell	TV Tenor
cast	Jack Gould	Chaplain
cast	Lynn Mathis	Warden
cast	Jack Watkins	Photographer
cast	Robert Lott	Bullhorn Protester
cast	Mark Voges	Bullhorn Protester
cast	Katherine Willis	Bullhorn Protester
cast	Gwyn Little	Religious Woman
cast	Patrick Fries	News Cameraman
cast	Pilar Ferreiro	Barcelona Neighbor
cast	Amparo Moreno	Sharon's Maid
cast	Claudia Parker	Mail Girl
cast	Joan Gispert	Guillermo
cast	Janis Kelly	Liù
cast	Mark Richardson	Timur
