year	2002
imdb score	7.3
meta score	73
genre	Action
genre	Fantasy
keyword	goblin
keyword	spider
keyword	evil
keyword	spider man
keyword	fight
keyword	high school
keyword	student
keyword	superhero
keyword	businessman
keyword	newspaper
keyword	friend
keyword	spider bite
keyword	field trip
keyword	scientist
keyword	laboratory
keyword	superhuman strength
keyword	shooting
keyword	death
keyword	science runs amok
keyword	chasing a bus
keyword	protective male
keyword	pursuit
keyword	camera
keyword	cult film
keyword	teenage boy
keyword	tragic event
keyword	saved from a fire
keyword	murder
keyword	action hero
keyword	hand to hand combat
keyword	suspension bridge
keyword	evil man
keyword	caught from falling
keyword	honor
keyword	wisecrack humor
keyword	falling wall
keyword	reboot of series
keyword	professional wrestling
keyword	high school graduation
keyword	uncle nephew relationship
keyword	teenage hero
keyword	nightmare
keyword	gun
keyword	marvel comics
keyword	redemption
keyword	tears
keyword	thief
keyword	alley fight
keyword	reverse footage
keyword	pistol
keyword	photograph
keyword	talking to the camera
keyword	spider web
keyword	child in peril
keyword	newspaper editor
keyword	paralysis
keyword	surrogate son
keyword	macy's thanksgiving day parade
keyword	cable car
keyword	giant balloon
keyword	explosion
keyword	tough guy
keyword	wet t shirt
keyword	fireman
keyword	crawling up a wall
keyword	violence
keyword	see through bra
keyword	impalement
keyword	birthday
keyword	performance enhancement drug
keyword	religion
keyword	blood
keyword	redhead
keyword	self sacrifice
keyword	science project losing funding
keyword	nipples visible through clothing
keyword	queens new york city
keyword	switchblade
keyword	curse
keyword	suicide
keyword	reference to julia roberts
keyword	childhood sweetheart
keyword	bridge
keyword	gymnastics
keyword	wrestling contest
keyword	father daughter relationship
keyword	marvel entertainment
keyword	electrician
keyword	disarming someone
keyword	experiment gone wrong
keyword	corporate take over
keyword	journalist
keyword	anti villain
keyword	prayer
keyword	kissing in the rain
keyword	flying
keyword	arachnid
keyword	u.s. military
keyword	love
keyword	first aid kit
keyword	suffering
keyword	computer
keyword	fighting in the air
keyword	convenience store
keyword	orphan
keyword	part computer animation
keyword	new york city
keyword	dramatic irony
keyword	armored car
keyword	turkey the bird
keyword	experiment
keyword	teenager fighting adult
keyword	stalker
keyword	husband wife relationship
keyword	comic hero
keyword	slander
keyword	butler
keyword	hero
keyword	fruitcake
keyword	slammed against a brick wall
keyword	waitress
keyword	fist fight
