year	1987
imdb score	7.2
meta score	63
genre	Comedy
genre	Horror
keyword	vampire
keyword	california
keyword	moving
keyword	amusement park
keyword	small town
keyword	divorcee
keyword	death
keyword	video store
keyword	greaser
keyword	flashlight
keyword	bitten hand
keyword	holy water
keyword	teenager
keyword	neck breaking
keyword	evil dog
keyword	brother brother relationship
keyword	healing
keyword	falling off a bridge
keyword	burnt hand
keyword	guard dog
keyword	murder
keyword	disappearance
keyword	stabbed in the back
keyword	mohawk
keyword	scalping
keyword	stake
keyword	teenager
keyword	fatal attraction
keyword	levitation
keyword	exploding body
keyword	premarital sex
keyword	pretending to be dead
keyword	immortality
keyword	comic book
keyword	falling down stairs
keyword	horror for children
keyword	single mother
keyword	punched in the face
keyword	comic book shop
keyword	dog
keyword	ruins
keyword	security guard
keyword	missing person poster
keyword	drinking blood
keyword	child driving a car
keyword	bow and arrow
keyword	motorcycle
keyword	kicked in the face
keyword	gothic
keyword	hiding in a closet
keyword	burned to death
keyword	roller coaster
keyword	lifting person in air
keyword	severed arm
keyword	corpse
keyword	new boy in town
keyword	train
keyword	boardwalk
keyword	invitation
keyword	convertible
keyword	bitten by a dog
keyword	homoerotic
keyword	date
keyword	horror comic
keyword	gash in the face
keyword	concert
keyword	holy water gun
keyword	motorcycle gang
keyword	black comedy
keyword	skeleton
keyword	blowing smoke in someone's face
keyword	exploding head
keyword	fog
keyword	car through wall
keyword	mother son relationship
keyword	raised middle finger
keyword	shot in the chest
keyword	bathtub
keyword	home invasion
keyword	dysfunctional family
keyword	shot in the forehead
keyword	cult film
keyword	bonfire
keyword	fireplace
keyword	grandfather grandson relationship
keyword	scratching face
keyword	worm
keyword	stabbed in the chest
keyword	marijuana
keyword	abandoned hotel
keyword	counter culture
keyword	devil dog
keyword	arrow in chest
keyword	child vampire
keyword	covered in blood
keyword	spear through chest
keyword	ear piercing
keyword	blood spatter
keyword	sunset
keyword	teen angst
keyword	vampire slayer
keyword	carousel
keyword	child in peril
keyword	burnt face
keyword	obscene finger gesture
keyword	cliff
keyword	throat slitting
keyword	wine
keyword	lifting someone into the air
keyword	looking at self in mirror
keyword	hiding behind a door
keyword	water gun
keyword	widower
keyword	deer antlers
keyword	flying
keyword	windex
keyword	goth
keyword	hanging upside down
keyword	animal attack
keyword	bare chested male
keyword	1980s
keyword	garlic
keyword	mullet
keyword	maggot
keyword	blood
keyword	homoeroticism
keyword	severed hand
keyword	cave
keyword	hiding under the covers
keyword	slow motion
keyword	initiation
keyword	dinner
keyword	gore
keyword	hiding under a bed
keyword	beach
keyword	torso cut in half
keyword	vampire vs vampire
keyword	father daughter relationship
keyword	chased by a dog
keyword	fight
keyword	missing child
keyword	leather jacket
keyword	chase
keyword	person on fire
keyword	brat pack
keyword	teen movie
keyword	falling from height
keyword	cigarette smoking
keyword	catholic church
keyword	shoplifting
keyword	impalement
keyword	hippie
keyword	surprise ending
keyword	
cast	Jason Patric	Michael
cast	Corey Haim	Sam
cast	Dianne Wiest	Lucy
cast	Barnard Hughes	Grandpa
cast	Edward Herrmann	Max
cast	Kiefer Sutherland	David
cast	Jami Gertz	Star
cast	Corey Feldman	Edgar Frog
cast	Jamison Newlander	Alan Frog
cast	Brooke McCarter	Paul
cast	Billy Wirth	Dwayne
cast	Alex Winter	Marko
cast	Chance Michael Corbitt	Laddie
cast	Alexander Bacan Chapman	Greg
cast	Nori Morgan	Shelly
cast	Todd Feder	Surf Nazi #1
cast	Christopher Peters	Surf Nazi #2
cast	Keith Butterfield	Surf Nazi #3
cast	Gerald Younggren	Surf Nazi #4
cast	Eric Graves	Surf Nazi #5
cast	J. Dinan Myrtetus	Security Guard
cast	Kelly Jo Minter	Maria
cast	Timmy Cappello	Beach Concert Star
cast	Jim Turner	Gas Station Owner
cast	Tony Cain	Lost Child
cast	Melanie Bishop	Child's Mother
cast	Sandra E. Garcia	Runaway #1
cast	Ian Guindon	Runaway #2
cast	Jane Bare	Frog Mother
cast	B. Lowenberg	Frog Father
cast	Captain Colourz	Tattoo Man
cast	Inez Pandalfi	Security Guard's Wife
cast	Cody	Nanook
cast	Folsom	Thorn
cast	Harrod Blank	Extra
cast	Brett Clark	Teen on Boardwalk
cast	D. Alan Cooksey	Man on Boardwalk
cast	Kevin Deon	Extra
cast	Joe Ferrara II	Pinball Player
cast	Dave LaBrucherie	Surfer Dude
cast	Peggy Malone	
cast	Douglas Mellor	
cast	Mercedes Moseley	Girl Getting Ears Pierced
cast	Annie Muñoz	Baby in church
cast	Nicole Vigil	Girl on Boardwalk
