year	2009
imdb score	7.0
meta score	70
genre	Biography
genre	Crime
genre	Drama
genre	History
keyword	fbi
keyword	bank
keyword	1930s
keyword	gang
keyword	j. edgar hoover
keyword	bank robber
keyword	love
keyword	manhunt
keyword	folk hero
keyword	torture
keyword	organized crime
keyword	great depression
keyword	interrogation
keyword	boy
keyword	outlaw
keyword	police
keyword	public enemy
keyword	friend
keyword	gangster
keyword	fbi agent
keyword	woods
keyword	restaurant
keyword	beaten to death
keyword	letter
keyword	fbi chief
keyword	gun held to throat
keyword	farm
keyword	villain arrested
keyword	gun battle
keyword	punched in the gut
keyword	watching a movie
keyword	ethics
keyword	singing
keyword	hit with a rifle butt
keyword	repeating rifle
keyword	bank robbery
keyword	theatre audience
keyword	pistol
keyword	escape from jail
keyword	no opening credits
keyword	pistol whip
keyword	tears
keyword	police station
keyword	car accident
keyword	dying words
keyword	fake gun
keyword	crying
keyword	villain played by lead actor
keyword	escape
keyword	train
keyword	wooden gun
keyword	shot in the leg
keyword	submachine gun
keyword	indiana
keyword	violence
keyword	cigarette case
keyword	shot through a door
keyword	hat
keyword	policeman
keyword	apartment
keyword	prison break
keyword	love at first sight
keyword	tied to a tree
keyword	evil man
keyword	job promotion
keyword	surveillance
keyword	cigar smoking
keyword	french
keyword	camera
keyword	love interest
keyword	cafe
keyword	corpse
keyword	no title at beginning
keyword	what happened to epilogue
keyword	hospital
keyword	radio news
keyword	handcuffs
keyword	prison guard
keyword	michigan
keyword	court
keyword	race track
keyword	reference to james cagney
keyword	sheriff
keyword	manitowish waters wisconsin
keyword	newsreel
keyword	bookie
keyword	reference to lowell thomas
keyword	african american
keyword	friendship
keyword	kitchen
keyword	dangerous criminal
keyword	gun
keyword	suicide
keyword	kissing while having sex
keyword	radio
keyword	gunfight
keyword	opening action scene
keyword	bag of money
keyword	riding on a running board
keyword	telephone call
keyword	shooting
keyword	murder of an innocent person
keyword	planning robbery
keyword	frank nitti
keyword	singing in a car
keyword	drunkenness
keyword	farmhouse
keyword	head wound
keyword	slow motion scene
keyword	congressional hearing
keyword	dancer
keyword	ohio
keyword	gang violence
keyword	apple orchard
keyword	hotel fight
keyword	betrayal
keyword	getaway car
keyword	face slap
keyword	arm wound
keyword	wound
keyword	coat check girl
keyword	tough guy
keyword	woman beater
keyword	money
keyword	death
keyword	prison escape
keyword	car
keyword	train station
keyword	ambush
keyword	hostage
keyword	nominee indiana
keyword	striped prison uniform
keyword	stakeout
keyword	convict
keyword	first date
keyword	jail
keyword	red dress
keyword	doctor
keyword	crime epic
keyword	michigan city indiana
keyword	shot in the stomach
keyword	kidnapping
keyword	photographer
keyword	sunglasses
keyword	pay phone
keyword	prison
keyword	band
keyword	shot to death
keyword	betting
keyword	main character shot
keyword	blood on shirt
keyword	shot in the shoulder
keyword	binoculars
keyword	tommy gun
keyword	alleyway
keyword	sewing
keyword	tucson arizona
keyword	celebrity criminal
keyword	money laundering
keyword	black american
keyword	blood splatter
keyword	shaving
keyword	chase
keyword	kiss
keyword	manacles
keyword	bathtub
keyword	safe house
keyword	elevator
keyword	carjacking
keyword	newsreel cameraman
keyword	hideout
keyword	police car
keyword	shot through a window
keyword	killing spree
keyword	shot in the head
keyword	shotgun
keyword	tied to a chair
keyword	sex scene
keyword	murder of a police officer
keyword	bar
keyword	corrupt lawyer
keyword	public enemy number one
keyword	mugshot
keyword	italian american
keyword	undressing
keyword	final showdown
keyword	police brutality
keyword	song
keyword	pursuit
keyword	shoulder wound
keyword	street shootout
keyword	soldier
keyword	movie theater
keyword	airplane
keyword	shot in the arm
keyword	chicago illinois
keyword	alvin karpis
keyword	beating
keyword	little bohemia wisconsin
keyword	drink
keyword	manitowish wisconsin
keyword	nightclub
keyword	media coverage
keyword	guard tower
keyword	scar
keyword	dying
keyword	lawyer
keyword	hotel
keyword	wisconsin
keyword	shot in the back
keyword	handcuffed woman
keyword	cigarette smoking
keyword	neo western
keyword	semiautomatic rifle
keyword	sex
keyword	bank heist
keyword	indiana state penitentiary
keyword	criminal
keyword	menominie wisconsin
keyword	boyfriend girlfriend relationship
keyword	informant
keyword	jumping through a window
keyword	south dakota
keyword	camera focus on female butt
keyword	escape from prison
keyword	police officer
keyword	on the run
keyword	railway station
keyword	rifle
keyword	main character dies
keyword	horse race
keyword	press conference
keyword	movie theatre
keyword	baseball game on radio
keyword	murder
keyword	blood
keyword	kicking in a door
keyword	drinking
keyword	reference to clark gable
keyword	cop
keyword	morality
keyword	photograph
keyword	foot pursuit
keyword	junior g man
keyword	shot in the face
keyword	falling down stairs
keyword	handgun
keyword	shot in the chest
keyword	arrest
keyword	surgery
keyword	held at gunpoint
keyword	stoplight
keyword	sewing machine
keyword	handcuffed to a chair
keyword	impersonating a police officer
keyword	police shootout
keyword	neo noir
keyword	card playing
keyword	shot in the side
keyword	dance
keyword	senate hearing
keyword	bank vault
keyword	food
keyword	bath
keyword	disguise
keyword	gun smuggling
keyword	flare
keyword	punched in the face
keyword	machine gun
keyword	deception
keyword	lodge
keyword	judge
keyword	safe
keyword	shackles
keyword	singer
keyword	eating
keyword	stealing a car
keyword	pocket watch
keyword	phone interception
keyword	dancing
keyword	shootout
keyword	g man
keyword	motorcycle
keyword	thrown from a car
keyword	car chase
keyword	death of friend
keyword	based on book
keyword	surprise ending
cast	James Russo	Walter Dietrich
cast	David Wenham	Harry 'Pete' Pierpont
cast	Christian Stolte	Charles Makley
cast	Jason Clarke	'Red' Hamilton
cast	Johnny Depp	John Dillinger
cast	John Judd	Turnkey
cast	Stephen Dorff	Homer Van Meter
cast	Michael Vieau	Ed Shouse
cast	John Kishline	Guard Dainard
cast	Wesley Walker	Jim Leslie
cast	John Scherp	Earl Adams
cast	Elena Kenney	Viola Norris
cast	William Nero Jr.	Toddler on Farm
cast	Channing Tatum	Pretty Boy Floyd
cast	Christian Bale	Melvin Purvis
cast	Rory Cochrane	Agent Carter Baum
cast	Madison Dirks	Agent Warren Barton
cast	Len Bajenski	Police Chief Fultz
cast	Adam Clark	Sport
cast	Carey Mulligan	Carol Slayman
cast	Andrzej Krukowski	Oscar Lieboldt
cast	Casey Siemaszko	Harry Berman
cast	John Michael Bolger	Martin Zarkovich
cast	Branka Katic	Anna Sage
cast	Peter Defaria	Grover Weyland
cast	Jonathan Macchi	Tellers
cast	Jeff Shannon	Angry Cop
cast	Michael Sassone	Farmer
cast	Emilie de Ravin	Barbara Patzke
cast	Brian Connelly	Officer Chester Boyard
cast	Ed Bruce	Senator McKellar
cast	Billy Crudup	J. Edgar Hoover
cast	Geoffrey Cantor	Harry Suydam
cast	Chandler Williams	Clyde Tolson
cast	B. Hollingsworth	Hoover Reporter #1
cast	David Paul Innes	Hoover Reporter #2
cast	Joe Carlson	Hoover Reporter #3
cast	Ben Mac Brown	Hoover Reporter #4
cast	Marion Cotillard	Billie Frechette
cast	Giovanni Ribisi	Alvin Karpis
cast	Diana Krall	Torch Singer
cast	Duane Sharp	Doorman at Gold Coast
cast	Domenick Lombardozzi	Gilbert Catena
cast	Bill Camp	Frank Nitti
cast	John Ortiz	Phil D'Andrea
cast	Richard Short	Agent Sam Cowley
cast	Randy Ryan	Agent Julius Rice
cast	Shawn Hatosy	Agent John Madala
cast	Kurt Naebig	Agent William Rorer
cast	John Hoogenakker	Agent Hugh Clegg
cast	Adam Mucci	Agent Harold Reinecke
cast	Rebecca Spence	Doris Rogers
cast	Danni Simon	May Minczeles
cast	Don Harvey	Customer at Steuben Club
cast	Shanyn Leigh	Helen Gillis
cast	Stephen Graham	Baby Face Nelson
cast	Spencer Garrett	Tommy Carroll
cast	Stephen Lang	Charles Winstead
cast	Don Frye	Clarence Hurt
cast	Matt Craven	Gerry Campbell
cast	Laurence Mason	Porter at Union Station
cast	Randy Steinmeyer	Cop Eyman
cast	Kris Wolff	Deputy
cast	Lili Taylor	Sheriff Lillian Holley
cast	Donald G. Asher	Reporter #1
cast	Andrew Steele	Reporter #2
cast	Philip M. Potempa	Reporter #3
cast	Brian McConkey	Photographer
cast	Alan Wilder	Robert Estill
cast	David Warshofsky	Warden Baker
cast	Peter Gerety	Louis Piquett
cast	Michael Bentt	Herbert Youngblood
cast	John Lister	Judge Murray
cast	Jim Carrane	Sam Cahoon
cast	Joseph Mazurk	Guard Bryant
cast	John Fenner Mays	Deputy Blunk
cast	Rick Uecker	Edward Saager
cast	Craig Spidle	Reporter
cast	Jason T. Arnold	Other Jr. G-Man
cast	Andrew Blair	Other Jr. G-Man
cast	Mark Vallarta	Harry Berg
cast	Daniel Maldonado	Jacob Solomon
cast	Sean Rosales	Joe Pawlowski
cast	Stephen Spencer	Emil Wanatka
cast	Patrick Zielinski	Doctor
cast	Gareth Saxe	Agent Ray Suran
cast	Guy Van Swearingen	Agent Ralph Brown
cast	Jeff Still	Jimmy Probasco
cast	Lance Baker	Freddie Barker
cast	Steve Key	Doc Barker
cast	Leelee Sobieski	Polly Hamilton
cast	Gerald Goff	Captain O'Neill
cast	David Carde	Special Agent
cast	Aaron Roman Weiner	Special Agent
cast	Keith Kupferer	Agent Sopsic
cast	Turk Muller	Other East Chicago Cop
cast	Tim Grimm	Other East Chicago Cop
cast	Martie Sanders	Irene the Ticket Taker
cast	Robyn LeAnn Scott	Ella Natasky
cast	David John Adamson	Bank President #3
cast	Laura Atwood	Mother of Three Children
cast	Mike Bach	Prisoner
cast	Jennifer Badger	Red's Hostage
cast	Britt Barrett	Blonde Floozy
cast	Tommy Bartlett	Gold Coast Patron
cast	Matthew Bender	Disturbed Club Patron
cast	Darlene Benigno	Theatre Patron
cast	Stuart Berberich	Prisoner in Chain Gang
cast	Ewan Bourne	Bank Patron
cast	Suzy Brack	Biograph Theater Couple
cast	Ali Bunting	Elegant Blonde
cast	Dale Caba	Biograph Theatre Patron
cast	Michael Patrick Carmody	National Guard
cast	Quetta Carpenter	Secretary
cast	Kelli Clevenger	Pedestrian
cast	Mike Coale	Pedestrian at Shootout
cast	Eric Cooper	Prisoner
cast	David Coupe	Ballroom Patron
cast	Julie Crylen	Working Girl
cast	James Currie	Press
cast	Shaun Daley	FBI Agent
cast	Tommy Dallace	Machine Gun Kelly
cast	Alan Deutsch	Biograph Theater Patron
cast	Joe DeVito	Convict
cast	Joe Drilling	Reporter
