year	1996
imdb score	7.5
meta score	61
genre	Crime
genre	Drama
genre	Thriller
keyword	money
keyword	mafia
keyword	lesbian
keyword	plumber
keyword	gangster
keyword	neighbor
keyword	mob boss
keyword	apartment
keyword	broken bottle
keyword	black leather jacket
keyword	paint
keyword	bare breasts
keyword	multiple ear piercings
keyword	italian american
keyword	heartbeat
keyword	lesbianism
keyword	female protagonist
keyword	fingering
keyword	neo noir
keyword	face slap
keyword	apartment building
keyword	severed finger
keyword	blender
keyword	anger
keyword	labrys
keyword	carried on shoulders
keyword	drinking from the bottle
keyword	on the run
keyword	switch
keyword	splashing water on one's face
keyword	woman smoker
keyword	female frontal nudity
keyword	prostitute
keyword	pipe wrench
keyword	shot in the leg
keyword	hanggun
keyword	brutality
keyword	danger
keyword	breasts
keyword	evil man
keyword	beating
keyword	butch femme couple
keyword	money counter
keyword	crucifix pendant
keyword	chicago illinois
keyword	elevator
keyword	woman wearing mens underwear
keyword	briefcase
keyword	leg spreading
keyword	female criminal
keyword	beer
keyword	revolver
keyword	police
keyword	spilled paint
keyword	bare chested male
keyword	flirting
keyword	noise
keyword	bisexual
keyword	tied up
keyword	gun held to head
keyword	ineffective police
keyword	pretending clumsiness
keyword	police badge
keyword	hard of hearing
keyword	murder
keyword	lock pick
keyword	man punching a woman
keyword	tattoo
keyword	shot to death
keyword	menace
keyword	robbery
keyword	nude
keyword	door chain
keyword	finger sucking
keyword	bisexuality
keyword	skylight
keyword	threat
keyword	urination
keyword	finger cut off
keyword	plugged drain
keyword	extreme close up
keyword	makeup
keyword	police car
keyword	femme fatale
keyword	fedora
keyword	iron
keyword	glass block wall
keyword	plumbing
keyword	siren
keyword	kicked in the face
keyword	bathroom
keyword	bound and gagged
keyword	red dress
keyword	bucket
keyword	oriental rug
keyword	revive unconscious person
keyword	moll
keyword	female sucking on female's finger
keyword	shot in the chest
keyword	passionate kiss
keyword	hundred dollar bill
keyword	double cross
keyword	kicking a corpse
keyword	blood
keyword	no panties
keyword	cruelty
keyword	scotch
keyword	scam
keyword	running up stairs
keyword	wad of money
keyword	torture
keyword	sadism
keyword	nude girl
keyword	face in toilet
keyword	flashback
keyword	living room
keyword	female in shower
keyword	police officer
keyword	tattoo on breast
keyword	lingerie slip
keyword	topless female nudity
keyword	overhead camera shot
keyword	dust pan
keyword	scantily clad female
keyword	black nail polish
keyword	stalling
keyword	chevrolet pickup truck
keyword	jew's harp
keyword	panties
keyword	whispering
keyword	lust
keyword	leather jacket
keyword	punching a hole in the wall
keyword	wrath
keyword	nudity
keyword	punched in the face
keyword	hand under someone's skirt
keyword	shot multiple times
keyword	crime boss
keyword	sex
keyword	moving furniture
keyword	closet
keyword	embezzler
keyword	rage
keyword	coffee
keyword	lost earring down the drain
keyword	painting
keyword	wall
keyword	lesbian love
keyword	gun
keyword	hairy chest
keyword	girl in panties
keyword	strangle
keyword	bar
keyword	paintbrush
keyword	violence
keyword	plumber's snake
keyword	stolen money
keyword	criminal
keyword	ex convict
keyword	finger slicing
keyword	lesbian kiss
keyword	cleavage
keyword	shower
keyword	camera follows phone signal
keyword	death
keyword	lesbian sex
keyword	door bell
keyword	psycho thriller
keyword	garden shears
keyword	room
keyword	telephone call
keyword	bathtub
keyword	telephone
keyword	van
keyword	dead man
keyword	suspense
keyword	globe light
keyword	tidy whitey
keyword	bmw
keyword	automatic gate
keyword	female nudity
keyword	shot in the stomach
keyword	seduction
keyword	suitcase full of money
keyword	long take
keyword	shooting
keyword	adulterous wife
keyword	tanqueray and tonic
keyword	blood spatter
keyword	independent film
keyword	
cast	Jennifer Tilly	Violet
cast	Gina Gershon	Corky
cast	Joe Pantoliano	Caesar
cast	John P. Ryan	Micky Malnato
cast	Christopher Meloni	Johnnie Marzzone
cast	Richard C. Sarafian	Gino Marzzone
cast	Mary Mara	Sue, Bartender
cast	Susie Bright	Jesse
cast	Margaret Smith	Woman Cop
cast	Barry Kivel	Shelly
cast	Peter Spellos	Lou
cast	Ivan Kane	Cop #1
cast	Kevin Michael Richardson	Cop #2
cast	Gene Borkan	Roy
