year	2005
imdb score	8.3
meta score	70
genre	Action
genre	Adventure
genre	Crime
genre	Drama
keyword	gotham
keyword	fight
keyword	fear
keyword	murder
keyword	organized crime
keyword	ninja
keyword	cave
keyword	scarecrow
keyword	training
keyword	detective
keyword	mentor
keyword	bat
keyword	mansion
keyword	mafia
keyword	deception
keyword	revenge
keyword	butler
keyword	gadget
keyword	party
keyword	anti hero
keyword	killing spree
keyword	gadget car
keyword	split personality
keyword	hand to hand combat
keyword	fistfight
keyword	burning building
keyword	nonlinear timeline
keyword	ninja army
keyword	district attorney
keyword	1990s
keyword	sawed off shotgun
keyword	armored car
keyword	swat team
keyword	pearl necklace
keyword	grand piano
keyword	head butt
keyword	helicopter
keyword	snow
keyword	fire
keyword	aerial shot
keyword	orphan
keyword	tough guy
keyword	mask
keyword	female lawyer
keyword	billionaire
keyword	mountaintop monastery
keyword	birthday
keyword	warrior
keyword	guilt
keyword	birthday party
keyword	title at the end
keyword	eurocopter as350 squirrel
keyword	himalayas
keyword	gasoline
keyword	shot in the chest
keyword	machine gun
keyword	dark past
keyword	mountain
keyword	one against many
keyword	costumed hero
keyword	fictional city
keyword	lawyer
keyword	cult film
keyword	character repeating someone else's dialogue
keyword	stylized violence
keyword	monastery
keyword	gasoline can
keyword	superhero
keyword	body armor
keyword	mafia boss
keyword	disarming someone
keyword	sack mask
keyword	double barreled shotgun
keyword	mortar and pestal
keyword	man with glasses
keyword	disguise
keyword	mugging
keyword	dark hero
keyword	martial arts
keyword	husband wife relationship
keyword	evil doctor
keyword	murder of family
keyword	homelessness
keyword	action hero
keyword	raining
keyword	drug smuggling
keyword	lifting a female into the air
keyword	terrorist plot
keyword	recurring dream
keyword	secret society
keyword	dc comics
keyword	broken leg
keyword	push ups
keyword	singing happy birthday
keyword	courtroom
keyword	frozen river
keyword	shotgun
keyword	poison
keyword	neo noir
keyword	chase
keyword	umbrella
keyword	prison guard
keyword	prison
keyword	shot in the back
keyword	gadgetry
keyword	gangster
keyword	parking garage
keyword	race against time
keyword	good versus evil
keyword	microwave generator
keyword	one man army
keyword	drawbridge
keyword	limousine
keyword	secret identity
keyword	costume
keyword	crushed to death
keyword	attempted rape
keyword	crime fighter
keyword	water contamination
keyword	super villain
