year	1994
imdb score	8.7
meta score	64
genre	Crime
genre	Drama
genre	Thriller
keyword	girl
keyword	drugs
keyword	revenge
keyword	hitman
keyword	apartment
keyword	plant
keyword	love
keyword	crooked cop
keyword	neighbor
keyword	italian
keyword	murder
keyword	new york city
keyword	friendship
keyword	assassin
keyword	italian immigrant
keyword	potted plant
keyword	world trade center manhattan new york city
keyword	love
keyword	riding a subway
keyword	self discovery
keyword	sexual attraction
keyword	murder of a police officer
keyword	sniper
keyword	desire
keyword	domestic violence
keyword	redemption
keyword	paint bullet
keyword	drug dealing
keyword	sexual desire
keyword	exercising to a video
keyword	fire axe
keyword	reference to madonna
keyword	exploding car
keyword	subjective camera
keyword	men's bathroom
keyword	exploding body
keyword	hotel
keyword	rack focus
keyword	scene of the crime
keyword	seeing brother murdered
keyword	bead curtain
keyword	metal detector
keyword	sit up
keyword	bolt cutter
keyword	italian american
keyword	birthday party
keyword	drug addiction
keyword	telephoto lens
keyword	contract killer
keyword	manhattan new york city
keyword	child abuse
keyword	macguffin
keyword	reference to mozart
keyword	central park manhattan new york city
keyword	shootout
keyword	reference to beethoven
keyword	jogger
keyword	reference to frédéric chopin
keyword	child with a gun
keyword	cult film
keyword	fall to death
keyword	chewing gum
keyword	happy birthday to you
keyword	close up of eyes
keyword	blood on camera lens
keyword	milk
keyword	attraction
keyword	apartment building
keyword	cartoon on tv
keyword	older man young girl relationship
keyword	secret knock
keyword	explosion
keyword	reference to ludwig von beethoven
keyword	sprinkler system
keyword	solitude
keyword	woman in a bath
keyword	crime scene
keyword	angst
keyword	girl crying
keyword	zippo lighter
keyword	shooting a lock open
keyword	searching an apartment
keyword	reference to wolfgang amadeus mozart
keyword	stuffed animal
keyword	reference to thelma and louise
keyword	hand puppet
keyword	child in peril
keyword	smelling someone
keyword	splashed with water
keyword	man wearing spectacles
keyword	child swearing
keyword	close up of hands
keyword	child smoking cigarette
keyword	tragic event
keyword	pump action shotgun
keyword	weapon
keyword	bathtub
keyword	shot in the shoulder
keyword	racial slur
keyword	reference to john wayne
keyword	disguise
keyword	police corruption
keyword	shot in the chest
keyword	teenage girl
keyword	accidental killing
keyword	looking through a peephole
keyword	murder of a child
keyword	running for your life
keyword	shot in the forehead
keyword	reference to brahms
keyword	father figure
keyword	pack of money
keyword	loner
keyword	violence
keyword	loading a gun
keyword	organized crime
keyword	nude woman murdered
keyword	crime scene investigation
keyword	shot multiple times
keyword	neck breaking
keyword	tear gas
keyword	police tape
keyword	dreadlocks
keyword	gun in mouth
keyword	psycho cop
keyword	allegory
keyword	shot to death
keyword	psychotic
keyword	rocket propelled grenade
keyword	axe
keyword	shield
keyword	helium balloon
keyword	marilyn monroe impersonator
keyword	thieves falling out
keyword	gene kelly impersonation
keyword	apprentice
keyword	drug enforcement
keyword	machine gun
keyword	gas mask
keyword	corrupt cop
keyword	cocaine
keyword	money roll
keyword	glass of milk
keyword	uncontrollable laughter
keyword	champagne
keyword	reference to bonnie and clyde
keyword	hiding place
keyword	knife held to throat
keyword	bullet wound
keyword	sniper rifle
keyword	russian roulette
keyword	arthouse action
keyword	bubble bath
keyword	chalk outline
keyword	shot in the head
keyword	mafia
keyword	madonna impression
keyword	john wayne impersonation
keyword	flashback
keyword	close up of mouth
keyword	falling from height
keyword	broken neck
keyword	child smoking
keyword	wrapped in a bedsheet
keyword	live target practice
keyword	puppet
keyword	dead body in bathtub
keyword	reference to mickey mouse
keyword	restaurant
keyword	black comedy
keyword	f word
keyword	loss of family
keyword	lasersight
keyword	shotgun
keyword	death of brother
keyword	roosevelt island tram
keyword	death
keyword	reference to johannes brahms
keyword	protection
keyword	juvenile delinquency
keyword	chugging a drink
keyword	dea agent
keyword	sit ups
keyword	reference to marilyn monroe
keyword	murder of brother
keyword	little italy manhattan new york city
keyword	assembling gun
keyword	crush
keyword	air duct
keyword	shower
keyword	child uses gun
keyword	blood spatter
keyword	shooting through a door
keyword	hanging
keyword	italian restaurant
keyword	precocious child
keyword	swat team
keyword	tragic
keyword	uzi
keyword	black humor
keyword	simple man
keyword	shot in the back
keyword	spit in the face
keyword	role playing
keyword	murder of family
keyword	stairwell
keyword	restroom
keyword	rifle site
keyword	government agent
keyword	charlie chaplin impersonator
keyword	jogging
keyword	assassination
keyword	point of view
keyword	tear on cheek
keyword	death of protagonist
keyword	one word title
keyword	character's point of view camera shot
keyword	illiteracy
keyword	reference to clint eastwood
keyword	arsenal
keyword	neo noir
keyword	hundred dollar bill
keyword	bodyguard
keyword	grenade
keyword	movie theatre
keyword	rooftop
keyword	tragedy
keyword	impersonating a dea agent
keyword	housekeeping
keyword	eviction
keyword	desperation
keyword	critically bashed
keyword	throat slitting
keyword	human bomb
keyword	blood splatter
keyword	garrote
keyword	dirty cop
keyword	reference to socrates
keyword	death of friend
keyword	independent film
keyword	title spoken by character
keyword	character name in title
cast	Jean Reno	Léon
cast	Gary Oldman	Stansfield
cast	Natalie Portman	Mathilda
cast	Danny Aiello	Tony
cast	Peter Appel	Malky
cast	Willi One Blood	1St Stansfield Man
cast	Don Creech	2nd Stansfield man
cast	Keith A. Glascoe	3rd Stansfield man
cast	Randolph Scott	4th Stansfield man
cast	Michael Badalucco	Mathilda's Father
cast	Ellen Greene	Mathilda's Mother
cast	Elizabeth Regen	Mathilda's Sister
cast	Carl J. Matusovich	Mathilda's Brother
cast	Frank Senger	Fatman
cast	Lucius Wyatt Cherokee	Tonto
cast	Eric Challier	Bodyguard Chief
cast	Luc Bernard	Mickey
cast	Maïwenn	Blond Babe
cast	Jessie Keosian	Old Lady
cast	George Martin	Receptionist
cast	Abdul Hassan Sharif	Mathilda's Taxi driver
cast	Stuart Rudin	Leon's Taxi driver
cast	Kent Broadhurst	1st Policeman
cast	Tommy Hollis	2nd Policeman
cast	Peter Linari	1st Security man
cast	Johnny Limo	2nd Security man
cast	Danny Peled	Kid's Leader
