year	1999
imdb score	7.3
meta score	72
genre	Comedy
genre	Crime
genre	Thriller
keyword	drugs
keyword	drug deal
keyword	christmas
keyword	sex
keyword	strip club
keyword	drug dealer
keyword	rave
keyword	police sting
keyword	high
keyword	las vegas nevada
keyword	bad trip
keyword	racial slur
keyword	hallucinogenic drug
keyword	sex on stairs
keyword	bong
keyword	threeway sex
keyword	body in trunk
keyword	reference to family circus
keyword	smoking marijuana
keyword	fire
keyword	rave culture
keyword	threesome
keyword	machismo
keyword	dancing
keyword	nonlinear timeline
keyword	laughing
keyword	marijuana
keyword	glass pipe
keyword	female nudity
keyword	actor
keyword	gay actor
keyword	pills
keyword	dui
keyword	vomit
keyword	striptease
keyword	male rear nudity
keyword	techno music
keyword	hit by a car
keyword	punched in the face
keyword	rave party
keyword	revenge
keyword	supermarket
keyword	gay slur
keyword	undercover cop
keyword	acid trip
keyword	gun
keyword	homosexual
keyword	hit and run
keyword	male nudity
keyword	pill box
keyword	director also cinematographer
keyword	topless female nudity
keyword	closeted gay man
keyword	briefs
keyword	pyramid scheme
keyword	wedding
keyword	drunkenness
keyword	gay
keyword	class differences
keyword	pistol
keyword	raver
keyword	sexual humor
keyword	paranoia
keyword	hallucination
keyword	bisexual
keyword	ensemble cast
keyword	shot in the arm
keyword	cat
keyword	night
keyword	pusher
keyword	self inflicted gunshot wound
keyword	drug dealing
keyword	clubwear
keyword	techno rave
keyword	male full back nudity
keyword	police
keyword	soft focus
keyword	dope sick
keyword	ecstasy
keyword	drug abuse
keyword	shoplifting
keyword	boxer shorts
keyword	macarena
keyword	teenage boy
keyword	studio logo segues into film
keyword	black comedy
keyword	father son relationship
keyword	car crash
keyword	cigarette smoking
keyword	multiple perspectives
keyword	male underwear
keyword	bare chested male
keyword	joint
keyword	smoking
keyword	ecstasy pill
keyword	teenage girl
keyword	gay relationship
keyword	pill popping
keyword	character's point of view camera shot
keyword	three way sex
keyword	wiretapping
keyword	multiple storyline
keyword	los angeles california
keyword	bisexual man
keyword	stoned
keyword	pillbox
keyword	trance
keyword	telepathy
keyword	teenager
keyword	male male kiss
keyword	house party
keyword	trance inducing drug
keyword	hard house music
keyword	raised middle finger
keyword	chase
keyword	bouncer
keyword	british accent
keyword	minimum wage
keyword	drug use
keyword	ferrari
keyword	clubbing
keyword	held at gunpoint
keyword	club music
keyword	lap dancing
keyword	reference to chiang kai shek
keyword	teen drug use
keyword	gay couple
keyword	cult film
keyword	lap dance
keyword	flashback
keyword	house music
keyword	xtc
keyword	fantasy sequence
keyword	multiple time frames
keyword	one word title
keyword	teenager
keyword	blood
keyword	police car siren
keyword	character repeating someone else's dialogue
keyword	stripper
keyword	bullet wound
keyword	episodic structure
keyword	sex talk
keyword	sting operation
keyword	marijuana joint
keyword	ex boyfriend
keyword	gay kiss
keyword	black humor
keyword	male to male kiss
keyword	bisexual male
keyword	scam
keyword	clubber
keyword	trance music
keyword	drug trip
keyword	car chase
keyword	marijuana pipe
keyword	drug pusher
keyword	pipe
keyword	casino
keyword	santa hat
keyword	techno
keyword	pill bottle
keyword	thong
keyword	pot smoking
keyword	female rear nudity
keyword	independent film
keyword	title spoken by character
keyword	
cast	Katie Holmes	Claire Montgomery
cast	Sarah Polley	Ronna Martin
cast	Suzanne Krull	Stringy Haired Woman
cast	Desmond Askew	Simon Baines
cast	Nathan Bexton	Mannie
cast	Robert Peters	Switterman
cast	Scott Wolf	Adam
cast	Jay Mohr	Zack
cast	Timothy Olyphant	Todd Gaines
cast	Jodi Bianca Wise	Ballerina Girl
cast	William Fichtner	Burke
cast	Rita Bland	Dancing Register Woman
cast	Tony Denman	Track Suit Guy
cast	Scott Hass	Raver Dude
cast	Natasha Melnick	Anorexic Girl
cast	Manu Intiraymi	Skate Punk Guy
cast	Josh Paddock	Spider Marine
cast	Taye Diggs	Marcus
cast	Breckin Meyer	Tiny
cast	James Duval	Singh
cast	Courtland Mead	Boy
cast	Katharine Towne	Becky
cast	Marisa Johnston	Rebecca
cast	Ken Kupstis	Sports Car Man
cast	Nikki Fritz	Noelle
cast	Tane McClure	Holly
cast	Jimmy Shubert	Victor Jr.
cast	J.E. Freeman	Victor Sr.
cast	Jay Paulson	Loop
cast	Jane Krakowski	Irene
cast	Melissa McCarthy	Sandra
cast	Shann Beeman	Jimmy
cast	Willie Amakye	Waiter
cast	Princess Leah Lucky Buttons	Alley Cat
cast	Chris Biorn	Simon Baines / Desmond Askew
cast	Emmy Collins	Longhair in Supermarket
cast	Sean Everett	Shooting Bartender
cast	Walter Ludwig	Strip Club Patron
cast	Bob Pepper	BlackJack & Slot Player
cast	Telly Savalas	Himself
cast	Mark Sharp	Police Officer
cast	Bill Swann	Elevator Man
cast	J. Karen Thomas	Nurse
