year	1993
imdb score	6.2
meta score	N/A
genre	Comedy
genre	Sci-Fi
keyword	freak
keyword	mutant
keyword	reverse footage
keyword	flatulence
keyword	cyclops
keyword	knife fight
keyword	wrestling
keyword	decapitation
keyword	disembodied head
keyword	stop motion
keyword	sideshow
keyword	skeleton
keyword	redneck
keyword	switchblade
keyword	wheelchair
keyword	independent film
cast	Brooke Shields	Skye Daley
cast	William Sadler	Dick Brian
cast	Eduardo Ricard	George Ramirez #1
cast	Henry Carbo	George Ramirez #2
cast	Deep Roy	George Ramirez #3
cast	Mihaly 'Michu' Meszaros	George Ramirez #3
cast	Brian Brophy	Kevin
cast	Michael Stoyanov	Ernie
cast	Morgan Fairchild	Stewardess
cast	Alex Zuckerman	Stuey Gluck
cast	Megan Ward	Julie
cast	Randy Quaid	Elijah C. Skuggs
cast	Jaime Cardriche	Toad
cast	Nicholas Cohn	Bob Vila Look-A-Like
cast	Derek McGrath	Worm
cast	Jeff Kahn	Nosey
cast	John Hawkes	Cowboy
cast	Mr. T	The Bearded Lady
cast	Karyn Malchus	Sockhead
cast	Lee Arenberg	The Eternal Flame
cast	Patti Tippo	Rosie the Pinhead
cast	Tim Burns	Frogman
cast	Bobcat Goldthwait	Sockhead as Tourist / Sockhead
cast	Don Stark	Editor
cast	Arturo Gil	Clown
cast	Alex Winter	Ricky Coogan
cast	Tom Stern	Man #2 / Milkman
cast	Gibby Haynes	Cheese Wart
cast	Pamela Mant	Nun
cast	Joe Baker	Prof. Nigel Crump
cast	L.S. Kruse	Peasant Woman #1
cast	Marilyn Garcia	Peasant Woman #2
cast	Rick Le Clair	Screaming Hippie
cast	Georgina Valdez	Screaming Woman
cast	Calvert DeForest	Larry 'Bud' Melman
cast	Michael Gilden	Eye
cast	Joseph S. Griffo	N. Eye
cast	Jack Yates	Security Guy
cast	Ray Baker	Bill Blazer
cast	J.D. Silvester	Biker
cast	Jon M. Chu	Giant Stuey Monster
cast	Vincent Hammond	Giant Rick Monster
cast	David Bowe	EES Assistant
cast	Chuck Bulot	FBI Chief
cast	David Roberson	FBI Guy
cast	J.B. Rogers	Another FBI Guy
cast	Sean Clark	Popcorn Biker
cast	Keanu Reeves	Ortiz the Dog Boy
