year	1998
imdb score	7.8
meta score	66
genre	Mystery
genre	Sci-Fi
keyword	memory
keyword	murder
keyword	hotel
keyword	soul
keyword	sleep
keyword	night
keyword	hermetic world
keyword	flashback
keyword	male in a bathtub
keyword	animated billboard
keyword	love
keyword	billboard
keyword	double cross
keyword	alien abduction
keyword	apartment 614
keyword	old man
keyword	implanted memory
keyword	mouse in a maze
keyword	postcard
keyword	running down stairs
keyword	amnesia
keyword	test tube
keyword	barber shop
keyword	false memory
keyword	dream reality
keyword	virtuality
keyword	bead curtain
keyword	1940s
keyword	chase
keyword	swinging light
keyword	split head
keyword	hit by a train
keyword	urban gothic
keyword	falling through the floor
keyword	dystopia
keyword	throat cut
keyword	close up of eyes
keyword	asphyxiation in space
keyword	knocking a hole in a wall
keyword	alternate reality
keyword	camera shot of feet
keyword	running from police
keyword	blood
keyword	pocket watch
keyword	time stop
keyword	subway
keyword	brain in a vat
keyword	tech noir
keyword	spiral
keyword	pier
keyword	bare breasts
keyword	newsstand
keyword	haunted by the past
keyword	fishbowl
keyword	waking up someone
keyword	burn scar
keyword	candelabra
keyword	urban setting
keyword	police detective
keyword	voice over narration
keyword	introducing one's self
keyword	injection into brain
keyword	midnight
keyword	simulated reality
keyword	alien
keyword	virtual reality
keyword	alternative reality
keyword	deep sleep
keyword	architecture
keyword	mind over matter
keyword	passionate kiss
keyword	exploding building
keyword	female nudity
keyword	cyberpunk
keyword	prostitute
keyword	neo noir
keyword	female singer
keyword	subconscious
keyword	sledge hammer
keyword	rowboat
keyword	swimming pool
keyword	produced by director
keyword	applying lipstick
keyword	cafe
keyword	mindbender
keyword	snowglobe
keyword	interrogation
keyword	identity
keyword	zero gravity
keyword	box office flop
keyword	guilt
keyword	automat
keyword	rescue
keyword	symbolism
keyword	playing accordian
keyword	individuality
keyword	business card
keyword	waking up
keyword	man in a wheelchair
keyword	male nudity
keyword	fight
keyword	dream
keyword	nightclub
keyword	written by director
keyword	beach
keyword	time lapse photography
keyword	psychiatrist
keyword	bar
keyword	uncle
keyword	stairwell
keyword	fire escape
keyword	syringe
keyword	bathtub
keyword	death
keyword	deja vu
keyword	subterranean
keyword	key ring
keyword	serial killer
keyword	binocular microscope
keyword	stabbed in the forehead
keyword	goldfish
keyword	deception
keyword	marriage
keyword	wallet
keyword	newspaper clipping
keyword	hypodermic needle
keyword	water
keyword	future
keyword	german expressionism
keyword	suicide
keyword	experiment
keyword	false accusation
keyword	levitation
keyword	opposing energy beams
keyword	dying race
keyword	express train
keyword	clock
keyword	taxi
keyword	outer space
keyword	future noir
keyword	psychokinesis
keyword	murder of a nude woman
keyword	hand over mouth
keyword	dreamer
keyword	surprise ending
keyword	
cast	Rufus Sewell	John Murdoch
cast	William Hurt	Inspector Frank Bumstead
cast	Kiefer Sutherland	Dr. Daniel P. Schreber
cast	Jennifer Connelly	Emma Murdoch
cast	Richard O'Brien	Mr. Hand
cast	Ian Richardson	Mr. Book
cast	Bruce Spence	Mr. Wall
cast	Colin Friels	Walenski
cast	John Bluthal	Karl Harris
cast	Mitchell Butel	Husselbeck
cast	Melissa George	May
cast	Frank Gallacher	Stromboli
cast	Ritchie Singer	Hotel Manager / Vendor
cast	Justin Monjo	Taxi Driver
cast	Nicholas Bell	Mr. Rain
cast	Satya Gumbert	Mr. Sleep
cast	Noah Gumbert	Mr. Sleep Filming Double
cast	Frederick Miragliotta	Mr. Quick
cast	Peter Sommerfeld	Stranger
cast	Timothy Jones	Stranger
cast	Jeanette Cronin	Stranger
cast	Paul Livingston	Assistant Stranger
cast	Michael Lake	Assistant Stranger
cast	David Wenham	Schreber's Assistant
cast	Alan Cinis	Automat Cop
cast	Bill Highfield	Automat Cop
cast	Terry Bader	Mr. Jeremy Goodwin
cast	Rosemary Traynor	Mrs. Sylvia Goodwin
cast	Edward Grant	Hotel Manager
cast	Maureen O'Shaughnessy	Kate Walenski
cast	Deobia Oparei	Train Passenger
cast	Marques Johnson	Station Master
cast	Doug Scroope	Desk Sergeant
cast	Cinzia Coassin	Waitress
cast	Tyson McCarthy	Murdoch - Age 10
cast	Luke Styles	Murdoch - Teenager
cast	Anthony Kierann	Murdoch's Dad
cast	Laura Keneally	Murdoch's Mum
cast	Natalie Bollard	Naked Woman
cast	Eliot Paton	Matthew Goodwin
cast	Naomi van der Velden	Jane Goodwin
cast	Peter Callan	Taxi Driver
cast	Mark Hedges	Emma's Lover
cast	Darren Gilshenan	Fingerprint Cop
cast	Ray Rizzo	Policeman
cast	Bill Rutherford	Police Officer
cast	Marin Mimica	Hotel Lobby Cop
cast	Anthony Pace	Young Karl Harris
cast	Tony Mosley	Four Piece Band Member
cast	Glenford O. Richards	Four Piece Band Member
cast	Stanley Steer	Four Piece Band Member
cast	Greg Tell	Four Piece Band Member
cast	William Upjohn	Forensics Cop
cast	Anita Kelsey	Emma Murdoch
cast	Marcus Proctor	Imprinted Alien
