year	1989
imdb score	7.6
meta score	66
genre	Action
genre	Thriller
keyword	gotham
keyword	city
keyword	police
keyword	clown
keyword	vigilante
keyword	chemical
keyword	psychotic
keyword	murder
keyword	police commissioner
keyword	revenge
keyword	secret identity
keyword	trauma
keyword	soup
keyword	dressing gown
keyword	tension
keyword	blockbuster
keyword	cathedral
keyword	based on comic book
keyword	urban gothic
keyword	evil clown
keyword	showdown
keyword	chemical plant
keyword	silver tray
keyword	corruption
keyword	on the take
keyword	satire
keyword	searchlight
keyword	chemical factory
keyword	guilt
keyword	damsel in distress
keyword	reference to vogue magazine
keyword	gargoyle
keyword	police car siren
keyword	necklace yanked off
keyword	superhero
keyword	home invasion
keyword	wealthy
keyword	joker card
keyword	1980s
keyword	sword fight
keyword	city mayor
keyword	tragic hero
keyword	photography portfolio
keyword	machine gun
keyword	mask
keyword	gunfight
keyword	dead woman on the floor
keyword	microphone
keyword	talking to the dead
keyword	gambling
keyword	fall to death
keyword	honor
keyword	police file
keyword	laughing
keyword	sex on first date
keyword	money falling through the air
keyword	wearing sunglasses inside
keyword	remake
keyword	fire axe
keyword	watching news on tv
keyword	photograph in newspaper
keyword	balloon
keyword	villain
keyword	cauliflower
keyword	murder on the air
keyword	obsessive love
keyword	dining room
keyword	green paint
keyword	party horn
keyword	masked vigilante
keyword	dark hero
keyword	death of reporter
keyword	set up
keyword	newspaper archive
keyword	newspaper clippings
keyword	beretta
keyword	belfry
keyword	throwing money
keyword	sexy woman
keyword	feet on table
keyword	subjective camera
keyword	mayor
keyword	yelling
keyword	police investigation
keyword	gadget car
keyword	smiling corpse
keyword	murder of parents
keyword	insanity
keyword	katana sword
keyword	church tower
keyword	gadget
keyword	spinning newspaper
keyword	crime fighter
keyword	district attorney
keyword	poison gas
keyword	jujitsu
keyword	famous entrance
keyword	cult director
keyword	red rose
keyword	tragedy
keyword	gatling gun
keyword	heroism
keyword	news report
keyword	city hall
keyword	newspaper headline
keyword	dirty cop
keyword	black comedy
keyword	martial arts
keyword	cult film
