year	2009
imdb score	7.0
meta score	42
genre	Mystery
genre	Thriller
keyword	girl
keyword	troubled marriage
keyword	nun
keyword	orphan
keyword	deaf mute
keyword	little girl
keyword	alcoholism
keyword	snowstorm
keyword	piano teacher
keyword	race against time
keyword	telephone call
keyword	disturbed child
keyword	sleeping child
keyword	blood
keyword	mental torture
keyword	child murderer
keyword	sister sister relationship
keyword	diary
keyword	screaming
keyword	bible
keyword	artist
keyword	hearing aid
keyword	breaking a mirror
keyword	evil child
keyword	suborning a witness
keyword	hospital
keyword	suspense
keyword	psycho killer
keyword	english subtitles in original
keyword	winter time
keyword	connecticut
keyword	tantrum
keyword	estonia
keyword	good versus evil
keyword	neck breaking
keyword	treehouse
keyword	labor
keyword	men's magazine
keyword	father daughter relationship
keyword	dying
keyword	depression
keyword	deceit
keyword	murder
keyword	lip reading
keyword	split personality
keyword	dysfunctional marriage
keyword	adoptive mother adopted daughter relationship
keyword	stabbed in chest
keyword	bedtime story
keyword	sociopath
keyword	self injury
keyword	insanity
keyword	subjective camera
keyword	kitchen knife
keyword	aquarium
keyword	hit with a hammer
keyword	sex in a kitchen
keyword	manipulation
keyword	pushed in front of a vehicle
keyword	chase
keyword	altered version of studio logo
keyword	stabbed to death
keyword	female psychopath
keyword	caught having sex
keyword	basketball
keyword	escaped mental patient
keyword	death of husband
keyword	unsubtitled foreign language
keyword	singing to oneself
keyword	child arsonist
keyword	broken ankle
keyword	ribbon
keyword	mental hospital
keyword	paintball gun
keyword	wine bottle
keyword	seduction
keyword	winter
keyword	precocious child
keyword	reference to little bo peep
keyword	shot in the arm
keyword	mother in law daughter in law relationship
keyword	family dinner
keyword	killing a witness
keyword	stabbed in the back
keyword	character's point of view camera shot
keyword	tourniquet
keyword	wheelchair
keyword	new student
keyword	lighter fluid
keyword	car through wall
keyword	sibling rivalry
keyword	internet research
keyword	face slap
keyword	murderer
keyword	psychopath
keyword	sedation
keyword	smothered with a pillow
keyword	child uses gun
keyword	red wine
keyword	falling through ice
keyword	vintage clothing
keyword	drowning
keyword	classroom
keyword	murder attempt
keyword	cat and mouse
keyword	bridge
keyword	orphan girl
keyword	underwater fight
keyword	bullying
keyword	black bra
keyword	drunken man
keyword	box cutter
keyword	pregnancy
keyword	sex scene
keyword	psychiatrist
keyword	castration threat
keyword	sterility
keyword	passing for younger
keyword	killer
keyword	stabbed multiple times
keyword	revolver
keyword	painting
keyword	grieving
keyword	stillbirth
keyword	brother sister relationship
keyword	hide and seek
keyword	psycho thriller
keyword	emotional abuse
keyword	mother daughter relationship
keyword	black light
keyword	curtsy
keyword	falling from height
keyword	arson
keyword	one word title
keyword	playground
keyword	claw hammer
keyword	driving in snow
keyword	sex in kitchen
keyword	greenhouse
keyword	rear entry sex
keyword	heavy makeup
keyword	architect
keyword	killed with a hammer
keyword	serial killer
keyword	nightmare
keyword	sign language
keyword	binding breasts
keyword	old fashioned manners
keyword	playing piano
keyword	burning evidence
keyword	diversion
keyword	adoption
keyword	russian roulette
keyword	blood spatter
keyword	villain not really dead cliche
keyword	urinating in fear
keyword	memorial garden
keyword	kicked in the face
keyword	grocery shopping
keyword	fight to the death
keyword	eavesdropping
keyword	hair ribbon
keyword	stabbed in the chest
keyword	deaf child
keyword	aging disorder
keyword	looking at self in mirror
keyword	piano
keyword	child with gun
keyword	personality disorder
keyword	hello kitty
keyword	drunkenness
keyword	fake personality
keyword	hit on the head
keyword	catholic orphanage
keyword	no opening credits
keyword	seduction attempt
keyword	pushed from height
keyword	sole black character dies cliche
keyword	kicked in the head
keyword	recovering alcoholic
keyword	russian accent
keyword	traffic light
keyword	hiding in a closet
keyword	child's point of view
keyword	killer child
keyword	self inflicted injury
keyword	interrupted sex
keyword	child's drawing
keyword	child murderess
keyword	hiding place
keyword	removing makeup
keyword	pigeon
keyword	adult as child
keyword	dream sequence
keyword	adoptive father adopted daughter relationship
keyword	dwarfism
keyword	concealed evidence
keyword	white rose
keyword	frozen lake
keyword	power outage
keyword	culvert
keyword	begins with a dream
keyword	police tape
keyword	arm cast
keyword	trickery
keyword	mother kills own child
keyword	broken arm
keyword	child swearing
keyword	frozen pond
keyword	cardiac arrest
keyword	child in peril
keyword	grand piano
keyword	runaway vehicle
keyword	scar
keyword	death of father
keyword	title spoken by character
keyword	surprise ending
keyword	
cast	Vera Farmiga	Kate
cast	Peter Sarsgaard	John
cast	Isabelle Fuhrman	Esther
cast	CCH Pounder	Sister Abigail
cast	Jimmy Bennett	Daniel
cast	Margo Martindale	Dr. Browning
cast	Karel Roden	Dr. Varava
cast	Aryana Engineer	Max
cast	Rosemary Dunsmore	Grandma Barbara
cast	Jamie Young	Brenda
cast	Lorry Ayers	Joyce
cast	Brendan Wall	Detective
cast	Genelle Williams	Sister Judith
cast	Mustafa Abdelkarim	Daniel's Friend
cast	Landon Norris	Daniel's Friend
cast	Julien Elia	Hospital Receptionist
cast	Leni Parker	Delivery Room Nurse
cast	Gemma James Smith	Teacher
cast	Pia Ajango	Saarne Institute Receptionist
cast	Matthew Raudsepp	Saarne Institute Orderly
cast	Sugith Varughese	ICU Doctor
cast	Luis Olivia	ICU Nurse
cast	Ferelith Young	Waiting Room Nurse
cast	Andrew Shaver	Injection Doctor
