year	2000
imdb score	8.0
meta score	90
genre	Drama
genre	Music
keyword	tour
keyword	magazine
keyword	rolling stone magazine
keyword	band
keyword	rock band
keyword	concert
keyword	love
keyword	boy
keyword	coming of age
keyword	high school
keyword	california
keyword	older man younger woman relationship
keyword	bare chested male
keyword	fistfight
keyword	bathroom
keyword	recording
keyword	falling off a roof
keyword	groupie
keyword	barefoot
keyword	blonde
keyword	whistling
keyword	fame
keyword	singing
keyword	teenager
keyword	mother son relationship
keyword	infidelity
keyword	wet clothes
keyword	suicide attempt
keyword	innocence lost
keyword	pill bottle
keyword	confession
keyword	drunkenness
keyword	single parent
keyword	romantic love
keyword	character says i love you
keyword	travel
keyword	drumsticks
keyword	domineering mother
keyword	birthday cake
keyword	reconciliation
keyword	ego
keyword	undressing
keyword	bandage
keyword	teenage sexuality
keyword	boston massachusetts
keyword	guitar
keyword	boy in underwear
keyword	character appears on magazine cover
keyword	lsd
keyword	jumping into a pool with clothes on
keyword	drums
keyword	reference to goethe
keyword	teenage crush
keyword	reference to iggy pop
keyword	swimming
keyword	party
keyword	rock 'n' roll
keyword	listening to music
keyword	anger
keyword	rock concert
keyword	embarrassment
keyword	interview
keyword	loss of virginity
keyword	defloration
keyword	adolescence
keyword	crying
keyword	cheating wife
keyword	guitar playing
keyword	book
keyword	drug overdose
keyword	on the road
keyword	reference to bob dylan
keyword	food
keyword	song
keyword	quaaludes
keyword	microphone
keyword	volkswagen bus
keyword	teenage girl in underwear
keyword	growing up
keyword	following a dream
keyword	family relationships
keyword	boyfriend girlfriend relationship
keyword	alcoholic drink
keyword	bong
keyword	f word
keyword	briefs
keyword	electrocution
keyword	progressive rock
keyword	aspiring writer
keyword	stage
keyword	classic rock music
keyword	parking lot
keyword	drinking
keyword	recording artist
keyword	smoking marijuana
keyword	mother
keyword	reference to jim morrison
keyword	teenager
keyword	leaving home
keyword	stage performance
keyword	rock star
keyword	san francisco california
keyword	fictional band
keyword	teenage crush
keyword	loss of father
keyword	romantic rivalry
keyword	brother sister relationship
keyword	cheating
keyword	muse
keyword	adultery
keyword	thunderstorm
keyword	guilt
keyword	teenager
keyword	betrayal
keyword	reference to led zeppelin
keyword	pay phone
keyword	older man younger man relationship
keyword	overalls
keyword	beer
keyword	friend
keyword	reading
keyword	eating
keyword	bus
keyword	1970s
keyword	reference to annie leibovitz
keyword	band member
keyword	virginity
keyword	underage sex
keyword	title appears in writing
keyword	do not disturb sign
keyword	singer
keyword	humiliation
keyword	dance
keyword	telephone call
keyword	reference to deep purple
keyword	reference to the doors
keyword	roadtrip
keyword	marijuana
keyword	piano playing
keyword	reference to black sabbath
keyword	teen drug use
keyword	female sitting on a toilet
keyword	pill box
keyword	backstage pass
keyword	cleveland ohio
keyword	virgin
keyword	record player
keyword	cigarette smoking
keyword	acid
keyword	stewardess
keyword	reference to the beatles
keyword	creem magazine
keyword	tempe arizona
keyword	character lies about age
keyword	lesbian kiss
keyword	t shirt
keyword	bar
keyword	reference to lou reed
keyword	neil young
keyword	pill popping
keyword	sunset strip
keyword	premarital sex
keyword	graduation
keyword	jumping into a swimming pool
keyword	kiss
keyword	student mentor relationship
keyword	guitarist
keyword	drug use
keyword	car
keyword	reference to pink floyd
keyword	kiss on the lips
keyword	reference to the allman brothers
keyword	clothes iron
keyword	bus trip
keyword	dancing
keyword	rock music
keyword	ambition
keyword	reference to elton john
keyword	music concert
keyword	birthday
keyword	musician
keyword	guitar player
keyword	topless female nudity
keyword	journalist
keyword	tour bus
keyword	reference to the who
keyword	los angeles california
keyword	new york city
keyword	title appears in text
keyword	san diego california
keyword	greeneville tennessee
keyword	money
keyword	music business
keyword	poetry
keyword	secret
keyword	ironing
keyword	pills
keyword	eccentric
keyword	false name
keyword	coming out
keyword	airplane
keyword	legend
keyword	teenage boy
keyword	cheating on one's partner
keyword	topeka kansas
keyword	flying through a storm
keyword	cheating husband
keyword	bell bottoms
keyword	tape recording
keyword	sex
keyword	drug humor
keyword	swimming pool
keyword	drink
keyword	alcohol
keyword	semi autobiographical
keyword	mother daughter relationship
keyword	unfaithfulness
keyword	obscene finger gesture
keyword	running
keyword	pass out
keyword	surrogate family
keyword	photograph
