year	1996
imdb score	5.9
meta score	61
genre	Action
genre	Adventure
genre	Thriller
keyword	park ranger
keyword	desert
keyword	utah
keyword	stealth bomber
keyword	train
keyword	nuclear weapons
keyword	combat
keyword	mine
keyword	weapon
keyword	blackmail
keyword	cave
keyword	thrown from a car
keyword	airplane accident
keyword	crushed throat
keyword	kicking
keyword	shot in the leg
keyword	d box motion code
keyword	death
keyword	kicked in the stomach
keyword	humvee
keyword	pistol
keyword	timebomb
keyword	gun sau
keyword	bullet ballet
keyword	falling off a bridge
keyword	helicopter crash
keyword	blood splatter
keyword	nuclear explosion
keyword	campfire
keyword	diving
keyword	mercenary
keyword	screaming
keyword	love
keyword	shot to death
keyword	gun battle
keyword	exploding train
keyword	ejector seat
keyword	honor
keyword	poetic justice
keyword	blowing smoke in someone's face
keyword	run over by a train
keyword	map
keyword	airforce
keyword	blood splatter
keyword	carnage
keyword	impalement
keyword	explosion
keyword	brotherhood
keyword	heroism
keyword	punched in the stomach
keyword	locker room
keyword	violence
keyword	dark humor
keyword	chase
keyword	corpse
keyword	bullet time
keyword	opening action scene
keyword	bravery
keyword	f word
keyword	gash in the face
keyword	reference to george foreman
keyword	hit with a crowbar
keyword	fire
keyword	train crash
keyword	machine gun
keyword	boxing ring
keyword	gunfight
keyword	driving a car without a door
keyword	goof in title
keyword	falling from height
keyword	shootout
keyword	jumping from a helicopter
keyword	dollar bill
keyword	fight
keyword	blockbuster
keyword	exploding helicopter
keyword	fistfight
keyword	helicopter
keyword	hand to hand combat
keyword	falling to death
keyword	ambush
keyword	shotgun
keyword	rifle
keyword	deception
keyword	train explosion
keyword	disarming someone
keyword	gun duel
keyword	die hard scenario
keyword	electro magnetic pulse
keyword	terrorism
keyword	cigarette smoking
keyword	mixed martial arts
keyword	thrown from a train
keyword	shot in the arm
keyword	held at gunpoint
keyword	falling
keyword	trigger
keyword	underground
keyword	martial arts
keyword	shot in the shoulder
keyword	blood
keyword	reference to the rumble in the jungle
keyword	river
keyword	reference to muhammad ali
keyword	punching
keyword	exploding body
keyword	betrayal by friend
keyword	gatling gun
keyword	bloodshed
keyword	countdown
keyword	gun fu
keyword	bulletproof glass
keyword	villain played by lead actor
keyword	punched in the face
keyword	murder
keyword	betrayal
keyword	boat
keyword	jumping from a car
keyword	sparring
keyword	brawl
keyword	gun
keyword	standoff
keyword	slow motion scene
keyword	mexican standoff
keyword	hero
keyword	gun kata
keyword	train crash
keyword	shot in the chest
keyword	last man standing
keyword	spiral staircase
keyword	brutality
keyword	person on fire
keyword	hit with a hammer
keyword	navy sea air and land force
keyword	boxing
keyword	title spoken by character
cast	John Travolta	Maj. Vic 'Deak' Deakins
cast	Christian Slater	Capt. Riley Hale
cast	Samantha Mathis	Terry Carmichael
cast	Delroy Lindo	Colonel Max Wilkins
cast	Bob Gunton	Pritchett
cast	Frank Whaley	Giles Prentice
cast	Howie Long	Kelly
cast	Vondie Curtis-Hall	Chief Sam Rhodes
cast	Jack Thompson	Chairman, Joint Chief of Staff
cast	Vyto Ruginis	Johnson
cast	Ousaun Elam	Lt. Thomas
cast	Shaun Toub	Max
cast	Casey Biggs	Novacek
cast	Jeffrey J. Stephen	Shepherd
cast	Joey Box	Frakes
cast	Jon W. Kishi	Daly
cast	Myke Schwartz	Brandt
cast	Jim Palmer	Lt. Reed
cast	Vince Deadrick Sr.	Jim
cast	Charlie Brewer	McKeller
cast	Gary Epper	Miller
cast	Mario Roberts	Carl
cast	J.N. Roberts	Moss
cast	Kurtwood Smith	Secretary of Defense Baird
cast	Daniel von Bargen	Air Force General Creely
cast	Bruce Holman	Chairman Aid
cast	Carmen Argenziano	General Boone
cast	James MacDonald	Park Ranger Baker
cast	French Stewart	I.R. Crewman
cast	Jim Moyle	Pentagon Assistant
cast	Chris Mulkey	Major Hunt
cast	Henry Murph	Captain Johnson
cast	Tom Waddell	Capt. Wright
cast	Rosemary Schoppman	Wanda
cast	Raymond Cruz	Air Force Staff Officer at Casualty Briefing
