year	1989
imdb score	5.9
meta score	N/A
genre	Adventure
genre	Comedy
genre	Family
genre	Fantasy
keyword	monster
keyword	bed
keyword	boy
keyword	friend
keyword	real life siblings as fictional siblings
keyword	surrealism
keyword	girl with a gun
keyword	bedroom
keyword	fear of monsters
keyword	child's point of view
keyword	magical creature
keyword	urination
keyword	imaginary friend
keyword	lifting someone into the air
keyword	children
keyword	depantsing
keyword	monster under bed
keyword	lifting male in air
keyword	flamethrower
keyword	friendship
keyword	horror for children
keyword	divorce
keyword	fantasy land
keyword	brother brother relationship
keyword	bully
keyword	independent film
cast	Fred Savage	Brian Stevenson
cast	Howie Mandel	Maurice
cast	Daniel Stern	Glen Stevenson
cast	Margaret Whitton	Holly Stevenson
cast	Rick Ducommun	Snik
cast	Frank Whaley	Boy
cast	Ben Savage	Eric
cast	William Murray Weiss	Todd
cast	Devin Ratray	Ronnie Coleman
cast	Amber Barretto	Kiersten
cast	J. Michael Hunter	Mr. Finn
cast	Tom Hull	Principal
cast	Magbee	Bus Driver
cast	Lisa Cain	Holly's Friend
cast	Tony Bonsignore	Beach Bum
cast	Dana Wood	Arnold
cast	Byron Faler	Schmoog
cast	Doug Turner	St. Louis Monster
cast	Donna Strickland	TV Guest
cast	Howard Spiegel	Father
cast	Jessica Hauser	Innocent Girl
cast	Jessica Greenberg	Painted Face Girl
cast	Natanya Ross	Kid on Trial
cast	Michael Weaver	Kid on Trial
cast	Luke Greenberg	Kid on Trial
cast	Morgan Greenberg	Kid on Trial
cast	Alexander Kroll	Kid on Trial
cast	Herbert Duarte	Kid on Trial
cast	Kala Savage	Little Monster
cast	Rachel Weiss	Little Monster
cast	Matt Cavenaugh	Little Monster
cast	Amy Holden	Little Monster
cast	Stacy Pochowicz	Little Monster
cast	Laura Winstead	Little Monster
cast	Elise Schillmoller	Little Monster
cast	Trent Jobin	Little Monster
cast	Amy Plaskett	Little Monster
cast	Ashley Broadfoot	Little Monster
cast	Ginny Broadfoot	Little Monster
cast	Jeremy Fowler	Little Monster
cast	Scott Bayzle	Little Monster
cast	Matthew Norton	Little Monster
cast	Davy Beard	Little Monster
cast	Darwin Brandis	Snorekill
