year	1955
imdb score	8.2
meta score	99
genre	Crime
genre	Drama
genre	Film-Noir
genre	Mystery
genre	Thriller
keyword	widow
keyword	money
keyword	children
keyword	preacher
keyword	doll
keyword	wedding night
keyword	religious fanatic
keyword	murder
keyword	hymn
keyword	fanatic
keyword	theft
keyword	court
keyword	secret
keyword	folding a napkin
keyword	present
keyword	fruit picker
keyword	state trooper
keyword	ice cream
keyword	girl
keyword	storytelling
keyword	lifting someone into the air
keyword	suspicion
keyword	dysfunctional family
keyword	double negative
keyword	dandelion wine
keyword	houseboat
keyword	starlit night
keyword	waitress
keyword	policeman
keyword	cow
keyword	garden
keyword	maniac
keyword	paper doll
keyword	villain played by lead actor
keyword	cafe
keyword	snow
keyword	charm bracelet
keyword	hanging
keyword	executioner
keyword	basket
keyword	father in jail
keyword	shore
keyword	mother son relationship
keyword	picnic
keyword	stripper
keyword	promise
keyword	dancing
keyword	serial killer
keyword	hangman
keyword	nightshirt
keyword	evil man
keyword	psychological torment
keyword	brother sister relationship
keyword	hide and seek
keyword	riverboat
keyword	family relationships
keyword	prison
keyword	evil preacher
keyword	jail cell
keyword	alcoholic
keyword	christmas decoration
keyword	bird cage
keyword	teenage boy
keyword	cult film
keyword	cellar
keyword	stepfather stepson relationship
keyword	hangman drawing
keyword	beggar
keyword	river
keyword	begging
keyword	runaway
keyword	police siren
keyword	bible
keyword	west virginia
keyword	mind game
keyword	rifle
keyword	talking to god
keyword	loss of husband
keyword	peach orchard
keyword	cat
keyword	courtroom
keyword	shared bed
keyword	cranking a car
keyword	rocking chair
keyword	father daughter relationship
keyword	car theft
keyword	childhood
keyword	innocence
keyword	salvation
keyword	hysteria
keyword	fog
keyword	execution by hanging
keyword	false prophet
keyword	moon
keyword	bathtub
keyword	lynch mob
keyword	breaking down a door
keyword	hypocrisy
keyword	prophet
keyword	thief
keyword	drawing
keyword	psychotic
keyword	stick knife
keyword	psychotronic
keyword	christmas present
keyword	torch
keyword	knife
keyword	lie
keyword	adrift
keyword	christmas
keyword	shadow
keyword	animal
keyword	1930s
keyword	penitentiary
keyword	fox
keyword	tattling
keyword	widower
keyword	child in peril
keyword	oath
keyword	dancer
keyword	street preacher
keyword	talking in sleep
keyword	strip club
keyword	singer
keyword	religion
keyword	charity
keyword	horse thief
keyword	threat
keyword	tabernacle
keyword	necktie
keyword	father son relationship
keyword	book
keyword	stepfather stepdaughter relationship
keyword	psychopath
keyword	loss of mother
keyword	snowing
keyword	striptease
keyword	tears
keyword	rural setting
keyword	steamboat
keyword	drunkenness
keyword	orphan
keyword	corpse
keyword	domestic violence
keyword	cobblestone
keyword	campfire
keyword	foster parent
keyword	police car
keyword	liar
keyword	moses
keyword	train
keyword	spider web
keyword	canning
keyword	sheep
keyword	restaurant
keyword	smelling salts
keyword	photograph
keyword	prison guard
keyword	horse riding
keyword	cotton
keyword	hidden money
keyword	whiskey
keyword	chase
keyword	reading
keyword	marriage
keyword	tearing off an arm
keyword	revival meeting
keyword	great depression
keyword	bank robbery
keyword	rabbit
keyword	ohio river
