year	2012
imdb score	7.5
meta score	86
genre	Biography
genre	Drama
genre	History
genre	War
keyword	slavery
keyword	u.s. president
keyword	civil war
keyword	american civil war
keyword	battlefield
keyword	constitutional amendment
keyword	republican
keyword	mental illness
keyword	presidential cabinet
keyword	1860s
keyword	one word title
keyword	mourning
keyword	secession
keyword	assassination
keyword	speech
keyword	19th century
keyword	cemetery
keyword	year 1865
keyword	washington d.c.
keyword	cultural conflict
keyword	politics
keyword	u.s. senate
keyword	ethical dilemma
keyword	battle
keyword	family conflict
keyword	white house
keyword	reference to ulysses s. grant
keyword	reference to abraham lincoln
keyword	battle of gettysburg
keyword	emancipation
keyword	gettysburg address
keyword	u.s. senator
keyword	reference to mary todd lincoln
keyword	debate
keyword	conflagration
keyword	death of child
keyword	based on book
keyword	title spoken by character
keyword	character name in title
keyword	
cast	Daniel Day-Lewis	Abraham Lincoln
cast	Sally Field	Mary Todd Lincoln
cast	David Strathairn	William Seward
cast	Joseph Gordon-Levitt	Robert Lincoln
cast	James Spader	W.N. Bilbo
cast	Hal Holbrook	Preston Blair
cast	Tommy Lee Jones	Thaddeus Stevens
cast	John Hawkes	Robert Latham
cast	Jackie Earle Haley	Alexander Stephens
cast	Bruce McGill	Edwin Stanton
cast	Tim Blake Nelson	Richard Schell
cast	Joseph Cross	John Hay
cast	Jared Harris	Ulysses S. Grant
cast	Lee Pace	Fernando Wood
cast	Peter McRobbie	George Pendleton
cast	Gulliver McGrath	Tad Lincoln
cast	Gloria Reuben	Elizabeth Keckley
cast	Jeremy Strong	John Nicolay
cast	Michael Stuhlbarg	George Yeaman
cast	Boris McGiver	Alexander Coffroth
cast	David Costabile	James Ashley
cast	Stephen Spinella	Asa Vintner Litton
cast	Walton Goggins	Clay Hawkins
cast	David Warshofsky	William Hutton
cast	Colman Domingo	Private Harold Green
cast	David Oyelowo	Corporal Ira Clark
cast	Lukas Haas	First White Soldier
cast	Dane DeHaan	Second White Soldier
cast	Carlos Thompson	Navy Yard - Shouting Soldier
cast	Bill Camp	Mr. Jolly
cast	Elizabeth Marvel	Mrs. Jolly
cast	Byron Jennings	Montgomery Blair
cast	Julie White	Elizabeth Blair Lee
cast	Charmaine White	Minerva - Blair's Servant
cast	Ralph D. Edlow	Leo - Blair's Servant
cast	Grainger Hines	Gideon Welles
cast	Richard Topol	James Speed
cast	Walt Smith	William Fessenden
cast	Dakin Matthews	John Usher
cast	James 'Ike' Eichling	William Dennison
cast	Wayne Duvall	Senator Bluff Wade
cast	Bill Raymond	Schuyler Colfax
cast	Michael Stanton Kennedy	Hiram Price
cast	Ford Flannagan	White House Doorkeeper - Tom Pendel
cast	Robert Ayers	White House Petitioner
cast	Robert Peters	Jacob Graylor
cast	John Moon	Edwin LeClerk
cast	Kevin Lawrence O'Donnell	Charles Hanson
cast	Jamie Horton	Giles Stuart
cast	Joe Dellinger	Nelson Merrick
cast	Richard Warner	Homer Benson
cast	Elijah Chester	Union Army Officer
cast	Dave Hager	Captain Nathan Saunders - River Queen
cast	Sean Haggerty	Officer in Peace Commissioners Exchange
cast	Mike Shiflett	Senator R.M.T. Hunter
cast	Gregory Itzin	Judge John A. Campbell
cast	Stephen Dunn	Petersburg Siege Lines - Confederate Officer
cast	Stephen Henderson	William Slade
cast	Chase Edmunds	Willie Lincoln
cast	John Hutton	Senator Charles Sumner
cast	Robert Ruffin	Major Thompson Eckert
cast	Drew Sease	David Homer Bates
cast	John Lescault	Gustavus Fox
cast	Scott Wichmann	Charles Benjamin
cast	Adam Driver	Samuel Beckwith
cast	Jean Kennedy Smith	House of Representatives - Woman Shouter
cast	Shirley Augustine	House of Representatives - Woman Shouter
cast	Sarah Wylie	House of Representatives - Woman Shouter
cast	Margaret Ann McGowan	House of Representatives - Woman Shouter
cast	Hilary Montgomery	House of Representatives - Woman Shouter
cast	Asa-Luke Twocrow	Ely Parker
cast	Lancer Dean Shull	Union Soldier - Bodyguard
cast	Robert Wilharm	Wounded Soldier
cast	Kevin Kline	Wounded Soldier
cast	John Jones	Wounded Soldier
cast	Paul Gowans	Wounded Soldier
cast	Joseph Miller	Wounded Soldier
cast	John Bellemer	Faust
cast	Mary Dunleavy	Marguerite
cast	Christopher Evan Welch	Clerk - Edward McPherson
cast	Alan Sader	Sergeant At Arms
cast	Gannon McHale	Aaron Haddam
cast	Ken Lambert	Augustus Benjamin
cast	Thomas K. Belgrey	Arthur Bentleigh
cast	Ted Johnson	John Ellis
cast	Don Henderson Baker	Walter Appleton
cast	Raynor Scheine	Josiah S. 'Beanpole' Burton
cast	Armistead Wellford	Nehemiah Cleary
cast	Michael Ruff	Harold Hollister
cast	Rich Wills	House of Representatives - Soldier One
cast	Stephen Bozzo	House of Representatives - Soldier Two
cast	Christopher Alan Stewart	Sergeant - Grant's HQ
cast	Teddy Eck	Corporal - Grant's HQ
cast	Todd Fletcher	Walter H. Washburn
cast	Charles Kinney	Myer Strauss
cast	Joseph Carlson	Joseph Marstern
cast	Michael Goodwin	Chilton A. Elliot
cast	Edward McDonald	Daniel G. Stuart
cast	Jim Batchelder	Howard Guillefoyle
cast	Gregory Hosaflook	John F. McKenzie
cast	Joe Kerkes	Andrew E. Finck
cast	William Kaffenberger	John A. Casson
cast	Larry Van Hoose	Avon Hanready
cast	C. Brandon Marshall	Rufus Warren
cast	David Russell Graham	House of Representatives - Rebel Shouter
cast	Benjamin Shirley	House of Representatives - Rebel Shouter
cast	Henry Kidd	House of Representatives - Rebel Shouter
cast	Joseph Frances Filipowski	House of Representatives - Rebel Shouter
cast	Thomas Aldridge	House of Representatives
cast	Sidney Blackmer Jr.	House of Representatives
cast	Billy Caldwell	House of Representatives
cast	Glenn T. Crone	House of Representatives
cast	Martin Dew	House of Representatives
cast	Theodore Ewald	House of Representatives
cast	Todd Hunter	House of Representatives
cast	Joe Inscoe	House of Representatives
