year	1993
imdb score	7.8
meta score	88
genre	Action
genre	Adventure
genre	Crime
genre	Mystery
genre	Thriller
keyword	escape
keyword	surgeon
keyword	u.s. marshal
keyword	on the run
keyword	chase
keyword	murder
keyword	manhunt
keyword	sentenced to death
keyword	bus
keyword	death
keyword	prison bus
keyword	police
keyword	one armed man
keyword	thief
keyword	doctor
keyword	blood
keyword	held at gunpoint
keyword	storm drain
keyword	blood on shirt
keyword	nurse
keyword	searchlight
keyword	medical
keyword	microscope
keyword	fugitive
keyword	brawl
keyword	hotel
keyword	corrupt cop
keyword	betrayal
keyword	fistfight
keyword	compassion
keyword	weapon
keyword	court
keyword	police department
keyword	race against time
keyword	surveillance
keyword	police car
keyword	attempted murder
keyword	martial arts
keyword	psychopath
keyword	punched in the stomach
keyword	hostage
keyword	forest
keyword	escape from prison
keyword	kicking in a window
keyword	head bashed in
keyword	showdown
keyword	garbage truck
keyword	disguise
keyword	fire
keyword	psychiatrist
keyword	press conference
keyword	jail
keyword	robbery
keyword	falling off a roof
keyword	seizure
keyword	climbing through a window
keyword	orange peel
keyword	action hero
keyword	photograph
keyword	prosthesis
keyword	hit with a metal pipe
keyword	beer drinking
keyword	hostage situation
keyword	remake
keyword	award
keyword	cigar smoking
keyword	escape from custody
keyword	police shooting
keyword	tough cop
keyword	automobile
keyword	red herring
keyword	cover up
keyword	kicked in the stomach
keyword	beaten to death
keyword	illinois
keyword	van
keyword	organism
keyword	based on tv show
keyword	hit by a train
keyword	assassin
keyword	knocked out with a gun butt
keyword	sanitation
keyword	glock
keyword	shaving off one's beard
keyword	deception
keyword	double cross
keyword	escaped convict
keyword	control room
keyword	speech
keyword	neck brace
keyword	beating
keyword	police detective
keyword	drugged
keyword	dream
keyword	photo booth
keyword	taser
keyword	janitor
keyword	computer
keyword	ballroom
keyword	corrupt lawyer
keyword	corpse
keyword	hospital
keyword	fake id
keyword	beneficiary
keyword	tough guy
keyword	slow motion scene
keyword	shotgun
keyword	falling from height
keyword	snow
keyword	rooftop
keyword	bus accident
keyword	telephone booth
keyword	ambulance
keyword	knocked down stairs
keyword	death row
keyword	arrest
keyword	st. patrick's day
keyword	office work
keyword	1990s
keyword	shootout
keyword	drug dealer
keyword	injection
keyword	wrongful conviction
keyword	revolver
keyword	radiology
keyword	log
keyword	chicago illinois
keyword	train explosion
keyword	parade
keyword	reference to peter pan
keyword	handcuffs
keyword	basement
keyword	x ray
keyword	gunfight
keyword	money
keyword	shot in the back
keyword	computer cracker
keyword	planting evidence
keyword	murder of a police officer
keyword	emergency brake
keyword	infidelity
keyword	paranoia
keyword	flashback
keyword	scene of the crime
keyword	overhead camera shot
keyword	knocked unconscious
keyword	headphones
keyword	serial killer
keyword	tunnel
keyword	prosthetic limb
keyword	police station
keyword	pistol
keyword	suspense
keyword	sound recorder
keyword	bridge
keyword	hiding in a bathroom
keyword	subway station
keyword	hero
keyword	explosion
keyword	black and white scene
keyword	medication
keyword	pay phone
keyword	death penalty
keyword	newspaper
keyword	needle
keyword	abduction
keyword	elevator
keyword	tape recorder
keyword	drunkenness
keyword	convict
keyword	foot chase
keyword	blood splatter
keyword	blockbuster
keyword	cop killer
keyword	hit and run
keyword	reception
keyword	fight
keyword	based on tv series
keyword	crash victim
keyword	prosthetic body part
keyword	picture of suspect
keyword	bribery
keyword	el train
keyword	lake
keyword	shot to death
keyword	false accusation
keyword	federal agent
keyword	mistaken identity
keyword	mugshot
keyword	chain link fence
keyword	home invasion
keyword	sitting
keyword	framed for murder
keyword	falling down stairs
keyword	dam
keyword	rain
keyword	judge
keyword	train crash
