year	2002
imdb score	4.0
meta score	19
genre	Horror
genre	Thriller
keyword	michael myers
keyword	camera
keyword	internet
keyword	college student
keyword	serial killer
keyword	free publicity
keyword	cult film reference
keyword	clown mask
keyword	blood splatter
keyword	forest
keyword	abandoned house
keyword	butt grab
keyword	good versus evil
keyword	breaking a window
keyword	sequel
keyword	e mail
keyword	neck breaking
keyword	cord
keyword	broken leg
keyword	halloween
keyword	butcher knife
keyword	murder of a police officer
keyword	nurse
keyword	severed arm
keyword	climbing through a window
keyword	lifting a female into the air
keyword	axe murder
keyword	surveillance
keyword	returning character killed off
keyword	axe
keyword	hiding in a closet
keyword	murder attempt
keyword	kicked in the face
keyword	slasher
keyword	locked in a room
keyword	hanging upside down
keyword	undressing
keyword	security guard
keyword	impalement
keyword	mirror
keyword	old dark house
keyword	computer
keyword	breaking through a door
keyword	deception
keyword	revenge
keyword	rainstorm
keyword	human monster
keyword	topless female nudity
keyword	news report
keyword	hanged man
keyword	throat slitting
keyword	fight
keyword	overnight in a haunted house
keyword	cult film
keyword	product placement
keyword	secret room
keyword	raised middle finger
keyword	jock
keyword	mask
keyword	corpse
keyword	interrupted sex
keyword	watching tv
keyword	fire truck
keyword	female nudity
keyword	cell phone
keyword	subjective camera
keyword	fist fight
keyword	lifting someone into the air
keyword	2000s
keyword	decapitation
keyword	death
keyword	lightning
keyword	air horn
keyword	body bag
keyword	ambulance
keyword	gasoline
keyword	skull crushing
keyword	eighth part
keyword	x rayed skeleton
keyword	electrocution
keyword	video surveillance
keyword	blood
keyword	coroner
keyword	falling from height
keyword	head cut off
keyword	camera focus on female butt
keyword	text messaging
keyword	newspaper clipping
keyword	bare breasts
keyword	decomposed body
keyword	stabbed to death
keyword	threatened with a knife
keyword	skull
keyword	slasher flick
keyword	leg wound
keyword	fate
keyword	foot chase
keyword	evil man
keyword	reality tv satire
keyword	character's point of view camera shot
keyword	f word
keyword	casual sex
keyword	stabbed in the throat
keyword	security camera
keyword	stabbed in the head
keyword	nudity
keyword	skeleton
keyword	psychiatrist
keyword	halloween party
keyword	sequel to cult favorite
keyword	real movie shown in fictional situation
keyword	locked door
keyword	kitchen
keyword	peep hole
keyword	chainsaw
keyword	knife
keyword	fear
keyword	murder
keyword	flashback
keyword	characters killed one by one
keyword	montage
keyword	police officer throat slit
keyword	stupid victim
keyword	stabbed in the back
keyword	severed head
keyword	stabbed in the chest
keyword	heavy rain
keyword	gore
keyword	wheelchair
keyword	strangulation
keyword	see you in hell
keyword	loss of loved one
keyword	police officer killed
keyword	violence
keyword	whodunit
keyword	brawl
keyword	masked killer
keyword	filmed killing
keyword	flashlight
keyword	woods
keyword	eyes wide open
keyword	satire
keyword	chase
keyword	showdown
keyword	morgue
keyword	death by electrocution
keyword	breaking a mirror
keyword	impersonator
keyword	obscene finger gesture
keyword	rooftop
keyword	mental institution
keyword	disappearance
keyword	fire
keyword	black bra
keyword	independent film
keyword	surprise ending
cast	Jamie Lee Curtis	Laurie Strode
cast	Brad Loree	Michael Myers
cast	Busta Rhymes	Freddie Harris
cast	Bianca Kajlich	Sara Moyer
cast	Sean Patrick Thomas	Rudy
cast	Daisy McCrackin	Donna
cast	Katee Sackhoff	Jen
cast	Luke Kirby	Jim
cast	Thomas Ian Nicholas	Bill
cast	Ryan Merriman	Myles Barton
cast	Tyra Banks	Nora
cast	Billy Kay	Scott
cast	Gus Lynch	Harold
cast	Lorena Gale	Nurse Wells
cast	Marisa Rudiak	Nurse Phillips
cast	Brent Chapman	Franklin
cast	Dan Joffre	Willie
cast	Haig Sutherland	Aron
cast	Brad Sihvon	Charley
cast	Kelly Nielson	Officer
cast	Gary J. Tunnicliffe	Officer
cast	Ryan McDonald	Letter Sweater Guy
cast	Charisse Baker	Teen Girl #2
cast	Natassia Malthe	French Maid
cast	Kyle Labine	Teen Party Guy
cast	Rick Rosenthal	Professor
cast	David Lewis	Bob Green
cast	Chris Edwards	Fireman
cast	Michael McCartney	Orderly
cast	Ananda Thorson	Coroner
cast	Adam Arkin	Will Brennan
cast	Artine Brown	Arresting Officer
cast	Chris Durand	The Shape
cast	Josh Hartnett	John Strode / John Tate
cast	Jaida Hay	Girlfriend
cast	Jason McKinnon	Boyfriend
cast	Robert Musnicki	Fireman
cast	Donald Pleasence	Dr. Samuel 'Sam' Loomis
cast	Nancy Stephens	Marion Chambers Whittington
cast	Tamara Taggart	News Reporter
