year	1999
imdb score	6.5
meta score	48
genre	Comedy
genre	Drama
genre	Romance
genre	Sci-Fi
keyword	bomb shelter
keyword	1960s
keyword	food
keyword	cuban missile crisis
keyword	naive man
keyword	scientist
keyword	nightclub
keyword	underground
keyword	love
keyword	hotel
keyword	opposites attract
keyword	happy birthday to you
keyword	mother son relationship
keyword	family relationships
keyword	adult bookstore
keyword	geo metro
keyword	fish
keyword	soda jerk
keyword	toothpaste
keyword	naivety
keyword	affection
keyword	divorce
keyword	baseball
keyword	cocktail party
keyword	automobile
keyword	paranoia
keyword	stock
keyword	cult
keyword	rhyme in title
keyword	homosexual
keyword	airplane accident
keyword	father son relationship
keyword	culture clash
keyword	belt massager
keyword	beach
keyword	jealousy
keyword	california
keyword	underground bunker
keyword	fish out of water
keyword	elevator
keyword	attraction
keyword	kiss
keyword	husband wife relationship
keyword	fallout shelter
keyword	bookstore
keyword	nuclear shelter
keyword	cold war
keyword	first love
keyword	los angeles california
keyword	dance
keyword	search
keyword	
cast	Brendan Fraser	Adam
cast	Alicia Silverstone	Eve
cast	Christopher Walken	Calvin
cast	Sissy Spacek	Helen
cast	Dave Foley	Troy
cast	Joey Slotnick	Soda Jerk
cast	Dale Raoul	Mom
cast	Hayden Tank	Adam age 3½
cast	Douglas Smith	Adam age 11
cast	Ryan Sparks	Adam age 8
cast	Don Yesso	Jerry
cast	Scott Thomson	Young Psycho
cast	Ted Kairys	Navy Pilot
cast	Rex Linn	Dave
cast	Cynthia Mace	Betty
cast	Harry S. Murphy	Bob
cast	Wendel Meldrum	Ruth
cast	Richard Gilbert-Hill	Guest
cast	Steve Bean	Harold
cast	Ann Ryerson	Woman Guest #1
cast	Donovan Scott	Ron
cast	Hugh Wilson	Levy
cast	John Roselius	Atkinson
cast	Bill Gratton	Boss
cast	William Duffy	Workman #1
cast	Billy Stevenson	Workman #2
cast	J. Bruce Eckert	Realtor
cast	Karen Geraghty	Woman Buyer
cast	Christopher Holloway	Man Buyer
cast	Harrison Young	Bum
cast	Jazzmun	Streetwalker
cast	Hannah Kozak	Drunken Hag
cast	Dori Mizrahi	Pakistani
cast	Fred Pierce	Bystander #1
cast	Annie O'Donnell	Woman
cast	Caroline Wilson	Child
cast	Julie Zelman	Mother
cast	Monty Ash	Old Jewish Man
cast	Sheila Shaw	Bakery Clerk
cast	Michael Hagiwara	Japanese Produce Clerk
cast	Todd Susman	Butcher
cast	Rosalee Mayeux	Hotel Registration Clerk
cast	Danny Zorn	Bellboy
cast	Rod Britt	Hotel Desk Clerk
cast	Robb Skyler	Marine Manager
cast	Nathan Fillion	Cliff
cast	Todd Robert Anderson	Jason
cast	Michael Gallagher	Jonathan
cast	Carmen More	Sophie
cast	Deborah Kellner	Miss Sweet
cast	Mary Ann Hermansen	Heather
cast	Jenifer Lewis	Dr. Aron
cast	Jonathan Stockwell Baker	Broker
cast	Brian Blondell	Mr. Brown
cast	Sonya Eddy	Postal Worker
cast	Mary Portser	Woman Guest #2
cast	Hubert Hodgin	Bystander #2
cast	Gary Cruz	Low Rider
cast	Robert Sacchi	Bogart DJ
cast	Grant Baciocco	Drunken Club Goer
cast	Stephen Blackehart	Bartender
cast	Erick Carrillo	1940's Dancer
cast	Gina-Raye Carter	1940's Dancer
cast	Fidel Castro	Himself
cast	John F. Kennedy	Himself
cast	Nikita Khrushchev	Himself
cast	Katie MacIntosh	Cute Girl
cast	Eddie Moore	Startled Pervert
cast	Brant von Hoffman	Man in the Bus
