year	2000
imdb score	7.3
meta score	67
genre	Crime
genre	Drama
genre	Fantasy
genre	Thriller
keyword	death
keyword	ham radio
keyword	murder
keyword	new york city
keyword	nurse
keyword	warehouse
keyword	fire
keyword	firefighter
keyword	sitting
keyword	detective
keyword	world series
keyword	tragic event
keyword	serial killer
keyword	race against time
keyword	beating
keyword	altering history
keyword	revenge
keyword	affection
keyword	aurora borealis
keyword	psychopath
keyword	surrealism
keyword	love across time
keyword	radio repair
keyword	exploding building
keyword	supernatural power
keyword	dead woman on floor
keyword	dropping a glass
keyword	burning a message
keyword	time travel
keyword	baseball
keyword	revolver
keyword	abandoned warehouse
keyword	electric shock
keyword	investigation
keyword	coworker relationship
keyword	fingerprints
keyword	dead woman with eyes open
keyword	destiny
keyword	coffee
keyword	nightclub
keyword	explosion
keyword	paranoia
keyword	future shock
keyword	bad cop
keyword	shotgun
keyword	firefighting
keyword	queens new york city
keyword	barbecue
keyword	lost love
keyword	picture
keyword	bravery
keyword	police
keyword	2000s
keyword	wound
keyword	irish american
keyword	bar
keyword	stalker
keyword	paranormal phenomena
keyword	police detective
keyword	family relationships
keyword	back from the dead
keyword	blockbuster
keyword	amateur radio
keyword	new york police department
keyword	newspaper headline
keyword	television
keyword	jailbreak
keyword	lifting male in air
keyword	frame up
keyword	showdown
keyword	axe
keyword	flood
keyword	home invasion
keyword	italian american
keyword	redemption
keyword	rescue
keyword	crime scene
keyword	patient
keyword	fistfight
keyword	stalking
keyword	blood
keyword	misunderstanding
keyword	mother son relationship
keyword	taking the law into one's own hands
keyword	villain not really dead cliche
keyword	loss of father
keyword	corpse
keyword	restaurant
keyword	sewer
keyword	child in peril
keyword	diner
keyword	father son relationship
keyword	one word title
keyword	wallet
keyword	new york mets
keyword	pistol
keyword	false accusation
keyword	fight in men's room
keyword	skeleton
keyword	bicycle
keyword	alternate history
keyword	slow motion
keyword	fistfight
keyword	patriotism
keyword	flashback
keyword	exploding truck
keyword	suspense
keyword	captive
keyword	hero
keyword	woman in jeopardy
keyword	boyfriend girlfriend relationship
keyword	1960s
keyword	hospital
keyword	hippie
keyword	yahoo
keyword	dead woman
keyword	fight
keyword	lifting someone into the air
keyword	medical profession
keyword	corrupt cop
keyword	baseball bat
keyword	police station
keyword	obsession
keyword	escape
keyword	brawl
keyword	teenage boy
keyword	compassion
keyword	memory
keyword	1990s
keyword	following someone
keyword	surprise ending
keyword	
cast	Dennis Quaid	Frank Sullivan
cast	Jim Caviezel	John Sullivan
cast	Shawn Doyle	Jack Shepard
cast	Elizabeth Mitchell	Julia 'Jules' Sullivan
cast	Andre Braugher	Satch DeLeon
cast	Noah Emmerich	Gordo Hersch
cast	Melissa Errico	Samantha Thomas
cast	Daniel Henson	Johnny Sullivan
cast	Jordan Bridges	Graham 'Gib' Gibson
cast	Stephen Joffe	Gordo Hersch
cast	Jack McCormack	Commander Butch O'Connell
cast	Peter MacNeill	Butch Foster
cast	Michael Cera	Gordy Jr.
cast	Marin Hinkle	Sissy Clark
cast	Richard Sali	Chuck Hayes
cast	Nesbitt Blaisdell	Fred Shepard
cast	Joan Heney	Laura Shepard
cast	Jessica Meyer	Teenage Runaway
cast	Kirsten Bishop	Carrie Reynolds
cast	Rocco Sisto	Daryl Simpson
cast	Rosemary De Angelis	Mrs. Finelli
cast	Dick Cavett	Himself
cast	Brian Greene	Himself
cast	Melissa Fitzgerald	Linda Hersch
cast	John Di Benedetto	Con Ed Supervisor
cast	Terry Serpico	Con Ed Worker #1
cast	Nicole Brier	Stoned Teenage Girl
cast	Brantley Bush	Young Intern
cast	David Huband	Lounge Bartender
cast	Timothy Brown	Roof Man Billy
cast	Chuck Margiotta	Pedestal Man Gino
cast	Karen Glave	Lanni DeLeon
cast	Frank McAnulty	Desk Sergeant
cast	Derek Aasland	Stoned Man #1
cast	Jim McAleese	Cozy Bartender
cast	Catherine Burdon	Young Woman #1
cast	Jennifer Baxter	Young Woman #2
cast	Desmond Campbell	Forensic Tech Hector
cast	Danny Johnson	Uniformed Cop #1
cast	Colm Magner	Uniformed Cop #2
cast	Brigitte Kingsley	Bar Waitress
cast	Tucker Robin	Frank Jr.
cast	Barney Cheng	Barney the Delivery Man
cast	Curt Gowdy	1969 World Series Announcer
cast	Cleon Jones	Himself
cast	Robert Nicotra	Softball Player
cast	Richard Nixon	Himself
cast	Brian Smyj	Con Ed Worker #2
cast	Nancy E.L. Ward	Nosey Neighbour
cast	Al Weis	Himself - 1969 New York Met
