year	2005
imdb score	6.7
meta score	63
genre	Adventure
genre	Comedy
genre	Sci-Fi
keyword	galaxy
keyword	alien
keyword	spaceship
keyword	friend
keyword	meaning of life
keyword	everyman
keyword	hyperspace
keyword	planet
keyword	robot
keyword	hitchhiker
keyword	demolition
keyword	president
keyword	fish
keyword	brain
keyword	poetry
keyword	reading
keyword	book
keyword	love
keyword	party
keyword	android
keyword	thermonuclear power
keyword	madagascar
keyword	animated sequence
keyword	minister
keyword	hitchhiking
keyword	himalayas
keyword	ring
keyword	aerosol deodorant
keyword	stop motion animation
keyword	bathrobe
keyword	uluru northern territory australia
keyword	laser
keyword	pub
keyword	diner
keyword	washroom
keyword	friendship
keyword	prologue
keyword	third arm
keyword	scene during end credits
keyword	crash landing
keyword	vacuum
keyword	sussex england
keyword	flatulence
keyword	islington england
keyword	two headed person
keyword	chase
keyword	eating
keyword	hymn
keyword	recording
keyword	vomit
keyword	priest
keyword	pajamas
keyword	bureaucracy
keyword	exploding planet
keyword	saving a life
keyword	outer space
keyword	food
keyword	prisoner
keyword	whale
keyword	beast
keyword	nose
keyword	dolphin
keyword	water show
keyword	bureaucrat
keyword	alien invasion
keyword	floating head
keyword	prison cell
keyword	based on radio show
keyword	video cell phone
keyword	church
keyword	highway construction
keyword	reference to dr. livingstone
keyword	forklift
keyword	explosion
keyword	norway
keyword	planet earth
keyword	snow
keyword	portal
keyword	cult film
keyword	love triangle
keyword	destruction of planet
keyword	answering machine
keyword	satire
keyword	face slap
keyword	pith helmet
keyword	escape pod
keyword	yawning
keyword	beheading
keyword	pursuit
keyword	tv reporter
keyword	space travel
keyword	intergalactic travel
keyword	end of the world
keyword	hostage
keyword	petunia
keyword	drinking
keyword	rabbit
keyword	survival
keyword	leech
keyword	peanuts
keyword	univac
keyword	head in a paper bag
keyword	crab
keyword	flashback
keyword	missile
keyword	paranoia
keyword	handshake
keyword	caravan
keyword	evolution
keyword	reference to god
keyword	flower
keyword	telephone
keyword	asia minor
keyword	bird
keyword	tackled to the ground
keyword	girl
keyword	kidnapping the president
keyword	butt slap
keyword	sofa
keyword	tv show
keyword	costume
keyword	fake documentary
keyword	spacecraft
keyword	destroying a house
keyword	guide book
keyword	monster
keyword	election
keyword	actor
keyword	voice over narration
keyword	spider
keyword	mouse
keyword	microphone
keyword	record player
keyword	underwear
keyword	giant
keyword	surprise party
keyword	costume party
keyword	tied up
keyword	poet
keyword	forced perspective
keyword	matrix
keyword	towel
keyword	gun
keyword	cow
keyword	physics
keyword	ice
keyword	beer
keyword	headache
keyword	based on radio series
keyword	highway
keyword	reference to charles darwin
keyword	drink
keyword	computer
keyword	demolishing a house
keyword	box office flop
keyword	wind
keyword	penal code
keyword	kidnapping
keyword	bulldozer
keyword	northern territory australia
keyword	ray gun
keyword	shower
keyword	cell phone
keyword	destruction of earth
keyword	kiss
keyword	based on novel
keyword	title spoken by character
cast	Bill Bailey	The Whale
cast	Anna Chancellor	Questular Rontok
cast	Warwick Davis	Marvin
cast	Mos Def	Ford Prefect
cast	Zooey Deschanel	Trillian
cast	Su Elliot	Pub Customer
cast	Martin Freeman	Arthur Dent
cast	Stephen Fry	Narrator / The Guide
cast	Richard Griffiths	Jeltz
cast	Dominique Jackson	Fook
cast	Simon Jones	Ghostly Image
cast	Thomas Lennon	Eddie the Computer
cast	Mark Longhurst	Bulldozer Driver
cast	Kelly Macdonald	Reporter
cast	John Malkovich	Humma Kavula
cast	Ian McNeice	Kwaltz
cast	Helen Mirren	Deep Thought
cast	Bill Nighy	Slartibartfast
cast	Steve Pemberton	Mr. Prosser / Additional Vogon Voices
cast	Alan Rickman	Marvin
cast	Sam Rockwell	Zaphod Beeblebrox
cast	Jack Stanley	Lunkwill
cast	Mark Gatiss	Additional Vogon Voices
cast	Reece Shearsmith	Additional Vogon Voices
cast	Mak Wilson	Vogon Interpreter
cast	Albie Woodington	Barman
cast	Mason Ball	Creature Performer
cast	Sarah Bennett	Creature Performer
cast	Danny Blackner	Creature Performer
cast	Hayley Burroughs	Creature Performer
cast	Cecily Fay	Creature Performer
cast	Aron Freeman	Creature Performer
cast	Ian Kay	Creature Performer
cast	Nikki McInness	Creature Performer
cast	Mohsen Nouri	Creature Performer
cast	Oliver Parham	Creature Performer
cast	Nigel Plaskitt	Creature Performer
cast	Lynn Robertson Bruce	Creature Performer
cast	Jerome Blake	Vogon Soldier
cast	Milo Bodrozic	Vogon Soldier
cast	Martin Dawson	Vogon Soldier
cast	Dan Ellis	Vogon Soldier
cast	Steve Grindle	Vogon Soldier
cast	Art Hewitt	Vogon Soldier
cast	Simon Hibbs	Vogon Soldier
cast	Rob Horseman	Vogon Soldier
cast	Mike Lewis	Vogon Soldier
cast	Paul Nathaniel	Vogon Soldier
cast	Tim Perrin	Vogon Soldier
cast	Jessie Riley	Vogon Soldier
cast	Tucker Stevens	Vogon Soldier
cast	Ashley Stuart	Vogon Soldier
cast	Ben Uttley	Vogon Soldier
cast	Patrick Walker	Vogon Soldier
cast	Spencer Wilding	Vogon Soldier
cast	William Wollen	Vogon Soldier
cast	Polly Jane Rocket Adams	London Citizen
cast	Alex Argenti	Alien
cast	Jane Belson	Extra
cast	Peter Burroughs	Marvin
cast	Ray Donn	Humma Worshiper
cast	Garth Jennings	Frankie Mouse
cast	Rich Johnston	Congregation
cast	Zoe Kubaisi	Benjy Mouse
cast	Jim Lynn	London Citizen
cast	Jason Schwartzman	Gag Halfrunt
cast	Alisha Smith	Trillian DBL
cast	Mark Rhino Smith	Pall Bearer
cast	Sean Sollé	London Citizen
cast	Mark Stevenson	Native American
cast	James Thrift	London Citizen
cast	Susie Valerio	Daewoo Driver
cast	Edgar Wright	Deep Thought Technician
