year	2009
imdb score	5.6
meta score	47
genre	Drama
genre	Mystery
genre	Sci-Fi
genre	Thriller
keyword	box
keyword	button
keyword	24 hours
keyword	mysterious stranger
keyword	key
keyword	gift
keyword	moral dilemma
keyword	consequence
keyword	death
keyword	teacher
keyword	million dollars
keyword	decision
keyword	child
keyword	letter
keyword	december
keyword	virginia
keyword	startled
keyword	based on short story
keyword	hit by a truck
keyword	fake accent
keyword	father in law son in law relationship
keyword	shot to death
keyword	suspense
keyword	cigarette smoking
keyword	motel
keyword	arthur c clarke's third law
keyword	toe
keyword	lingerie slip
keyword	brushing teeth
keyword	bus stop
keyword	physical deformity
keyword	research center
keyword	government agent
keyword	briefcase full of money
keyword	swimming pool
keyword	mind control
keyword	nsa
keyword	money
keyword	homicide
keyword	missing toe
keyword	jack daniels
keyword	human nature
keyword	alien
keyword	human experiment
keyword	safe
keyword	dancing
keyword	viking probes
keyword	kicking in a door
keyword	deafness
keyword	bridesmaid
keyword	sacrifice
keyword	shot in the chest
keyword	pistol
keyword	locked in a room
keyword	death of wife
keyword	license plate
keyword	nosebleed
keyword	reference to arthur c. clarke
keyword	tv set
keyword	cadillac ambulance
keyword	wind tunnel
keyword	locker room
keyword	school bus
keyword	machine gun
keyword	character says i love you
keyword	child in peril
keyword	driver's license
keyword	basement
keyword	police station
keyword	library
keyword	surrealism
keyword	consequences
keyword	ambulance
keyword	cia
keyword	water
keyword	special forces
keyword	film reel
keyword	humiliation
keyword	johnny carson
keyword	private school
keyword	disfigured face
keyword	police
keyword	violence
keyword	gateway
keyword	mother son relationship
keyword	schoolteacher
keyword	wedding
keyword	rocket scientist
keyword	back from the dead
keyword	santa claus
keyword	murder by gunshot
keyword	shot through the chest
keyword	pay phone
keyword	employee
keyword	snow
keyword	mars the planet
keyword	experiment
keyword	temptation
keyword	gash in the face
keyword	langley virginia
keyword	mysterious package
keyword	film starts with text
keyword	test
keyword	father son relationship
keyword	supermarket
keyword	surveillance
keyword	fire truck
keyword	champagne
keyword	newspaper clipping
keyword	research scientist
keyword	burn victim
keyword	wedding reception
keyword	theatrical play
keyword	mother daughter relationship
keyword	regret
keyword	husband wife relationship
keyword	shot in the heart
keyword	map
keyword	stage play
keyword	theater
keyword	choice
keyword	scientist
keyword	arrest
keyword	mars
keyword	envelope
keyword	southern accent
keyword	teleportation
keyword	revelation
keyword	limp
keyword	tuxedo
keyword	husband murders wife
keyword	murder
keyword	kidnapping
keyword	no opening credits
keyword	alien conspiracy
keyword	corpse
keyword	prosthetic body part
keyword	richmond virginia
keyword	christmas
keyword	corvette
keyword	portal
keyword	struck by lightning
keyword	passionate kiss
keyword	cash in a suitcase
keyword	invasion
keyword	limousine
keyword	social experiment
keyword	alien life form
keyword	money problems
keyword	disfigurement
keyword	photograph
keyword	push button
keyword	christmas tree
keyword	writing on a car windshield
keyword	babysitter
keyword	lightning
keyword	advanced technology
keyword	friend
keyword	disability
keyword	held at gunpoint
keyword	cop
keyword	monopoly the board game
keyword	rehearsal dinner
keyword	car crash
keyword	blindness
keyword	philosophy
keyword	police officer
keyword	rain
keyword	snowplow
keyword	supernatural power
keyword	reflection in car mirror
keyword	suburbia
keyword	newspaper headline
keyword	science fiction magazine
keyword	press conference
keyword	classified information
keyword	bathtub
keyword	consciousness
keyword	revolver
keyword	amputee
keyword	stalking
keyword	1970s
keyword	wedding rehearsal
keyword	firefighter
keyword	hundred dollar bill
keyword	nasa
keyword	title spoken by character
keyword	surprise ending
cast	Cameron Diaz	Norma Lewis
cast	James Marsden	Arthur Lewis
cast	Frank Langella	Arlington Steward
cast	James Rebhorn	Norm Cahill
cast	Holmes Osborne	Dick Burns
cast	Sam Oz Stone	Walter Lewis
cast	Gillian Jacobs	Dana
