year	2005
imdb score	7.5
meta score	72
genre	Drama
genre	Mystery
keyword	high school
keyword	teenager
keyword	drugs
keyword	tunnel
keyword	drug dealer
keyword	detective
keyword	nerd
keyword	death
keyword	brick
keyword	high school vice principal
keyword	football field
keyword	pie
keyword	symbol
keyword	cinder block
keyword	arm slashing
keyword	cane
keyword	underage drinking
keyword	money
keyword	pay phone
keyword	crime boss
keyword	play rehearsal
keyword	shot in the forehead
keyword	punched in the gut
keyword	shot point blank
keyword	hit in the face
keyword	drug overdose
keyword	strangulation
keyword	shoes
keyword	love
keyword	dream
keyword	candle
keyword	cocaine
keyword	boyfriend girlfriend relationship
keyword	breaking a mirror
keyword	femme fatale
keyword	boy with glasses
keyword	poem
keyword	search
keyword	informant
keyword	party
keyword	pier
keyword	tripping
keyword	african american
keyword	pistol
keyword	drug use
keyword	park
keyword	mailbox
keyword	bracelet
keyword	orange county california
keyword	flashback
keyword	mother son relationship
keyword	notebook
keyword	garbage bin
keyword	black american
keyword	aqueduct
keyword	school locker
keyword	dead girl
keyword	high school athlete
keyword	basement
keyword	match
keyword	following someone
keyword	coffee
keyword	gash in the face
keyword	drug deal
keyword	blood
keyword	ceiling fan
keyword	hiding in a car trunk
keyword	high school football
keyword	backstage
keyword	punched on the nose
keyword	athletic field
keyword	american football
keyword	clue
keyword	photograph
keyword	piano
keyword	dressing room
keyword	drink
keyword	one word title
keyword	kicked in the shin
keyword	fight
keyword	eyeglasses
keyword	cigarette smoking
keyword	parking lot
keyword	chase
keyword	van
keyword	carrying dead body
keyword	slang
keyword	teenage detective
keyword	audio flashback
keyword	clock
keyword	toga
keyword	beaten to death
keyword	gun
keyword	lens flare
keyword	crying
keyword	shot in the chest
keyword	violence
keyword	dead body
keyword	knocked unconscious
keyword	face slap
keyword	teenage boy
keyword	rubik's cube
keyword	betrayal
keyword	blood spatter
keyword	convertible
keyword	pianist
keyword	beach
keyword	neo noir
keyword	walking on a beach
keyword	shopping cart
keyword	halloween
keyword	beating
keyword	telephone call
keyword	plastic straw
keyword	fistfight
keyword	punched in the face
keyword	sunglasses
keyword	nonlinear timeline
keyword	mirror
keyword	poetry
keyword	eagle wood carving
keyword	eagle statue
keyword	wristwatch
keyword	pregnancy
keyword	pipe
keyword	knife
keyword	school theatre
keyword	schoolfight
keyword	fireplace
keyword	bloody nose
keyword	broken nose
keyword	corpse
keyword	tears
keyword	murder
keyword	cell phone
keyword	drug addict
keyword	phone booth
keyword	cigarette butt
keyword	letterman jacket
keyword	deception
keyword	heroin
keyword	alleyway
keyword	attempted murder
keyword	break up
keyword	running
keyword	snorting heroin
keyword	teenage girl
keyword	marijuana
keyword	piano score
keyword	puzzle
keyword	drinking
keyword	library
keyword	independent film
keyword	title spoken by character
keyword	surprise ending
keyword	
cast	Joseph Gordon-Levitt	Brendan
cast	Nora Zehetner	Laura
cast	Lukas Haas	The Pin
cast	Noah Fleiss	Tugger
cast	Matt O'Leary	The Brain
cast	Emilie de Ravin	Emily
cast	Noah Segan	Dode
cast	Richard Roundtree	Assistant V.P. Trueman
cast	Meagan Good	Kara
cast	Brian White	Brad Bramish
cast	Jonathan Cauff	Biff
cast	Reedy Gibbs	Pin's Mom
cast	Lucas Babin	Big Stoner
cast	Tracy Bitterolf	Straggler
cast	Ari Welkom	Tangles
cast	Cody Lightning	The Lug
cast	McJoel Hamilton	The Pin's Driver
