year	1994
imdb score	7.9
meta score	70
genre	Comedy
keyword	clerk
keyword	video
keyword	hockey
keyword	friend
keyword	video store
keyword	hockey game
keyword	convenience store
keyword	love
keyword	new jersey
keyword	morning
keyword	sex talk
keyword	magazine
keyword	suburbia
keyword	awakened by phone
keyword	irony
keyword	responsibility
keyword	crude humor
keyword	key
keyword	watching a video
keyword	psychological trauma
keyword	milk
keyword	immaturity
keyword	convenience store clerk
keyword	vhs
keyword	bathroom
keyword	photograph
keyword	one word title
keyword	suburbs
keyword	fight
keyword	bitterness
keyword	insolence
keyword	money
keyword	revelation
keyword	tiredness
keyword	generation x
keyword	sidewalk
keyword	egg
keyword	impertinence
keyword	street
keyword	amateur director
keyword	dead man
keyword	surprise after end credits
keyword	practical joke
keyword	child smoking
keyword	job hatred
keyword	anger
keyword	confusion
keyword	misunderstanding
keyword	directorial debut
keyword	fingernails painting
keyword	newspaper
keyword	amateur film
keyword	sexual humor
keyword	suburb
keyword	punctuation in title
keyword	pornographic video
keyword	snowball
keyword	long hair
keyword	amateur filmmaking
keyword	t shirt
keyword	affection
keyword	foolishness
keyword	uncertainty
keyword	silence
keyword	drink
keyword	bed
keyword	star wars reference
keyword	shoplifting
keyword	indiscretion
keyword	trousers
keyword	video cassette
keyword	amateur cinema
keyword	disrespect
keyword	long take
keyword	shop window
keyword	insult
keyword	gay slur
keyword	black eye
keyword	boyfriend girlfriend relationship
keyword	car
keyword	personal responsibility
keyword	question
keyword	necrophilia
keyword	laziness
keyword	black humor
keyword	evening
keyword	emotional shock
keyword	dog
keyword	attraction
keyword	embarrassment
keyword	telephone
keyword	russian rock
keyword	low paid job
keyword	joke
keyword	surprise
keyword	newspaper headline
keyword	ball
keyword	amateur filmmaker
keyword	friendship
keyword	car driving
keyword	black cat
keyword	fire extinguisher
keyword	dress
keyword	drinking
keyword	cigarette smoking
keyword	old man
keyword	bedroom
keyword	argument
keyword	hostility
keyword	coin
keyword	rooftop view
keyword	rooftop
keyword	reading magazine
keyword	amateur feature film
keyword	satire
keyword	cult film
keyword	roller blades
keyword	jealousy
keyword	mistake
keyword	afternoon
keyword	cult director
keyword	running
keyword	pressure at work
keyword	reference to star wars
keyword	break up
keyword	death
keyword	pet
keyword	salesman
keyword	disappointment
keyword	jeans
keyword	talking while driving
keyword	lie
keyword	secret
keyword	period in title
keyword	bubble gum
keyword	home movie
keyword	lack of responsibility
keyword	donut
keyword	twenty something
keyword	night
keyword	tragicomedy
keyword	low budget film
keyword	scatology
keyword	job hate
keyword	irresponsibility
keyword	house
keyword	scatological humor
keyword	imprudence
keyword	fat man
keyword	written and directed by cast member
keyword	cap
keyword	found dead in the bathroom
keyword	joy
keyword	self doubt
keyword	brunette
keyword	desire
keyword	man with glasses
keyword	fighting
keyword	energy drink
keyword	clumsiness
keyword	video tape
keyword	vagina
keyword	store clerk
keyword	spit in the face
keyword	ex boyfriend ex girlfriend relationship
keyword	stupidity
keyword	shirt
keyword	cult film
keyword	slur
keyword	absence from work
keyword	reading
keyword	telephone call
keyword	sign
keyword	funeral
keyword	frustration
keyword	place of work
keyword	sexual joke
keyword	1990s
keyword	discussion
keyword	wrath
keyword	anti social
keyword	cat
keyword	porn magazine
keyword	toilet paper
keyword	reading newspaper
keyword	sarcasm
keyword	jay and silent bob
keyword	underage smoking
keyword	sleeping on the job
keyword	watching a movie
keyword	insecurity
keyword	complaining
keyword	rage
keyword	argument between couple
keyword	employee
keyword	hockey player
keyword	16mm
keyword	shoe polish
keyword	disgruntled worker
keyword	grudge
keyword	one day time span
keyword	disgruntled customer
keyword	guidance counselor
keyword	cult film
keyword	doubt
keyword	disillusionment
keyword	independent film
keyword	title spoken by character
cast	Brian O'Halloran	Dante Hicks
cast	Jeff Anderson	Randal Graves
cast	Marilyn Ghigliotti	Veronica
cast	Lisa Spoonhauer	Caitlin Bree
cast	Jason Mewes	Jay
cast	Kevin Smith	Silent Bob
cast	Scott Mosier	Willam the Idiot Manchild / Angry Hockey-Playing Customer / Angry Mourner
cast	Scott Schiaffo	Chewlies Rep
cast	Al Berkowitz	Old Man
cast	Walter Flanagan	Woolen Cap Smoker / Egg Man / Offended Customer / Cat-Admiring Bitter Customer
cast	Ed Hapstak	Sanford / Angry Mourner
cast	Lee Bendick	#812 Wynarski
cast	David Klein	Hunting Cap Smoking Boy / Low I.Q. Video Customer / Hubcap Searching Customer / Angry Mourner / Angry Crowd at Door
cast	Pattijean Csik	Coroner
cast	Ken Clark	Administer of Fine / Orderly
cast	Donna Jeanne	Indecisive Video Customer
cast	Virginia Smith	Caged Animal Masturbator
cast	Betsy Broussard	Dental School Video Customer
cast	Ernest O'Donnell	Trainer
cast	Kimberly Loughran	Heather Jones
cast	Gary Stern	Tabloid Reading Customer
cast	Joe Bagnole	Cat-Shit-Watching Customer
cast	John Henry Westhead	Olaf the Russian Metalhead
cast	Chuck Bickel	Stuck in Chips Can
cast	Leslie Hope	Jay's Lady Friend / Angry Crowd at Door
cast	Connie O'Connor	'Happy Scrappy' Mom
cast	Vincent Pereira	Hockey Goalie / Engagement Savvy Customer
cast	Ashley Pereira	'Happy Scrappy' Kid
cast	Erix Infante	Bed-Wetting Dad / Cold Coffee Lover
cast	Melissa Crawford	Video Confusion / Candy Confusion Customer / Angry Crowd at Door
cast	Thomas Burke	Blue Collar Man
cast	Dan Hapstak	Door Tugging Customer
cast	Mitch Cohen	Leaning Against Wall / Angry Crowd at Door
cast	Matthew Banta	Burner Looking for Weed
cast	Rajiv Thapar	Cut-Off Customer
cast	Mike Belicose	Customer with Diapers
cast	Jane Kuritz	Customer with Vaseline and Rubber Gloves
cast	Grace Smith	Milk Maid
cast	Frances Cresci	Little Smoking Girl
cast	Matt Crawford	Angry Crowd at Door
cast	Sarla Thapar	Angry Crowd at Door
cast	Brian Drinkwater	Hockey Player
cast	Bob Fisler	Hockey Player
cast	Derek Jaccodine	Hockey Player
cast	Matthew Pereira	Angry Smoking Crowd
cast	Frank Pereira	Angry Smoking Crowd
cast	Carl Roth	Angry Smoking Crowd
cast	Paul Finn	Angry Smoking Crowd
cast	Haiku	Dog
cast	Lenin's Tomb	Cat
