year	2011
imdb score	6.1
meta score	36
genre	Drama
genre	Romance
genre	Sci-Fi
genre	Thriller
keyword	guardian
keyword	ohio
keyword	high school
keyword	alien
keyword	warrior
keyword	bully
keyword	danger
keyword	on the run
keyword	fugitive
keyword	small town
keyword	jumping from height
keyword	website
keyword	big dipper
keyword	sheriff
keyword	stabbed in the eye
keyword	dog
keyword	teenage hero
keyword	sword
keyword	supermarket
keyword	canteen
keyword	character's point of view camera shot
keyword	gas explosion
keyword	house explosion
keyword	anti heroine
keyword	beach party
keyword	foot chase
keyword	earth viewed from space
keyword	particle beam weapon
keyword	florida
keyword	nerd
keyword	subtitled scene
keyword	sword fight
keyword	camcorder
keyword	animal attack
keyword	fake identity
keyword	falling off a roof
keyword	photograph
keyword	death of mentor
keyword	prologue
keyword	cell phone
keyword	alien invasion
keyword	no opening credits
keyword	pickup truck
keyword	fistfight
keyword	stabbed to death
keyword	photographer
keyword	fight
keyword	conspiracy theorist
keyword	impalement
keyword	based on young adult novel
keyword	exploding body
keyword	claim in title
keyword	scar
keyword	bully comeuppance
keyword	supernatural power
keyword	punched in the face
keyword	bare chested male
keyword	shotgun
keyword	anti hero
keyword	murder
keyword	voice over narration
keyword	reference to youtube
keyword	australian
keyword	shootout
keyword	held at gunpoint
keyword	good versus evil
keyword	laptop
keyword	severed leg
keyword	telekinesis
keyword	telepathy
keyword	laser gun
keyword	tough girl
keyword	monster
keyword	fair
keyword	death
keyword	shower
keyword	lizard
keyword	old dark house
keyword	transformation
keyword	number in character's name
keyword	party
keyword	narrated by character
keyword	creature
keyword	ride
keyword	teenage boy
keyword	woods
keyword	shot in the head
keyword	reference to bernie kosar
keyword	africa
keyword	unrequited love
keyword	open ended
keyword	underwater scene
keyword	jungle
keyword	shot to death
keyword	stabbed in the leg
keyword	light
keyword	stabbed in the back
keyword	character repeating someone else's dialogue
keyword	lifting someone into the air
keyword	fight to the death
keyword	teenage girl
keyword	first person title
keyword	martial arts
keyword	shot in the back
keyword	brawl
keyword	steel mill
keyword	woman in bikini
keyword	secret identity
keyword	shot in the chest
keyword	chase
keyword	florida keys
keyword	lifted by the throat
keyword	teleportation
keyword	body landing on a car
keyword	power outage
keyword	waterfall
keyword	jet ski
keyword	funfair
keyword	night vision
keyword	explosion
keyword	orphan
keyword	human alien
keyword	killing an animal
keyword	family dinner
keyword	necklace
keyword	slow motion scene
keyword	internet
keyword	jumping off a cliff
keyword	alias
keyword	high school student
keyword	comic book
keyword	knife
keyword	super power
keyword	father son relationship
keyword	mother daughter relationship
keyword	photo lab
keyword	subjective camera
keyword	female warrior
keyword	friendship
keyword	boyfriend girlfriend relationship
keyword	stabbed in the chest
keyword	box
keyword	exploding house
keyword	stadium
keyword	title spoken by narrator
keyword	based on novel
keyword	title spoken by character
keyword	number in title
keyword	character name in title
keyword	
cast	Alex Pettyfer	John Smith
cast	Timothy Olyphant	Henri
cast	Teresa Palmer	Number 6
cast	Dianna Agron	Sarah Hart
cast	Callan McAuliffe	Sam
cast	Kevin Durand	Mogadorian Commander
cast	Jake Abel	Mark James
cast	Jeff Hochendoner	Sheriff James
cast	Patrick James	Kevin
cast	Greg Townley	Number 3
cast	Reuben Langdon	Number 3's Guardian
cast	Emily Wickersham	Nicole
cast	Molly McGinnis	Receptionist
cast	Brian Howe	Frank
cast	Andy Owen	Bret
cast	Sophia Anne Caruso	Girl on Street
cast	Charles Carroll	Sam's Stepdad
cast	L. Derek Leonidoff	Mr. Berhman
cast	Garrett M. Brown	Principal Simms
cast	Sabrina de Matteo	Physics Teacher
cast	Cooper Thornton	Sarah's Dad
cast	Judith Hoag	Sarah's Mom
cast	Jack Walz	Sarah's Brother
cast	Bill Laing	Demented Farmer
cast	Beau Mirchoff	Drew
cast	Cody Johns	Kern
cast	Isabella Robbins	Teen At Party
cast	Damien Walters	MOG Warrior
cast	Jon Braver	MOG Warrior
cast	Kevin Cassidy	MOG Warrior
cast	Matt Leonard	MOG Warrior
cast	Carrick O'Quinn	MOG Warrior
cast	Tim Sitarz	MOG Warrior
cast	Steve Upton	MOG Warrior
cast	Tucker Albrizzi	Tuck
cast	Karen Allen	Sam's Mom
cast	Rik Billock	Electric Chair Operator
cast	Amelia Compton	Girl in Car
cast	Megan Follows	Supermarket Cashier
cast	Brittany Forringer	Cheerleader / Party Guest
cast	Ally Hydeman	High School Student
cast	William Kania	Carnival Patron
cast	Kira Marie	Friend
cast	Andre' Mason	Sheriff Deputy
cast	Doug Michaels	Student / Party Boy
cast	Nicholas Santino Morrison	Boy at Carnival
cast	Jackson Nunn	Neighbor
cast	Brenna Roth	News Reporter
cast	Zoe Simek	Girl in Classroom
cast	Michelle Vezzani	Carnival Patron
cast	Morgan Wolk	Teen #1
