year	1962
imdb score	7.6
meta score	N/A
genre	Adventure
genre	Drama
genre	Romance
genre	Western
keyword	gold
keyword	gold shipment
keyword	friend
keyword	partner
keyword	bank
keyword	aging
keyword	miner
keyword	lawman
keyword	singing
keyword	mountain
keyword	guard
keyword	wedding night
keyword	horse riding
keyword	bigotry
keyword	marriage annulment
keyword	hay
keyword	morality
keyword	creek
keyword	spirituality
keyword	dead body
keyword	chicken
keyword	prayer
keyword	bank teller
keyword	ambiguity
keyword	knocked out
keyword	horse race
keyword	small town
keyword	redemption
keyword	calliope
keyword	marksmanship
keyword	knife
keyword	champagne
keyword	corral
keyword	bride
keyword	farmer
keyword	gold rush
keyword	kiss
keyword	hole in the wall bunch
keyword	bartender
keyword	marital separation
keyword	father daughter relationship
keyword	cowboy boot
keyword	campfire
keyword	friendship
keyword	restaurant
keyword	flagstaff arizona
keyword	saddlebags
keyword	unconsciousness
keyword	soaking one's feet
keyword	gold mine
keyword	chinaman
keyword	talking through a window
keyword	brother brother relationship
keyword	ambush
keyword	judge
keyword	wedding
keyword	visiting wife's grave
keyword	husband wife relationship
keyword	shot in the face
keyword	coming of age
keyword	silver dollar
keyword	religious fanatic
keyword	drunkenness
keyword	washing feet
keyword	farm
keyword	horse and wagon
keyword	family honor
keyword	eyeglasses
keyword	crow
keyword	folsom prison
keyword	passed out
keyword	brawl
keyword	idaho
keyword	chinese restaurant
keyword	marshal
keyword	snow
keyword	carnival
keyword	watering trough
keyword	barefoot man
keyword	singer
keyword	frontier
keyword	49er
keyword	domestic violence
keyword	girl dressed as a boy
keyword	death
keyword	dancing
keyword	bouncer
keyword	mountain lion
keyword	shaving
keyword	marriage engagement
keyword	self respect
keyword	moving target
keyword	bible
keyword	mining camp
keyword	long underwear
keyword	thief
keyword	breaking furniture
keyword	lead actor's last film
keyword	robbery
keyword	dime
keyword	father slaps daughter
keyword	federal marshal
keyword	murder
keyword	lake
keyword	barn
keyword	contract
keyword	travelling show
keyword	dying
keyword	saloon
keyword	policeman
keyword	memory
keyword	high sierras
keyword	fistfight
keyword	gunfight
keyword	19th century
keyword	gun
keyword	petticoat
keyword	brothel madam
keyword	grave
keyword	sideshow
keyword	deputy
keyword	song
keyword	horseless carriage
keyword	1890s
keyword	wedding dress
keyword	betrayal
keyword	marriage
keyword	shooting gallery
keyword	poor eyesight
keyword	hole in one's boot sole
keyword	old man
keyword	wife abuse
keyword	shooting game
keyword	glasses
keyword	gunfighter
keyword	chain pull toilet
keyword	drink
keyword	camel
keyword	saying grace
keyword	sleeping
keyword	ethics
keyword	incest
keyword	rifle
keyword	bet
keyword	dancer
keyword	expediency
keyword	prostitute
keyword	stealing from a dead body
keyword	pocatello idaho
keyword	loss of brother
keyword	brothel
keyword	court
keyword	mortician
keyword	aspen
keyword	drinking
keyword	handshake
keyword	gratitude
keyword	shootout
keyword	bridesmaid
keyword	bible quote
keyword	target shooting
keyword	horse
keyword	reformed outlaw
keyword	bathroom
keyword	businessman
keyword	washing dishes
keyword	drunken judge
keyword	gravestone
keyword	widower
keyword	belly dancer
keyword	camel race
keyword	bank guard
keyword	courier
keyword	fight
keyword	california
keyword	fist fight
keyword	glacier
keyword	face slap
keyword	grave digger
keyword	tossed into a watering trough
keyword	rancher
keyword	theft
keyword	tied up
keyword	showdown
keyword	runaway
keyword	
cast	Randolph Scott	Gil Westrum
cast	Joel McCrea	Steve Judd
cast	Mariette Hartley	Elsa Knudsen
cast	Ron Starr	Heck Longtree
cast	Edgar Buchanan	Judge Tolliver
cast	R.G. Armstrong	Joshua Knudsen
cast	Jenie Jackson	Kate
cast	James Drury	Billy Hammond
cast	L.Q. Jones	Sylvus Hammond
cast	John Anderson	Elder Hammond
cast	John Davis Chandler	Jimmy Hammond
cast	Warren Oates	Henry Hammond
cast	Alice Allyn	Candy
cast	Don Brodie	Spieler
cast	Chris Carter	Rose
cast	Byron Foulger	Abner Sampson
cast	Frank Hagney	Miner
cast	Percy Helton	Luther Sampson
cast	Victor Izay	Jake
cast	Don Kennedy	Policeman on Street
cast	Jack Kenny	Miner
cast	Donald Kerr	Spieler
cast	Mina Martinez	Belle
cast	Michael T. Mikler	Hank
cast	Spec O'Donnell	Pianist
cast	Carmen Phillips	Saloon Girl
cast	Myrna Ross	Dancehall Girl
cast	Wayne Tucker	Wes
