year	2006
imdb score	7.0
meta score	57
genre	Action
genre	Crime
genre	Thriller
keyword	poison
keyword	heart
keyword	doctor
keyword	revenge
keyword	google earth
keyword	nudity
keyword	oral sex
keyword	cigar smoking
keyword	modern art
keyword	blood spatter
keyword	rolling pin
keyword	lawn jockey
keyword	hypodermic
keyword	car accident
keyword	falling from a helicopter
keyword	syringe
keyword	goatee
keyword	shot in the chest
keyword	lust
keyword	restaurant
keyword	skyline
keyword	burn
keyword	shopping mall
keyword	rear entry sex
keyword	los angeles california
keyword	beard
keyword	gore
keyword	shooting
keyword	shot in the hand
keyword	security camera
keyword	blow job
keyword	cult film
keyword	victim searches for killer
keyword	damsel in distress
keyword	motorcycle stunt
keyword	shot to death
keyword	shaved head
keyword	drug dealer
keyword	number
keyword	sculpture
keyword	lesbian kiss
keyword	cell phone
keyword	nipples visible through clothing
keyword	shot in the head
keyword	chinese restaurant
keyword	scaffold
keyword	fondling
keyword	panties
keyword	death
keyword	policeman
keyword	bull
keyword	sex in public
keyword	gangsta grip
keyword	clothes ripping
keyword	shot in the forehead
keyword	change of heart
keyword	hitman
keyword	jet
keyword	pharmacist
keyword	pigeon
keyword	breasts
keyword	body landing on a car
keyword	motorcycle accident
keyword	outdoor sex
keyword	head butt
keyword	motorcycle cop
keyword	fire escape
keyword	coitus
keyword	female female kiss
keyword	brawl
keyword	snorting cocaine
keyword	drug abuse
keyword	fistfight
keyword	kitchen
keyword	pharmacy
keyword	gay slur
keyword	doggystyle sex
keyword	newscaster
keyword	suffocation
keyword	machine gun
keyword	sweatshop
keyword	female nudity
keyword	sexual attraction
keyword	suicide
keyword	energy drink
keyword	bathroom
keyword	last job
keyword	copulation
keyword	street gang
keyword	pistol
keyword	one man army
keyword	character can see subtitle
keyword	racial slur
keyword	gurney
keyword	transvestite
keyword	cleavage
keyword	swimming pool
keyword	sewing machine
keyword	exploding body
keyword	hand to hand combat
keyword	body part
keyword	methamphetamine
keyword	bamboo
keyword	pill
keyword	neck breaking
keyword	intravenous
keyword	grenade
keyword	black comedy
keyword	motorcycle crash
keyword	severed hand
keyword	picket fence
keyword	white panties
keyword	swat
keyword	answering machine
keyword	product placement
keyword	dvd
keyword	gang war
keyword	killing an animal
keyword	male nudity
keyword	epinephrine
keyword	upskirt
keyword	penthouse apartment
keyword	severed finger
keyword	elevator
keyword	silencer
keyword	fellatio
keyword	emergency room
keyword	leg spreading
keyword	parakeet
keyword	hallucination
keyword	orchid
keyword	cocaine
keyword	one word title
keyword	nude girl
keyword	motorcycle
keyword	scantily clad female
keyword	one day
keyword	part computer animated
keyword	helicopter landing pad
keyword	necklace
keyword	hospital
keyword	duct tape
keyword	microwave oven
keyword	anti hero
keyword	daylight saving time
keyword	hanging
keyword	hospital gown
keyword	organized crime
