year	2009
imdb score	6.8
meta score	40
genre	Action
genre	Adventure
genre	Sci-Fi
genre	Thriller
keyword	mutant
keyword	colonel
keyword	logger
keyword	teacher
keyword	commando
keyword	revenge
keyword	wolverine
keyword	pistol
keyword	hero
keyword	surprise after end credits
keyword	erased memory
keyword	battle tank
keyword	shot in the head
keyword	back from the dead
keyword	genetic engineering
keyword	faked death
keyword	coming out of retirement
keyword	circus
keyword	tragic past
keyword	rooftop
keyword	samurai
keyword	tracker
keyword	severed head
keyword	action hero
keyword	good versus evil
keyword	drill in the head
keyword	living person mistaken for dead body
keyword	cameo
keyword	soldier
keyword	dark past
keyword	toy robot
keyword	regeneration
keyword	asian american
keyword	death squad
keyword	ferris wheel
keyword	lab experiment
keyword	kicked in the face
keyword	surveillance
keyword	rocket
keyword	poker
keyword	patricide
keyword	stuck in an elevator
keyword	special forces
keyword	punched in the chest
keyword	body enhancement
keyword	bar
keyword	island
keyword	general
keyword	set up
keyword	tough guy
keyword	beating
keyword	firing squad
keyword	cult film
keyword	boxing ring
keyword	supernatural power
keyword	tank
keyword	recurring character
keyword	silencer
keyword	mutation
keyword	chaos
keyword	world war one
keyword	death of loved one
keyword	double cross
keyword	healing
keyword	immortality
keyword	lumberjack
keyword	sword
keyword	chase
keyword	crashing through a wall
keyword	losing memory
keyword	sentenced to death
keyword	mouth sewn shut
keyword	surprise during end credits
keyword	hypnosis
keyword	light bulb
keyword	mercenary
keyword	full moon
keyword	hit by a truck
keyword	memory loss
keyword	card trick
keyword	rat
keyword	secret agent
keyword	logging
keyword	high school
keyword	bo staff
keyword	telekinesis
keyword	nuclear reactor
keyword	las vegas nevada
keyword	revolver
keyword	exploding building
keyword	shot in the chest
keyword	pickup truck
keyword	assassin
keyword	helicopter chasing motorcycle
keyword	ak 47
keyword	card game
keyword	sharpshooter
keyword	tree cutting
keyword	elevator
keyword	carnival
keyword	younger version of character
keyword	ace of diamonds
keyword	exploding tank
keyword	transformation
keyword	fight
keyword	prison
keyword	stabbed in the back
keyword	tragic hero
keyword	bayonet
keyword	blockbuster
keyword	katana sword
keyword	crashing through a window
keyword	bar brawl
keyword	sole black character dies cliche
keyword	x men
keyword	marvel comics
keyword	combat
keyword	revelation
keyword	fire truck
keyword	surgery
keyword	tattoo
keyword	bullet time
keyword	government agent
keyword	conspiracy
keyword	jumping off a roof
keyword	war hero
keyword	impalement
keyword	indestructibility
keyword	playing card
keyword	rural setting
keyword	lost memory
keyword	male rear nudity
keyword	dog tag
keyword	samurai sword
keyword	brother brother relationship
keyword	cover up
keyword	super soldier
keyword	cowboy hat
keyword	secret experiment
keyword	superhero
keyword	d day
keyword	anti villain
keyword	shot in the face
keyword	stabbed in the neck
keyword	blood
keyword	escaped prisoner
keyword	gambling
keyword	mirror
keyword	x rayed skeleton
keyword	stun gun
keyword	jungle
keyword	jumping into water
keyword	electricity
keyword	shootout
keyword	son murders father
keyword	toy train
keyword	thrown through a wall
keyword	bare butt
keyword	mind control
keyword	rescue
keyword	mind reading
keyword	helicopter
keyword	stabbed in the hand
keyword	telepathy
keyword	canadian superhero
keyword	battle
keyword	torture
keyword	betrayal
keyword	based on comic book
keyword	psychic
keyword	scene during end credits
keyword	sniper
keyword	presumed dead
keyword	gymnasium
keyword	multi lingual
keyword	shot point blank
keyword	prisoner
keyword	interrogation
keyword	death of girlfriend
keyword	diamond
keyword	cigar smoking
keyword	primal scream
keyword	dark hero
keyword	brother vs brother
keyword	strong man
keyword	motorcycle
keyword	jumping from a helicopter
keyword	seaplane
keyword	decapitation
