year	1999
imdb score	7.2
meta score	82
genre	Action
genre	Adventure
genre	Comedy
genre	Drama
genre	War
keyword	gold
keyword	gulf war
keyword	kuwait
keyword	iraq
keyword	persian gulf
keyword	map
keyword	death
keyword	desert
keyword	bunker
keyword	male nudity
keyword	racial slur
keyword	shootout
keyword	blood
keyword	luxury car
keyword	bullet
keyword	war violence
keyword	shot in the back
keyword	cow
keyword	news report
keyword	kurdistan
keyword	undressing
keyword	michael jackson
keyword	torture
keyword	dying
keyword	bluff
keyword	helicopter crash
keyword	public humiliation
keyword	switchblade
keyword	shot to death
keyword	vomit
keyword	tv news
keyword	shot in the head
keyword	public nudity
keyword	political oppression
keyword	advisor
keyword	stuffed animal
keyword	exploding helicopter
keyword	civil war
keyword	family relationships
keyword	satire
keyword	dark comedy
keyword	jeep
keyword	football
keyword	emergency surgery
keyword	bar
keyword	limousine
keyword	cell phone
keyword	border crossing
keyword	bare butt
keyword	political satire
keyword	cluster bomb
keyword	special forces
keyword	politics
keyword	culture clash
keyword	desert storm
keyword	electrical torture
keyword	capture
keyword	negotiation
keyword	television news
keyword	three kings
keyword	organ
keyword	gold theft
keyword	gore
keyword	object in rectum
keyword	helicopter
keyword	carpet store
keyword	interracial relationship
keyword	merchant
keyword	electric shock
keyword	friendship
keyword	political repression
keyword	skip motion
keyword	shot in the shoulder
keyword	father daughter relationship
keyword	honorable discharge
keyword	anti war
keyword	critically acclaimed
keyword	bullet wound
keyword	violence
keyword	murder
keyword	threat
keyword	slow motion scene
keyword	exploding car
keyword	reporter
keyword	boxer shorts
keyword	oil
keyword	severed head
keyword	c4 explosives
keyword	shot in the chin
keyword	news reporter
keyword	crushed to death
keyword	caught having sex
keyword	mine field
keyword	heist
keyword	eye injury
keyword	flag
keyword	kurd
keyword	collapsed lung
keyword	redneck
keyword	hollywood
keyword	convoy
keyword	cynicism
keyword	underwear
keyword	rescue
keyword	tragicomedy
keyword	nudity
keyword	decapitation
keyword	black comedy
keyword	gold bar
keyword	surgery
keyword	gas mask
keyword	hidden treasure
keyword	night vision goggles
keyword	shot in the chest
keyword	telephone call
keyword	male bonding
keyword	corpse
keyword	stolen treasure
keyword	pain
keyword	black white relations
keyword	court martial
keyword	marriage
keyword	tear gas
keyword	male rear nudity
keyword	gatling gun
keyword	gas
keyword	sniper
keyword	ethnic slur
keyword	mexican standoff
keyword	cellular phone trace
keyword	1990s
keyword	tv reporter
keyword	kurdish
keyword	freeze frame
keyword	urination
keyword	machine gun
keyword	husband wife relationship
keyword	dead soldier
keyword	remake
keyword	blood spatter
keyword	shot in the arm
keyword	hidden gold
keyword	dolly zoom
keyword	reverse footage
keyword	death of friend
keyword	number in title
cast	George Clooney	Archie Gates
cast	Mark Wahlberg	Troy Barlow
cast	Ice Cube	Chief Elgin
cast	Spike Jonze	Conrad Vig
cast	Cliff Curtis	Amir Abdulah
cast	Nora Dunn	Adriana Cruz
cast	Jamie Kennedy	Walter Wogaman
cast	Saïd Taghmaoui	Captain Said
cast	Mykelti Williamson	Colonel Horn
cast	Holt McCallany	Captain Van Meter
cast	Judy Greer	Cathy Daitch
cast	Christopher Lohr	Teebaux
cast	Jon Sklaroff	Paco
cast	Liz Stauber	Debbie Barlow, Troy's Wife
cast	Marsha Horan	Amir's Wife
cast	Alia Shawkat	Amir's Daughter
cast	Jabir Algarawi	Hairdressing Twin #1
cast	Ghanem Algarawi	Hairdressing Twin #2
cast	Bonnie Afsary	Western Dressed Village Woman
cast	Jacqueline Abi-Ad	Traditional Village Woman
cast	Fadil Al-Badri	Deserter Leader
cast	Al No'mani	Kaied
cast	Sayed Badreya	Iraqi Tank Major
cast	Magdi Rashwan	Iraqi Troop Carrier Major
cast	Ali Afshar	Iraqi First Kill Soldier
cast	Larry 'Tank' Jones	Berm Soldier / Truck Driver
cast	Patrick O'Neal Jones	Berm Soldier
cast	Shawn Pilot	Berm Soldier
cast	Brett Bassett	Berm Soldier
cast	Jim Gaffigan	Cuts Troy's Cuff Soldier
cast	Al Whiting	Camp Soldier / Truck Driver
cast	Brian Patterson	Camp Soldier / Truck Driver
cast	Scott Dillon	Camp Soldier
cast	Kwesi Okai Hazel	Camp Soldier
cast	Joseph Romanov	Camp Soldier
cast	Christopher B. Duncan	Camp Soldier
cast	Randy W. McCoy	Camp Soldier
cast	Mark Rhodes	Camp Soldier
cast	Scott Pearce	Camp Soldier
cast	Gary Parker	Civil Affairs Company Clerk
cast	Haidar Alatowa	Saudi Translator
cast	Salah Salea	Iraqi Soldier with Map
cast	Doug Jones	Dead Iraqi Soldier
cast	Farinaz Farrokh	Iraqi Civilian Mother with Baby
cast	Omar 'Freefly' Alhegelan	Lying Iraqi - Bunker #1
cast	Hassan Allawati	Friendly Iraqi - Bunker #1
cast	Sara Aziz	Pleading Civilian Woman
cast	A. Halim Mostafa	Iraqi Civilian Man
cast	Al Mustafa	Storeroom Captain - Bunker #2
cast	Anthony Batarse	Iraqi Interrogation Sergeant
cast	Mohamad Al-Jalahma	Iraqi Rifle Loader #1 - Bunker #2
cast	Mohammed Sharafi	Iraqi Rifle Loader #2 - Bunker #2
cast	Hillel Michael Shamam	Storeroom Guard - Bunker #2
cast	Joey Naber	Iraqi Radio Operator
cast	Basim Ridha	Black Robe Leader
cast	Peter Macdissi	Iraqi Republican Guard Lieutenant - Oasis Bunker
cast	Tony Shawkat	Iraqi Republican Guard Sergeant - Oasis Bunker
cast	Joseph Abi-Ad	Iraqi Republican Guard Sergeant - Oasis Bunker
cast	Fahd Al-Ujaimy	Troy's Interrogation Guard - Oasis Bunker
cast	Derick Qaqish	Troy's Interrogation Guard - Oasis Bunker
cast	Hassan Bach-Agha	Troy's Republican Guard - Oasis Bunker
cast	Fadi Sitto	Troy's Republican Guard - Oasis Bunker
cast	Ali Alkindi	Deserter #1
cast	Abdullah Al-Dawalem	Deserter #2
cast	Rick Mendoza	Deserter #3
cast	Jassim Al-Khazraji	Republican Guard on Roof - Oasis Bunker
cast	Haider Alkindi	Fleeing Republican Guard - Oasis Bunker
cast	Kalid Mustafa	Fleeing Republican Guard - Oasis Bunker
cast	Ghazwyn Ramlawi	Fleeing Republican Guard - Oasis Bunker
cast	Raad Thomasian	Fleeing Republican Guard - Oasis Bunker
cast	Wessam Saleh	Fleeing Republican Guard - Oasis Bunker
cast	Jay Giannone	Fleeing Republican Guard / Sniper - Oasis Bunker
cast	Sam Hassan	Fleeing Republican Guard / Sniper - Oasis Bunker
cast	Brian Bosworth	Action Star
cast	Donte Delila	Iraqi Child
cast	Dylan Brown	Iraqi Child
cast	Sayed Moustafa Al-Qazwini	
cast	Pete Antico	Republican Guard / Shooter - Oasis Bunker
cast	Anthony Azizi	Iraqi Rebel
cast	Sean Michael Boozer	Black Robe Leader
cast	Ben Bray	Soldier with Stack of Levi's
cast	Jeff Dolniak	Camp Soldier
cast	Michael Farez	Iraqi Village Child
cast	Brad Martin	Military Film Actor
cast	Todd H. Mathus	Iraqi Republican Guard
cast	Gunner O'Moore	Iraqi Rebel
cast	Daren Palacio	Republican Guard
cast	Golan Ramras	Escaping Iraqi
cast	Jose Rosete	Well Guard
cast	Cheryl Rusa	Iraqi Villager
cast	David O. Russell	Hollywood Action Star
